작성자,제품명,리뷰작성일,별점,한달 사용기,리뷰 내용,도움 수
ysk0***,저스트포그 글렌트 팟 1팩(3개입): 0.6옴 1팩(3개입),20250513,5,,믿고 쓰는 글렌트! 배송도 당일 배송이라 엄청 빠릅니다,0
ozik********,저스트포그 글렌트 팟 1팩(3개입): 1.0옴 1팩(3개입),20250512,5,,항상 잘 쓰고있어요.^^재구매할께요,0
jwki***,저스트포그 글렌트 팟 1팩(3개입): 0.6옴 1팩(3개입),20250512,4,,빠르게 잘 받았습니다. 상품 좋아요.,0
llfu***,저스트포그 글렌트 팟 1팩(3개입): 0.6옴 1팩(3개입),20250508,4,,코일이 빨리타는게 불량인지는 모르겠는데 2일정도 사용하니까 액상이 검게 변하고 타는냄새가 나네요,0
true****,저스트포그 글렌트 팟 1팩(3개입): 0.6옴 1팩(3개입),20250510,5,,너무 좋아요! 칼배송칼배송칼배송!!!!!,0
rnrz******,저스트포그 글렌트 팟 1팩(3개입): 1.0옴 1팩(3개입),20250505,5,,좋아요 저스트포그 전담 최고,0
rmfl*****,저스트포그 글렌트 팟 1팩(3개입): 0.6옴 1팩(3개입),20250508,5,,좋아요 매번 잘 이용중입니다,0
whit********,저스트포그 글렌트 팟 1팩(3개입): 0.6옴 1팩(3개입),20250512,5,,배송도 빠르고 맘에듭니다~^^,0
osua***,저스트포그 글렌트 팟 1팩(3개입): 0.6옴 1팩(3개입),20250512,5,,배송 빨라서 좋아요,0
jeon***,저스트포그 글렌트 팟 1팩(3개입): 0.6옴 1팩(3개입),20250512,5,,잘 받았습니다. 저렴하게 구입했어요.,0
park***,저스트포그 글렌트 팟 1팩(3개입): 1.0옴 1팩(3개입),20250511,5,,누수도 없고 좋네요 만족합니다,0
powe*****,저스트포그 글렌트 팟 1팩(3개입): 1.0옴 1팩(3개입),20250509,5,,배송이 빨라요. 누수가 없어요.,0
powe*****,저스트포그 글렌트 팟 1팩(3개입): 0.6옴 1팩(3개입),20250509,5,,배송이 빨라요. 누수가 없어요.,0
powe*****,글렌트 파드 1팩(3개입): 0.6옴 1팩(3개입),20250504,5,,누수없고 액상 두통은 비우네요 만족합니다.,0
give*****,저스트포그 글렌트 팟 1팩(3개입): 0.6옴 1팩(3개입),20250510,5,,배송도 빠르고 좋아요ㅎ,0
rack****,저스트포그 글렌트 팟 1팩(3개입): 1.0옴 1팩(3개입),20250507,5,,전담 6년차인데 이걸로 정착했습니다 배송 빠르네요,0
dign****,글렌트 파드 1팩(3개입): 0.6옴 1팩(3개입),20250423,5,,훌륭합니다. 여기서 자주 구매할 것 같아요. 아직까지는 색상 누수나 문제 없습니다.,0
rkg1***,저스트포그 글렌트 팟 1팩(3개입): 0.6옴 1팩(3개입),20250428,5,,배송완전빨라요 저번에도 잘써서 또 주문했어용,0
wowc***,저스트포그 글렌트 팟 1팩(3개입): 0.6옴 1팩(3개입),20250513,5,,계속 쓰던거라서 좋습니다,0
thec*******,저스트포그 글렌트 팟 1팩(3개입): 0.6옴 1팩(3개입),20250507,5,,늘 쓰는 상품 입니다. 잘쓰겠습니다.,0
seco***,글렌트 파드 1팩(3개입): 0.6옴 1팩(3개입),20250512,5,,누유없이 아주 잘 사용중입니다.,0
imhj****,글렌트 파드 1팩(3개입): 0.6옴 1팩(3개입),20250424,5,,전담 디자인과 편리성 너무 좋고 팟도 완전 일체형이라 교체하기 편해요 누수도 거의 없었고 짱입니당🩵,0
uhmd*****,글렌트 파드 1팩(3개입): 0.6옴 1팩(3개입),20250505,5,,배송빠르고 포장잘되어있고 좋아요,0
gpwl****,저스트포그 글렌트 팟 1팩(3개입): 0.6옴 1팩(3개입),20250512,5,,싸게 잘 샀습니다!! 오래가면 좋겠네요^^,0
girl*****,저스트포그 글렌트 팟 1팩(3개입): 0.6옴 1팩(3개입),20250511,5,,처음 썼는데 괜찮네요,0
koin*******,글렌트 파드 1팩(3개입): 0.6옴 1팩(3개입),20250417,5,,견고한것같습니다. 다른 기기들 팟 보면 밑부분에서 새거나 에어홀 조절하는 부분에서 새던데 얘는 에어홀도 기기에서 조절하는거라 안새는거같고요... 결로조차 안생기네요.,0
emil*****,저스트포그 글렌트 팟 1팩(3개입): 0.6옴 1팩(3개입),20250508,5,,전에싼거는 넘 흘러서 이건 아직 안흐르네요!,0
pret*****,저스트포그 글렌트 팟 1팩(3개입): 1.0옴 1팩(3개입),20250507,5,,잘받았습니다 좋아요,0
supr***,저스트포그 글렌트 팟 1팩(3개입): 1.0옴 1팩(3개입),20250501,5,,배송도 빠르고 상품도 좋습니다 재구매 예정 입니다 만족합니다,0
quee*****,저스트포그 글렌트 팟 1팩(3개입): 0.6옴 1팩(3개입),20250512,5,,잘쓰겠슴당 넘넘 기대중,0
coc7*****,저스트포그 글렌트 팟 1팩(3개입): 0.6옴 1팩(3개입),20250505,5,,배송이 빨라서 너무 좋아요,0
bell******,글렌트 파드 1팩(3개입): 0.6옴 1팩(3개입),20250508,5,,만족하며 사용중입니다,0
dbfl****,저스트포그 글렌트 팟 1팩(3개입): 0.6옴 1팩(3개입),20250509,5,,최고입니다 3번째 구매중,0
sksk****,저스트포그 글렌트 팟 1팩(3개입): 0.6옴 1팩(3개입),20250506,5,,빠르게 잘 왔습니다 좋아요^^,0
lss8***,저스트포그 글렌트 팟 1팩(3개입): 1.0옴 1팩(3개입),20250507,5,,좋아요~빠릅니다~~~,0
hayo******,글렌트 파드 1팩(3개입): 0.6옴 1팩(3개입),20250429,5,,만족합니다. 구형쓰다가 교환했는데 좋네요,0
feel*******,글렌트 파드 1팩(3개입): 0.6옴 1팩(3개입),20250424,5,,배송도빠르고 색깔도 너무 잘나왔네요! 연초 금연하려고 사봤는데 잘 되기를..🙏🏻,0
wpo4***,저스트포그 글렌트 팟 1팩(3개입): 0.6옴 1팩(3개입),20250511,5,,잘 스고 잇습니다요,0
jx****,저스트포그 글렌트 팟 1팩(3개입): 1.0옴 1팩(3개입),20250504,5,,빠른 배송 감사합니다,1
beom****,글렌트 파드 1팩(3개입): 0.6옴 1팩(3개입),20250422,5,,주로 매장에서 샀는데 불량이 간혹있어서 저스트포그공식몰에서 주문해봤습니다! 잘써볼께요ㅋ,0
free****,글렌트 파드 1팩(3개입): 1.0옴 1팩(3개입),20250502,5,,개인적으론 0.6보단 1.0이 더 괜찮네요 감사합니다.,0
magu***,글렌트 파드 1팩(3개입): 0.6옴 1팩(3개입),20250423,5,,처음 전자담배 사용인데 글렌트 구매하고 만족해서 팟도 구매했습니다 배송도 빠르고 파손 없이 도착했습니다,0
phic***,글렌트 파드 1팩(3개입): 0.6옴 1팩(3개입),20250507,5,,사용하기 쉽고 베이핑 좋어용,0
aroa********,저스트포그 글렌트 팟 1팩(3개입): 0.6옴 1팩(3개입),20250428,5,,토요일에 주문했는데 일요일에 왔어요 엄청 빠르네요,0
kbjs****,저스트포그 글렌트 팟 1팩(3개입): 0.6옴 1팩(3개입),20250508,5,,배송잘받았습니다~~,0
bong********,저스트포그 글렌트 팟 1팩(3개입): 0.6옴 1팩(3개입),20250503,5,,빠른배송 정말 감사합니다.,0
juye*******,저스트포그 글렌트 팟 1팩(3개입): 1.0옴 1팩(3개입),20250502,5,,잘 받았습니다. 글렌트 좋아요.,0
kbjs****,저스트포그 글렌트 팟 1팩(3개입): 1.0옴 1팩(3개입),20250508,5,,배송잘받았어요~~~,0
hyuc***,저스트포그 글렌트 팟 1팩(3개입): 1.0옴 1팩(3개입),20250501,5,,배송 빨라요. 배송 빨라요.,0
koc4***,저스트포그 글렌트 팟 1팩(3개입): 0.6옴 1팩(3개입),20250512,5,,빠른배송 글렌트로 바꾸고 팟관리를 안해도 되니 너무 편합니다 맛도 맛이지만 너무 편해서 좋네요,0
kent****,저스트포그 글렌트 팟 1팩(3개입): 0.6옴 1팩(3개입),20250430,5,,빠름배송 굿이요 고장나기전까지만 필께요,0
0247****,글렌트 파드 1팩(3개입): 0.6옴 1팩(3개입),20250429,5,,항상 잘 쓰고 있습니다 감사합니다,0
pi****,저스트포그 글렌트 팟 1팩(3개입): 0.6옴 1팩(3개입),20250426,5,,필요할때마다 구매해서 쓰는데 너무 만족합니다.,0
kobe*******,저스트포그 글렌트 팟 1팩(3개입): 0.6옴 1팩(3개입),20250504,5,,와 당일배송 깜놀했네요 ㄷㄷ,0
ajn7***,글렌트 파드 1팩(3개입): 1.0옴 1팩(3개입),20250430,5,,무화량 좋아요 만족합니다,0
seco***,글렌트 파드 1팩(3개입): 0.6옴 1팩(3개입),20250427,5,,잘 사용중입니다. 아직까지 누유는 없습니다,0
meki****,저스트포그 글렌트 팟 1팩(3개입): 0.6옴 1팩(3개입),20250504,5,,친구추천으로 샀는데 강추강추,0
rain***********,저스트포그 글렌트 팟 1팩(3개입): 1.0옴 1팩(3개입),20250501,5,,팟 누수가 없어 정말 좋아요,0
4236***,글렌트 파드 1팩(3개입): 0.6옴 1팩(3개입),20250505,5,,누수없고 좋아요~~,0
4236***,글렌트 파드 1팩(3개입): 0.6옴 1팩(3개입),20250505,5,,누수없고 좋아요~~,0
man7***,저스트포그 글렌트 팟 1팩(3개입): 0.6옴 1팩(3개입),20250502,5,,항상 잘 쓰고 있어요오,0
8t****,글렌트 파드 1팩(3개입): 0.6옴 1팩(3개입),20250421,5,,매번 사용하고 있습니다! 팟도 오래가고 맛도 일품입니다~ 계속해서 좋은 제품 출시해줬으면 좋겠습니다!,0
kkmy****,글렌트 파드 1팩(3개입): 0.6옴 1팩(3개입),20250408,1,,새고 난리도 아닌데 자세히 보니 안에서 부터 벌써 이리저리 틈새로 액상이 들어가고 있네요. 제품상태가 일관되지 못합니다.,0
skad******,글렌트 파드 1팩(3개입): 0.6옴 1팩(3개입),20250421,5,,최고입니다 네이버랑 협의하여 멤버쉽 배송료 무료 대박이네요,0
sblu***,저스트포그 글렌트 팟 1팩(3개입): 0.6옴 1팩(3개입),20250428,5,,빠른 배송 감사합니다,0
sunj*********,저스트포그 글렌트 팟 1팩(3개입): 0.6옴 1팩(3개입),20250501,5,,잘 받았습니다. 감사해요,0
grea****,글렌트 파드 1팩(3개입): 1.0옴 1팩(3개입),20250425,5,,너무 좋은제품이라 지속적으로 구매 사용중입니다,0
ppp7***,글렌트 파드 1팩(3개입): 1.0옴 1팩(3개입),20250428,5,,사러가디 귀찮았는데 배송 좋아요,0
okji****,저스트포그 글렌트 팟 1팩(3개입): 0.6옴 1팩(3개입),20250505,5,,글렌트는 사랑이죠ㅎㅎㅎ,0
ppp7***,글렌트 파드 1팩(3개입): 0.6옴 1팩(3개입),20250428,5,,사러가기 귀찮았는데 좋아요,0
sa****,저스트포그 글렌트 팟 1팩(3개입): 0.6옴 1팩(3개입),20250502,5,,기계 구매시 팟 3개는 필수,0
ja****,저스트포그 글렌트 팟 1팩(3개입): 1.0옴 1팩(3개입),20250502,5,,본체 구매하면서 같이 구매 했습니다 ㅎㅎ,0
mini***,저스트포그 글렌트 팟 1팩(3개입): 0.6옴 1팩(3개입),20250429,5,,잘 받았습니다. 많이 파세요.,0
youn****,글렌트 파드 1팩(3개입): 0.6옴 1팩(3개입),20250428,5,,액상 주입구 위치가 조금 불편하네요,0
hyej******,글렌트 파드 1팩(3개입): 1.0옴 1팩(3개입),20250409,5,,"전담매장까지 가기 귀찮아서 일요일에 구매했는데, 월요일에 바로 도착하네요!! 진작 살껄 그랬어요~ 맛이 확 달라짐을 느낌니다!! 아주 좋아요!!",0
sf****,저스트포그 글렌트 팟 1팩(3개입): 0.6옴 1팩(3개입),20250510,5,,글렌트 맛 표현력이 참 좋아요.. 누수도 없어요,0
jczz*******,저스트포그 글렌트 팟 1팩(3개입): 0.6옴 1팩(3개입),20250428,5,,문제 없이 잘 사용 하고 있습니다,0
yasi****,글렌트 파드 1팩(3개입): 0.6옴 1팩(3개입),20250417,5,,코일이 타서 주문했는데 누수없고 좋아요~~,0
hb****,글렌트 파드 1팩(3개입): 0.6옴 1팩(3개입),20250429,4,,잘 사용하고 있음 적당해요,0
hb****,글렌트 파드 1팩(3개입): 1.0옴 1팩(3개입),20250429,4,,잘 사용하고 있음 적당해요,0
kgil***,글렌트 파드 1팩(3개입): 1.0옴 1팩(3개입),20250418,5,,항상 잘 쓰고있습니다. 무료배송에 배송도 빠르고 매장에 갈필요가 없네요~,0
aure******,글렌트 파드 1팩(3개입): 0.6옴 1팩(3개입),20250427,5,,매번 잘 쓰고 있습니다,0
mlg0***,글렌트 파드 1팩(3개입): 0.6옴 1팩(3개입),20250421,5,,가볍고 좋아요 불량 없으면 좋겠어요,0
cow6***,글렌트 파드 1팩(3개입): 0.6옴 1팩(3개입),20250512,5,,배송도빠르고 포장도 깔끔해서 좋습니다! 항상 애용중이에요!,0
ksjz******,글렌트 파드 1팩(3개입): 0.6옴 1팩(3개입),20250511,5,,좋아요. 추가 구매할 예정입니다.,0
ghdt*****,글렌트 파드 1팩(3개입): 1.0옴 1팩(3개입),20250507,5,,"좋습니다. 글렌트 매일 사용하는데, 무화량이 너무 좋습니다.",0
jjyo*****,저스트포그 글렌트 팟 1팩(3개입): 1.0옴 1팩(3개입),20250508,5,,P14 카토만 쓰다가 바꾸니 팟도 커서 액상도 많이 들어가고 좋네요 배송도 엄청 빠르고요!,0
l9****,글렌트 파드 1팩(3개입): 1.0옴 1팩(3개입),20250426,5,,액상 새는거없이항상 좋아여 굿,0
ajj7***,글렌트 파드 1팩(3개입): 0.6옴 1팩(3개입),20250425,5,,팟이랑 코일이 같이있어서 좋습니다,0
skyk***,글렌트 파드 1팩(3개입): 0.6옴 1팩(3개입),20250430,5,,잘쓰는중입니다 굿굿,0
plut***,글렌트 파드 1팩(3개입): 1.0옴 1팩(3개입),20250507,5,,좋아요~~~~~~~~~,0
ttlj****,저스트포그 글렌트 팟 1팩(3개입): 1.0옴 1팩(3개입),20250426,5,,문제없이 잘되는거 같습니다,0
flqh****,저스트포그 글렌트 팟 1팩(3개입): 0.6옴 1팩(3개입),20250429,5,,아주 좋습니다~~~,0
wogh***,글렌트 파드 1팩(3개입): 0.6옴 1팩(3개입),20250503,5,,너무 만족스럽습니다. 다음에 또 구매할께요,0
wogh***,글렌트 파드 1팩(3개입): 0.6옴 1팩(3개입),20250503,5,,너무 만족스럽습니다. 다음에 또 구매할께요,0
la****,저스트포그 글렌트 팟 1팩(3개입): 0.6옴 1팩(3개입),20250509,5,,좋아요 괜찮아요 나쁘지않아요 맛표현,0
l9****,글렌트 파드 1팩(3개입): 1.0옴 1팩(3개입),20250426,5,,누수없이잘사용중입니드,0
jeck***,저스트포그 글렌트 팟 1팩(3개입): 0.6옴 1팩(3개입),20250511,5,,빠른 배송. 좋은 디자인.,0
wnsd********,글렌트 파드 1팩(3개입): 0.6옴 1팩(3개입),20250420,5,,좋아요~~~~ 3번째 주문입니다,0
lhb_******,글렌트 파드 1팩(3개입): 0.6옴 1팩(3개입),20250414,5,,너무 만족해요!! 다음 제품도 재구매예정입니다,0
95****,글렌트 파드 1팩(3개입): 0.6옴 1팩(3개입),20250422,5,,잘 쓰고있습니다 감사합니다,0
limh********,글렌트 파드 1팩(3개입): 0.6옴 1팩(3개입),20250429,5,,잘사용하겠습니다^_^,0
ckle*****,글렌트 파드 1팩(3개입): 0.6옴 1팩(3개입),20250425,5,,깔끔하게 잘 왔어요 !!,0
tjwo*****,글렌트 파드 1팩(3개입): 0.6옴 1팩(3개입),20250421,5,,빠른배송 감사합니다.,0
kim0*****,글렌트 파드 1팩(3개입): 0.6옴 1팩(3개입),20250419,5,,액상 넣기 편하고 누수 없어서 좋아요,0
rain****,글렌트 파드 1팩(3개입): 0.6옴 1팩(3개입),20250325,5,,잘 받았습니다. 배송 무지 빠릅니다. 누수가 생기는 이유가 주머니에 넣으니 눕혀서 누수가 생기내요. 사이즈가 길죽하다보니 주머니에서 자꾸 눕내요. 눕혀 있지만 않으면 누수 없습니다. 개인적으로 케이스 하나 있음 좋을듯.,0
kjw0*****,글렌트 파드 1팩(3개입): 0.6옴 1팩(3개입),20250420,5,,0.6옴이 맛표현이 좋은것 같습니다!! 쟁여놓을게요ㅎㅎ,0
juhu*****,저스트포그 글렌트 팟 1팩(3개입): 0.6옴 1팩(3개입),20250508,5,,배송비 없어서 너무 좋아요,0
kkp3***,글렌트 파드 1팩(3개입): 1.0옴 1팩(3개입),20250501,5,,□배송 매우빠름 □맛표현과 누수문제 매우 훌륭 □예전 저스트 포그 명성 생각해서 구매했는데 대 만족,0
kkp3***,글렌트 파드 1팩(3개입): 0.6옴 1팩(3개입),20250501,5,,□배송 매우빠름 □맛표현과 누수문제 매우 훌륭 □예전 저스트 포그 명성 생각해서 구매했는데 대 만족,0
lkp1***,글렌트 파드 1팩(3개입): 1.0옴 1팩(3개입),20250510,5,,자주이용하고 있습니다,0
nimp******,글렌트 파드 1팩(3개입): 0.6옴 1팩(3개입),20250421,5,,매번 잘 쓰고 있어요!,0
hach***,글렌트 파드 1팩(3개입): 0.6옴 1팩(3개입),20250417,5,,좋아요 저렴핫거 같아요,0
rhdq****,글렌트 파드 1팩(3개입): 1.0옴 1팩(3개입),20250404,5,,"음...확실히 다른 액상하고 무게감, 깊이가 다르네요. 잉스타 광고보고 속는셈치고 샀는데, 매우만족중!",0
wotj****,글렌트 파드 1팩(3개입): 1.0옴 1팩(3개입),20250421,5,,연초계열 액상에 딱입니다!,0
terr****,글렌트 파드 1팩(3개입): 0.6옴 1팩(3개입),20250408,5,,글렌트쓰면서 기존쓰던 마크2 발라리안 맥스 프로 에어 등등 쓸생각도없게해주는 코일이였습니다 글렌트 후속작은 언제나오나요??,0
bill***,글렌트 파드 1팩(3개입): 0.6옴 1팩(3개입),20250412,5,,계속 사용하는 상품입니다. 가격도 만족스럽네요. ㅎㅎ,0
nova*****,저스트포그 글렌트 팟 1팩(3개입): 0.6옴 1팩(3개입),20250509,5,,좋은 제품 잘 쓰겠습니다.,0
guse*****,글렌트 파드 1팩(3개입): 0.6옴 1팩(3개입),20250417,5,,대체제품이 없을만큼 좋아요.,0
kkp3***,글렌트 파드 1팩(3개입): 0.6옴 1팩(3개입),20250411,5,,○배송 매우 빠름 ○포장 튼실 ○누수 및 문제 없음 매우 만족합니다,0
2935*****,저스트포그 글렌트 팟 1팩(3개입): 0.6옴 1팩(3개입),20250508,5,,최고입니다 빨리왔어요,0
ks****,저스트포그 글렌트 팟 1팩(3개입): 1.0옴 1팩(3개입),20250507,5,,미리 구입했습니다 좋아요,0
ks****,저스트포그 글렌트 팟 1팩(3개입): 0.6옴 1팩(3개입),20250507,5,,미리 구입했습니다좋아요,0
yeom****,글렌트 파드 1팩(3개입): 1.0옴 1팩(3개입),20250504,5,,배송도 빠르고 불량도 많이 없는 거 같아 괜찮네요,0
wogh***,글렌트 파드 1팩(3개입): 0.6옴 1팩(3개입),20250409,5,,너무 맛있네요 다음에 또 구매할 예정입니다!!,0
sumi*******,글렌트 파드 1팩(3개입): 1.0옴 1팩(3개입),20250413,5,,좋아요 쓰기편하고 액상도 안섹ㆍ,0
vlin***,글렌트 파드 1팩(3개입): 1.0옴 1팩(3개입),20250402,1,,"0.6 파드 6개월 사용하다가 1.0파드 3개 구매해서 사용....3개중에 첫번째 파드사용할때 부터 기계가 이상해짐...어느정도 사용하다가 2번째 파드 개봉해서 사용했는데, 아무래도 기계에서 소리나서 확인해보니 액튐 누수 결로가 한번에....고객센터 전화해서 파드 불량으로 기계까지 손상이 왔다고 하니 파드는 언제 샀는지 확인이 안된다고, 교환안된다고 함... 밧데리만 교환받음....파드 미리 사두지 마세요...2주 지나면 아무리 불량이라도 교환안된다고함..(말이 됨???) 완전불량인데 교환이 안된다니...그거때문에 기계까지 피해가 갔는데...그래서 기계교환받았는데...진짜 파드 1개도 없는 밧데리만 왔음....절대 1.0 파드는 구매 안해야할 듯....",0
al****,글렌트 파드 1팩(3개입): 0.6옴 1팩(3개입),20250419,5,,호환잘되고 포장깔끔합니다,0
haew****,글렌트 파드 1팩(3개입): 0.6옴 1팩(3개입),20250411,5,,글렌트 좋다는 소문에 샀는데 역시 좋네요 감사합니다,0
rlav******,글렌트 파드 1팩(3개입): 0.6옴 1팩(3개입),20250418,5,,배송 잘받았습니다.,0
thsu******,글렌트 파드 1팩(3개입): 0.6옴 1팩(3개입),20250413,5,,배송비무료에 빠른배송 너무좋아용!!,0
sin8***,글렌트 파드 1팩(3개입): 0.6옴 1팩(3개입),20250506,5,,배송빠르고 좋아요 ㅎㅎ,0
dldn*******,글렌트 파드 1팩(3개입): 0.6옴 1팩(3개입),20250418,5,,잘 작동됩니다 잘쓸게요,0
mini***,글렌트 파드 1팩(3개입): 0.6옴 1팩(3개입),20250416,5,,잘 받았습니다. 많이 파세요.,0
wpo4***,글렌트 파드 1팩(3개입): 0.6옴 1팩(3개입),20250416,5,,항상 잘스고잇어요요,0
fred*******,글렌트 파드 1팩(3개입): 0.6옴 1팩(3개입),20250506,3,,"항상 애용하는데 이번엔 불량이 좀 많아요,,,",0
mj01****,저스트포그 글렌트 팟 1팩(3개입): 0.6옴 1팩(3개입),20250510,5,,저렴하게 주문했어요...,0
namk*****,저스트포그 글렌트 팟 1팩(3개입): 1.0옴 1팩(3개입),20250503,5,,감사합니다 잘쓸게요,0
blac********,글렌트 파드 1팩(3개입): 1.0옴 1팩(3개입),20250506,5,,누수도 없고 배송도 빨라요,0
beau******,글렌트 파드 1팩(3개입): 0.6옴 1팩(3개입),20250416,5,,좋아요.조아조아조아조아,0
luxd****,글렌트 파드 1팩(3개입): 0.6옴 1팩(3개입),20250316,5,,"1.0과 0.6을 비교하면서 베이핑 해봤습니다 저는 과일멘솔류나 디저트류의 단맛을 좋아하지 않습니다 오히려 연초계열을 좋아하는 편이었는데 그 마저도 향이 쎄서 무향계열 + 멘솔 살짝 섞어서 베이핑을 하는 편입니다. 보통은 과멘 = 0.6, 디저트,연초 = 1.0 이런 식인데 저는 타격감을 더 중요시해서 0.6이 더 잘맞더라구요 ㅎㅎ 참고하시면 좋을 것 같아요 ㅎㅎ",0
wink*****,글렌트 파드 1팩(3개입): 0.6옴 1팩(3개입),20250410,5,,배송도 빠르고 다음번에도 구매하겠습니다~,0
jim9***,저스트포그 글렌트 팟 1팩(3개입): 0.6옴 1팩(3개입),20250502,5,,배송 빨라서 좋아요,0
rlar*****,저스트포그 글렌트 팟 1팩(3개입): 0.6옴 1팩(3개입),20250504,5,,배송빠르고 좋습니다,0
boom*******,글렌트 파드 1팩(3개입): 1.0옴 1팩(3개입),20250425,5,,좋아요~~~~~~!,0
joal*****,글렌트 파드 1팩(3개입): 0.6옴 1팩(3개입),20250406,5,,배송 항상 빨라요 ㅎㅎ 저스트포그 넘 좋아유,0
sh****,저스트포그 글렌트 팟 1팩(3개입): 0.6옴 1팩(3개입),20250505,5,,좋은상품 잘 사용중입니다,0
nine***,글렌트 파드 1팩(3개입): 0.6옴 1팩(3개입),20250408,5,,좋은가격과 빠른배송에 좋아요,0
ajh5***,글렌트 파드 1팩(3개입): 1.0옴 1팩(3개입),20250428,5,,아주 좋아요 잘 사용하고 있어요,0
ajh5***,글렌트 파드 1팩(3개입): 0.6옴 1팩(3개입),20250428,5,,아주 좋아요 잘 사용하고 있어요,0
tund****,저스트포그 글렌트 팟 1팩(3개입): 0.6옴 1팩(3개입),20250503,5,,언제나 만족스럽습니다.,0
namk*****,저스트포그 글렌트 팟 1팩(3개입): 0.6옴 1팩(3개입),20250503,5,,감사합니다 잘쓸게여,0
fore********,저스트포그 글렌트 팟 1팩(3개입): 0.6옴 1팩(3개입),20250502,5,,네 좋습니다 잘쓰겠습니다,0
kn****,저스트포그 글렌트 팟 1팩(3개입): 0.6옴 1팩(3개입),20250502,4,,이쁜 글렌트 만족합니다,0
sij2***,저스트포그 글렌트 팟 1팩(3개입): 0.6옴 1팩(3개입),20250502,5,,가성비 좋고 매우 만족합니다 ^^,0
k876****,글렌트 파드 1팩(3개입): 0.6옴 1팩(3개입),20250407,5,,소모품이라 월1회정도 교체해주는데~ 온라인상 가격이 제일 착해요👍,0
funk*****,글렌트 파드 1팩(3개입): 0.6옴 1팩(3개입),20250329,5,,계속 사용하는 제품입니다 쿠폰 적용하면 배송비도 무료고 번거롭게 전담가게 안가도되서 좋아요,0
funk*****,글렌트 파드 1팩(3개입): 0.6옴 1팩(3개입),20250329,5,,계속 사용하는 제품입니다 쿠폰 적용하면 배송비도 무료고 번거롭게 전담가게 안가도되서 좋아요,0
kika******,글렌트 파드 1팩(3개입): 0.6옴 1팩(3개입),20250411,5,,누수 없고 아주 좋습니다~,0
gg11****,글렌트 파드 1팩(3개입): 0.6옴 1팩(3개입),20250412,5,,배송이 빠릅니다..! 좋아오,0
dyna*****,글렌트 파드 1팩(3개입): 1.0옴 1팩(3개입),20250309,5,,아니 이 미친 속도의 배송은 뭐죠;; 주말엔 좀 쉬셔야죠ㅜㅠ 토요일날 밤 열두시 주문했는데 일요일 저녁 8시에 배송이 오다니.. ㅠㅠ 암튼 제품 감사합니다. 글렌트 쓰고 한번도 실망한 적 없어요. 의외로 1.0옴짜리가 좀 빨리 닳는 것 같긴 한데 액바액이겠죠 담에 또 시킬게요!,0
conq*****,글렌트 파드 1팩(3개입): 0.6옴 1팩(3개입),20250326,5,,만족하고 사용중이에요 누수가 없어서 너무 좋아요 끝판왕입니다,0
rktw***,글렌트 파드 1팩(3개입): 0.6옴 1팩(3개입),20250406,5,,최곱니다 글렌트. 배송빠르고 꼼꼼하게 오네요,0
