작성자,제품명,리뷰작성일,별점,한달 사용기,리뷰 내용,도움 수
yoos******,유웰 하복SE 전자담배: 용과,20250417,5,,하복이 가장 좋아요 맛표현 증기량 최고 입니다,0
aosi***,유웰 하복SE 전자담배: 용과,20250505,5,,진짜 좋아요 누수도 없고 간편하고 왜 이제 봤는지 ㅠㅠ,0
ymin*****,유웰 하복SE 전자담배: 알로에 베라,20250415,5,,하복 누수도 없고 좋네요... 배터리도 오래가구... 만족합니다,0
dog9***,유웰 하복SE 전자담배: 알로에 베라,20250417,5,,배송빠르고 물건 잘 작동하고 느낌좋으니 만족합니다,0
shap***,유웰 하복SE 전자담배: 블루 라즈베리,20250408,5,,안새고 좋아요. 얼마전에 샀는데 물에 빠뜨려서 사망하고 다시 샀어요,0
dhle******,유웰 하복SE 전자담배: 알로에 베라,20250427,5,,좋아용ㅇ최고최고!!!!,0
00aa****,유웰 하복SE 전자담배: 알로에 베라,20250417,5,,기기 좋아요 재구매임,0
tmdd*******,유웰 하복SE 전자담배: 알로에 베라,20250420,5,,처음 써봤는데 디자인도 이쁘고 소지하기도 좋아용ㅇ,0
dnfl********,유웰 하복SE 전자담배: 알로에 베라,20250507,5,,3번째 구매지만 항상 만족하면서 잘 사용하고 있습니다^^,0
sinj********,유웰 하복SE 전자담배: 용과,20250422,5,,그림이 과하지않고 예뻐요...,0
myeo********,유웰 하복SE 전자담배: 블루 라즈베리,20250410,5,,디자인 너무 이쁘고 좋아요 가격값 합니다,0
robe****,유웰 하복SE 전자담배: 용과,20250424,5,,분실해서 재구매합니다.,0
volv*****,유웰 하복SE 전자담배: 용과,20250413,5,,기기 아주마음에듭니다 다음에도 사용할것같아요,0
eeun*****,유웰 하복SE 전자담배: 알로에 베라,20250430,1,,자꾸 액상을 뱉어요ㅠㅠ 그리고 누수가 진짜 심해서 실망스럽습니다..,0
hane******,유웰 하복SE 전자담배: 용과,20250411,5,,일단 안 피우는 게 너무 좋겠지만 못 끊는 남편과 담배 냄새가 너무 실은 저의 절충입니다ㅋ,0
pi****,유웰 하복SE 전자담배: 블루 라즈베리,20250423,5,,지인 것 구매해줬습니다@,0
pyss****,유웰 하복SE 전자담배: 블루 라즈베리,20250413,5,,배송 빠르고 하복 쓰던거라 잘쓰겠습니다,0
qoqn****,유웰 하복SE 전자담배: 알로에 베라,20250411,5,,믿고 사는 하복입니다! 누수없고 코일도 오래가고 맛있어요!,0
bug0***,유웰 하복SE 전자담배: 용과,20250416,5,,기존 사용하던 제품 서브용으로 하나 더 샀는데 좋습니다 :),0
li****,유웰 하복SE 전자담배: 용과,20250505,5,,역시 좋아요 최고입니다,0
zinc****,유웰 하복SE 전자담배: 블루 라즈베리,20250506,5,,연휴앞에 배송빠르게 도착했습니다.,0
shap***,유웰 하복SE 전자담배: 알로에 베라,20250408,5,,좋아요. 두번째 구입. 카트리지 안새고 무화양 많아요,0
ryej******,유웰 하복SE 전자담배: 용과,20250327,5,,친구들이 추천해줘서 사봤는데요 되게 이쁘네요 그립감도 괜찮고 가지고 다니기 편해요 누수 없고,1
shl1***,유웰 하복SE 전자담배: 알로에 베라,20250503,5,,디자인도 넘 이쁘고 한손에 쏙들어오니 좋아요,0
vv****,유웰 하복SE 전자담배: 알로에 베라,20250404,5,,실물이 짱이네요 누수가 아예 없는 건 아닌데 관리 잘 하면 되는 문제라 만족 중입니당,0
wlsd*******,유웰 하복SE 전자담배: 용과,20250411,5,,아직 액상이안와서 써보지는 않았지만 기기 문제없고 좋네요 배송도 빠르고 문의도 친절하게 받아주시고 서비스 젤리도 감사합니다 번창하세요 ~,0
pqow**********,유웰 하복SE 전자담배: 알로에 베라,20250502,5,,배송 빠르고 기기도 좋아요,0
luxu*********,유웰 하복SE 전자담배: 용과,20250417,4,,"액튐빼곤 좋은제품가,아요",0
dnfl********,유웰 하복SE 전자담배: 알로에 베라,20250213,5,,"하루만에 배송 완료 되어 씁니다! 20살 초반때 쓰고 30대 다가오고 다시 사용해보네요 ㅎㅎ 어떻게 썼었는지 기억도 안나서 이것저것 찾아보느라 애 썻네용 ㅎㅎ 그래서 바보처럼 코일 하나를 그냥 날려버림,, 그래서 방금 다시 코일 교체해서 기다리는 중입니다용 우선 그립감은 아주 좋아요! 솔직히 촌스러울까봐서 스킨을 따로 구매하긴 했는데 그냥 둬도 예쁘네요,, 나중에 질리면 그때 붙일 생각입니당 잘 사용하겠습니다👍👍",1
jams****,유웰 하복SE 전자담배: 알로에 베라,20250225,5,,구버전 하복을 4년가량 썼더니 배터리가 고장이 났는지 계속 방전이 되어서 새버전을 기대감으로 구매 했습니다 구버전의 다소 촌스런 디자인이 새버전에선 많이 이뻐졌네요~ 배송 아주 빨랐고 포장은 완충제를 조금 더 둘러 줬으면 좋겠단 생각이 들었습니다 (배송기사님들이 문앞으로 던지기 딱 좋은 크기의 상자라서 ㅎ) 구버전을 아주 만족하며 썼기에 이번 새버전 하복도 오랜기간 만족하며 사용할 수 있길 바랍니다,1
ja****,유웰 하복SE 전자담배: 블루 라즈베리,20250422,5,,최신제품이고 디자인 예쁘네요. 작동 잘됩니다.,0
aliv*****,유웰 하복SE 전자담배: 알로에 베라,20250502,5,,친구 선물로 줬는뎅 넘 예뻐용,0
user***,유웰 하복SE 전자담배: 알로에 베라,20250504,5,,가성비가 좋습니다,0
eunj******,유웰 하복SE 전자담배: 블루 라즈베리,20250404,5,,금연하고 팔고 다시 사기만 3번째… 역시 이뻐요,0
jije******,유웰 하복SE 전자담배: 블루 라즈베리,20250426,5,,사진과 똑같아요 배송도 엄청 빠르고 좋았어요,0
chao****,유웰 하복SE 전자담배: 블루 라즈베리,20250409,3,,배터리 오류가 많아서 새상품을 자주 구매하게되네요ㅠ,0
dmds*********,유웰 하복SE 전자담배: 용과,20250428,5,,너무 좋습니다 무화량 진짜 최고,0
didg*****,유웰 하복SE 전자담배: 용과,20250405,5,,좋어요 디자인도 예브고 이거없이 못살아,0
mo****,유웰 하복SE 전자담배: 블루 라즈베리,20250310,4,,잘 사용하고 있습니다. 배송이 생각보다 빠르게 도착해서 만족합니다. 이미썻던 제품 고징으로 재구매 합니다. as문의 드렷는데. as가 잘 안되네여. ㅠㅠ 하복 제품 누수가 없어져서 만족하고 있습니다.,0
kym6*****,유웰 하복SE 전자담배: 블루 라즈베리,20250326,5,,너무 사랑스러워요 하복과 잽쥬스의 이 콜라보 디자인.. 기존 기기 넘나 멀쩡하지만 서브로 돌리고 기어코 사벌임 날 위해..,1
chae********,유웰 하복SE 전자담배: 알로에 베라,20250418,5,,나만의 전담 기기를 얼마나 손꼽아 기다렸는지 몰라요... 불량도 없고 포장 상태도 꼼꼼하게 와서 좋았습니다!!,0
wrhk***,유웰 하복SE 전자담배: 알로에 베라,20250405,3,,먼가 걍 그럼 특별이 좋은것도 모르겠고 특별히 나쁜것도 없는거 같음 그럼것차곤 비싸다..,1
kim7******,유웰 하복SE 전자담배: 용과,20250408,5,,원래 쓰던 기기가 있는데 액상 용량도 적고 배터리도 빨리 달아서 하나더 구입했어요 빠른 배송감사합니다.,0
ange********,유웰 하복SE 전자담배: 블루 라즈베리,20250408,5,,오 생각보다.좋아요,0
kia0*****,유웰 하복SE 전자담배: 알로에 베라,20250430,5,,잘 작동되고 좋아요,0
lyod*****,유웰 하복SE 전자담배: 블루 라즈베리,20250427,5,,만족하는 가성비 제품 품질 그리고 배송입니다.,0
lyod*****,유웰 하복SE 전자담배: 용과,20250427,5,,만족하는 가성비 제품 품질 그리고 배송입니다.,0
godo*****,유웰 하복SE 전자담배: 용과,20250404,5,,일주일 동안 사용 해봤는데 너무 좋네요~,0
tlsr****,유웰 하복SE 전자담배: 용과,20250314,5,,배송도 엄청 빨라서 좋았습니다!용과 품절이여서 고민했었는데 다시 입고되어 바로 결제해버렸네요ㅎㅎ잘 쓰겠습니다!,0
lihu*****,유웰 하복SE 전자담배: 알로에 베라,20250424,5,,배송이 엄청 빠르고 좋아요,0
kse3***,유웰 하복SE 전자담배: 알로에 베라,20250322,5,,배송도 빠르고 제품도 이상없이 잘 작동하는데 기기에 스크레치가 있네요 ㅜㅠ 그거 빼면 만족합니다,0
dnfl********,유웰 하복SE 전자담배: 알로에 베라,20250404,5,,기계 3번째 구매지만 항상 만족합니다,0
take******,유웰 하복SE 전자담배: 알로에 베라,20250426,5,,진짜 하복만한게 아직은 없는거 같아요,0
sung*******,유웰 하복SE 전자담배: 용과,20250402,5,,배송 엄청빨리되서 좋아요,0
wlfk*****,유웰 하복SE 전자담배: 용과,20250427,5,,벌써 두번째 같은모델쓰눈즁,0
rlas****,유웰 하복SE 전자담배: 용과,20250420,5,,항상 이용하는데 정말 좋아요 감사합니다!!,0
ansg*****,유웰 하복SE 전자담배: 알로에 베라,20250425,5,,연무량도 좋고 맛 표현도 좋아요,0
h0****,유웰 하복SE 전자담배: 용과,20250427,5,,좋은제품 빠르게 질 받았어요,0
shap***,유웰 하복SE 전자담배: 알로에 베라,20250408,5,,물에 빠지면서 사망엔딩. 두개 더 새로샀어요. 그새 개당 오천원이 올랏네요. 발라리안보다 백구십배 좋아요,0
dong****,유웰 하복SE 전자담배: 블루 라즈베리,20250409,5,,원래 쓰던 제품이라 만족합니다. 근데 기존에 사용하던 기계보다 배터리가 빨리 닳는 것 같아요.,0
bing******,유웰 하복SE 전자담배: 알로에 베라,20250421,5,,다른 기종으로 꾸려고 했는데...카트리지 보광하여 잘쓰고 있습니다~,0
wlsg*****,유웰 하복SE 전자담배: 알로에 베라,20250328,5,,액상 누수도 없는 거 같고 버튼 눌러서 흡입해야하는 거 빼곤 좋아요,0
kimd***********,유웰 하복SE 전자담배: 알로에 베라,20250326,5,,3주정도 사용했는데 누수 없네요. 만족합니다,0
qpqp******,유웰 하복SE 전자담배: 알로에 베라,20250309,5,,디자인 너무 예쁘고 맛표현도 좋아요 간편해서 너무너무 좋습니다 조만간 다른색도 구매하려구요ㅎㅎ,1
popo*****,유웰 하복SE 전자담배: 용과,20250421,5,,배송도 빠르고 아주 이쁩니다 굿,0
tak2***,유웰 하복SE 전자담배: 알로에 베라,20250424,5,,하복은 너무 좋다요,0
sssu*****,유웰 하복SE 전자담배: 용과,20250330,5,,개이뻐요 하복 용과 체고♡♡,0
mona****,유웰 하복SE 전자담배: 알로에 베라,20250417,4,,배송이 빠르고 포장이 꼼꼼 합니다. 제품도 좋아요,0
le****,유웰 하복SE 전자담배: 알로에 베라,20250422,5,,"잘 작동합니다, 세번째 구매입니다.",0
hilt****,유웰 하복SE 전자담배: 용과,20250401,5,,성능돟고 구매하길 잘했습니다,0
aska****,유웰 하복SE 전자담배: 용과,20250330,5,,불량 걸렸는데 교환 매우 빠르고 좋습니다,0
jung**********,유웰 하복SE 전자담배: 용과,20250423,5,,맛있네요 좋아요 :),0
jung**********,유웰 하복SE 전자담배: 블루 라즈베리,20250423,5,,맛있네요 좋아요 :),0
lee2****,유웰 하복SE 전자담배: 용과,20250401,5,,가볍고 좋습니다이히히히,0
haha******,유웰 하복SE 전자담배: 알로에 베라,20250325,5,,이쁘고 좋아요 다음에 또 살게요,0
hyu8***,유웰 하복SE 전자담배: 블루 라즈베리,20250421,5,,좋습니다 다시 쓰고싶어요,0
alsr*****,유웰 하복SE 전자담배: 블루 라즈베리,20250314,5,,여기 진짜 고객응대랑 서비스 기기 모든게 다 좋아요 하복 se 아주 추천합니다 번창하세요,0
dkxh****,유웰 하복SE 전자담배: 블루 라즈베리,20250325,5,,배송빠르고 아주 만족합니다,0
ddk2*****,유웰 하복SE 전자담배: 용과,20250328,5,,너무 좋고 잘 빨려요 화이팅,0
comp*****,유웰 하복SE 전자담배: 용과,20250415,5,,배송이 빨라서 좋았어요,0
ingu****,유웰 하복SE 전자담배: 용과,20250327,5,,너무 만족스러워요 감사해,0
hj****,유웰 하복SE 전자담배: 알로에 베라,20250327,5,,만족하고 잘쓰고잇습니다,0
kia0*****,유웰 하복SE 전자담배: 알로에 베라,20250418,5,,잘 작동되고 좋아요,0
kycs******,유웰 하복SE 전자담배: 용과,20250331,5,,처음인데 친절하시고 서비스도 주셔서 감사합니다! 다음에 여기서 또 주문할게요!,0
hhki*****,유웰 하복SE 전자담배: 용과,20250414,5,,무화량이 부드럽고 좋습니다 만족 중 개만족 입니다,0
wlsd***,유웰 하복SE 전자담배: 용과,20250409,5,,잘 사용하고 있습니다. 앞으로도 재구매하여 사용할 예정입니다.,0
viki****,유웰 하복SE 전자담배: 블루 라즈베리,20250413,4,,누수관리만 잘하면 좋습니다. 무엇보다 예뻐요,0
byjo****,유웰 하복SE 전자담배: 알로에 베라,20250325,5,,잘 받았습니다~감사합니다!,0
7942***,유웰 하복SE 전자담배: 알로에 베라,20250420,5,,ㄱ계도 이쁘게잘나와서 잘쓰고있어요,0
tysh****,유웰 하복SE 전자담배: 블루 라즈베리,20250322,5,,"예전에 용과 구매했는데, 퍼런 잉어도 한마리 갖고 싶어서 기추했네용ㅋㅋ",0
efl1***,유웰 하복SE 전자담배: 용과,20250311,5,,발라리안맥스보다 연무량이 훨씬 풍부해요 선물해줬는데 엄청 엄청 좋아하네요 굿굿,0
chld******,유웰 하복SE 전자담배: 블루 라즈베리,20250419,5,,최소2년이상씀 재구매,0
jshh*****,유웰 하복SE 전자담배: 용과,20250319,5,,만족해요 두번째 구매입니다 ㅎㅎ,0
xogj*****,유웰 하복SE 전자담배: 용과,20250415,5,,진짜 좋아요 다시 살게요,0
pjy1****,유웰 하복SE 전자담배: 용과,20250411,5,,이전에 쓰던 전담보다 확연히 좋은 것 같아요,0
gsyu***,유웰 하복SE 전자담배: 알로에 베라,20250305,5,,약간 투명한 액상 맛표현이 조아용 무화량이 어마어마해서 폐호흡 하는 줄 알았어용 디자인도 예쁘구 배터리도 오래가고 디저트류는 표현이 애매합니다만 세컨으로 조아용,0
aa****,유웰 하복SE 전자담배: 블루 라즈베리,20250321,5,,배송 빠르고 좋아요,0
test********,유웰 하복SE 전자담배: 용과,20250325,5,,문제없이 잘 사용중입니다,0
tak2***,유웰 하복SE 전자담배: 알로에 베라,20250412,5,,너무 좋고 만족스럽습니다,0
zinc****,유웰 하복SE 전자담배: 알로에 베라,20250414,5,,재구매하여 잘쓰고있습니다.,0
dheh*******,유웰 하복SE 전자담배: 용과,20250326,5,,고장나면 as도 되고 좋네오,0
ejuw****,유웰 하복SE 전자담배: 알로에 베라,20250416,5,,매우만족합니다~~^^,0
dong*******,유웰 하복SE 전자담배: 알로에 베라,20250405,5,,정말 좋아요 재구매 하겠습니다,0
ingu****,유웰 하복SE 전자담배: 용과,20250322,5,,너무 좋아요 최고에여,0
ls****,유웰 하복SE 전자담배: 블루 라즈베리,20250321,5,,입호흡 폐호흡 둘다 좋습니다 액상도안샙니다,0
wjdt********,유웰 하복SE 전자담배: 블루 라즈베리,20250322,5,,너무 예쁘고 좋네요,0
rlas****,유웰 하복SE 전자담배: 용과,20250405,5,,항상 이용하는데 너무 좋아요 감사합니다!,0
rlas****,유웰 하복SE 전자담배: 알로에 베라,20250405,5,,항상 이용하는데 너무 좋아요 감사합니다!,0
rlas****,유웰 하복SE 전자담배: 용과,20250405,5,,항상 이용하는데 너무 좋아요 감사합니다!,0
sz****,유웰 하복SE 전자담배: 블루 라즈베리,20250321,5,,만족하여 하나더 주문함.,0
bai4***,유웰 하복SE 전자담배: 알로에 베라,20250422,5,,하복짱!!!!!!!,0
sigo******,유웰 하복SE 전자담배: 용과,20250320,5,,예전에 하복 썼었는데 가격이 많이 올랐네요 ㅠ,0
dudg******,유웰 하복SE 전자담배: 블루 라즈베리,20250311,4,,액튐이조금있긴한데 만족합니다 잔고장없이 오래쓸수있으면 좋겠어요,1
liv2***,유웰 하복SE 전자담배: 알로에 베라,20250402,5,,예전에 썼었는데 누유가심해서 다시 바꿨는데 개선되어서 좋아요,0
cerv******,유웰 하복SE 전자담배: 알로에 베라,20250314,5,,디자인 이쁘고 좋아요 잘쓰겠습니다.,0
just********,유웰 하복SE 전자담배: 용과,20250315,5,,디자인 예쁘고 출력 좋습니다,0
dbdn****,유웰 하복SE 전자담배: 용과,20250406,5,,역시 이건 쓰면 오래써서 좋아요,0
madm****,유웰 하복SE 전자담배: 용과,20250328,5,,예전에 하복1을 구매해서 몇년 썻더니 이제 아예 나가버려서 발라리안 계속 쓰다가 이 맛을 못잊어서 하복 se로 구매 했습니다 역시 명불허전 굿,0
love*****,유웰 하복SE 전자담배: 용과,20250404,4,,밧데리 충전하다 불량낫는데 다시 방전시키고 잘쓰고있습니다,0
hyeo*********,유웰 하복SE 전자담배: 용과,20250404,5,,너무 만족합니다 잘쓰겠습니다.,0
joel********,유웰 하복SE 전자담배: 용과,20250311,5,,액상 새는것 없이 깔끔하네요. 밀어주는 파워도 좋습니다.,0
hyun******,유웰 하복SE 전자담배: 알로에 베라,20250405,5,,빠른배송 감사합니다,0
s284****,유웰 하복SE 전자담배: 용과,20250404,5,,다음날 바로 배송되었고 잘 쓰고 있어오,0
eemp****,유웰 하복SE 전자담배: 용과,20250330,5,,좋아요 아직까지 액상 새는것도 없어요,0
nonk****,유웰 하복SE 전자담배: 알로에 베라,20250402,5,,배송도 빠르고 포장도 꼼꼼해요,0
rlad********,유웰 하복SE 전자담배: 용과,20250303,4,,기기가 되게 깔끔하고 이쁘게 디자인 됐어요 근데 포장뜯었을때 잔기스가 너무 많아서 아쉬웠습니다..,0
echo****,유웰 하복SE 전자담배: 알로에 베라,20250322,5,,매일 사용하는 제품인데 추가로 1대더 사용할려고 구매했습니다. 역시 하복 최고,0
ghdr******,유웰 하복SE 전자담배: 알로에 베라,20250328,5,,너무 좋아요 가격은 조금 있지만,0
chsn***,유웰 하복SE 전자담배: 알로에 베라,20250308,4,,3년?만의 재구매인듯 합니다. 무상 as 도 되고 좋습니다.,0
son8***,유웰 하복SE 전자담배: 용과,20250401,5,,누수 없고 액튐 없음. 충전 잘됨. 3번째 구매중인데 매번 만족,0
sson******,유웰 하복SE 전자담배: 알로에 베라,20250307,5,,3개째 구입합니다. 잃어버려도 하복만한게 없어 하복만씁니다.,0
ymin*****,유웰 하복SE 전자담배: 알로에 베라,20250301,5,,배송빠르고 잘 받았습니다 전에 쓰던것 보다 연무량도 좋고 맛 표현도 좋아서 만족해요,0
dhl3***,유웰 하복SE 전자담배: 블루 라즈베리,20250331,5,,빠르게 배송이 오고 설명도 쉬워요,0
hjy0*****,유웰 하복SE 전자담배: 용과,20250331,5,,실물 보니까 너무 예뻐서 사길 잘 한것 같아요,0
id****,유웰 하복SE 전자담배: 용과,20250312,5,,누수없이 아주 좋습니다,0
2613***,유웰 하복SE 전자담배: 용과,20250205,5,,원래 연초피다가 릴 하이브리드로 넘어온 상태에서 액상형 전자담배를 찾다가 남자친구 추천으로 사게 되었네용 !! 알로에베라로 피는 중인데 타격감 괜찮아요 릴 끊을려구요 ㅋㅋㅋ 남자친구 선물로도 너무 좋아하네요 as도 2년이니 너무 만족합니다,0
hyun******,유웰 하복SE 전자담배: 알로에 베라,20250312,5,,역시 하복 최고에요,0
kasn*****,유웰 하복SE 전자담배: 용과,20250331,5,,너무 만족하며 사용중입니다 ~~,0
0904****,유웰 하복SE 전자담배: 알로에 베라,20250202,5,,하복se 알로에베라로 사면서 액상도 잽쥬스 알로에베라로 샀는데 일단 맛표현이 진짜 좋아요. 액상은 약간 청포도 사탕느낌인데 입호흡용 코일은 약간 좀 답답하게? 베이핑되는 느낌이고 폐호흡용 코일은 시원시원하게 베이핑되는 느낌인데 저는 개인적으로 둘 다 구비해놓고 쓰고싶네요. 만약 구매 고민중이라면 그냥 사는것도 나쁘지 않을거 같아요. 젤로랑 하복 둘 다 쓰는데 하복이 더 맛 표현감이 좋아요!,0
kjwo******,유웰 하복SE 전자담배: 용과,20250328,1,,배송 오고 안 쓰다가 나중에 뜯어봤는데 기스 오져요,0
