작성자,제품명,리뷰작성일,별점,한달 사용기,리뷰 내용,도움 수
over***,맛: 타바코,20250505,5,,빠른배송에 좋은가격 좋은물건 따봉입니다,0
rubl****,맛: 자몽,20250502,5,,편리하고 주머니에 쏙들어가서 휴대도 좋아요,0
cb****,맛: 콜라,20250506,5,,딸기쉐이크맛이 최고입니다,0
leeb***,맛: 딸기쉐이크,20250509,5,,항상 구매하는 제품입니다,0
mine*******,맛: 자두,20250426,4,,가격이 좀 올랐지만 그냥 여기서 사요 배송은 그닥 빠르지 않음 대용량도 사보고 싶은데 없는 맛이 더 많아서 매번 못사보네요,0
mine*******,맛: 마르키사,20250426,4,,가격이 좀 올랐지만 그냥 여기서 사요 배송은 그닥 빠르지 않음 대용량도 사보고 싶은데 없는 맛이 더 많아서 매번 못사보네요,0
mine*******,맛: 자몽,20250426,4,,가격이 좀 올랐지만 그냥 여기서 사요 배송은 그닥 빠르지 않음 대용량도 사보고 싶은데 없는 맛이 더 많아서 매번 못사보네요,0
486w****,맛: 자몽,20250509,5,,좋아요 항상 주문해요,0
kmin*****,맛: 타바코,20250505,5,,가성비도 좋고 배송도 좋습니다~!,0
kmin*****,맛: 딸기쉐이크,20250505,5,,가성비도 좋고 배송도 좋습니다~!,0
kmin*****,맛: 자두,20250505,5,,가성비도 좋고 배송도 좋습니다~!,0
asab****,맛: 콜라,20250502,5,,배송빠르고 잘쓰겠습니다,0
asab****,맛: 딸기쉐이크,20250502,5,,배송빠르고 잘쓰겠습니다,0
mrpr***,맛: 콜라,20250509,5,,맛 무화량 전부 최고!!!!!,0
rubl****,맛: 자두,20250502,5,,1년이상 사용하고있어요 다른걸로는 만족이 안되네오,0
psj0***,맛: 딸기쉐이크,20250428,5,,배송빠르고 니코틴없이 담배피는것만으로도 행복 합니다,0
khj3******,맛: 아이스민트,20250503,5,,파손 없이 빠르게 배송 됐어요.,0
khj3******,맛: 청사과,20250503,5,,파손 없이 빠르게 배송 됐어요.,0
eflo******,맛: 딸기쉐이크,20250425,5,,딸기맛이 정말 최고입니다^^2번째 재구매입니다,0
486w****,맛: 유자하이볼,20250502,5,,계속 사용하는거에요 좋아요,0
simk******,맛: 아이스민트,20250502,5,,맛과 타격감이 최고예요,0
elf9***,맛: 청사과,20250430,5,,첫구매에요달달하네요 ㅎ,0
coco******,맛: 딸기쉐이크,20250501,5,,대용량시켰다가 다시 이거 시킵니딘,1
xnfs*******,맛: 자몽,20250503,5,,"팟 색깔이 아름답네요,,",0
diek****,맛: 딸기쉐이크,20250226,4,,"안녕하세요 연초를 20년 피우다, 아이코스를 6년 피고, 전자담배유형의 다른 제품도 6개월 사용 하다가,현재 6개월 째 칠렉스를 사용을 하고 있습니다. 냄새도 안나고 니코틴도 없다해서 집에서 좋아하고 있습니다. 기존에 사용하던 전자담배 보다 금액도 저렴하여 만족 하며 사용 하고 있습니다. 하지만 최근에 사은품이 변경 된 것에 조금의 불만이 있습니다. 베터리는 소모품이 아닌데 5개 구매 시의 사은품으로 넣는건 좀 안맞지 않나 하는 생각 입니다.5개 이상 씩 구매 하는 사람은 장기 이용자일 확율이 높을 텐데, 장기 이용자는 이미 베터리는 많이 가지고 있을 텐데 (저도 4개 가지고 있음)불필요 하다고 생각이 듭니다. 하여 사은품 조정이 필요 하다고 생각 됩니다.기존으로 돌리든, 6개 구매시 소용량 추가를 추가 하든 말입니다. 개인적인 생각이지만 현재 사은품 방향은 합리성이 느껴지지 않습니다.왠지 반감만 느껴지는 사은품 구성입니다 .개인적인 의견을 더 하자면, 홈페이지 구매 시 카드 결제 추가를 부탁 드리고, 나아가 구독형 상품을 만드는 것을 제안 드려 봅니다. 제 개인적으로는 기존 대용량5개+소용량 1개 였을 시 3주 분량의 양이었습니다. ( 조금의 변동폭이 있긴 하지만 평균이 그러했습니다.)하여 매달 몇일 / 어떤 맛 / 몇 개 선택 하여 구독 하는 방법을 제안 드려 봅니다.하면 판매자 측면에서는 보다 안정적인 매출이 발생 할 테고, 구매자 입장에서는 매번 구매하지 않아도 되는 편의성, 구독에 대한 혜택이 있을 테니 경제적 이익이 더 해질 테니 말입니다 .그리고 지금 쯤 되면 판매 데이터가 쌓여서 어떤 제품이 많이 나가고 안나가고 잘 아실텐데, 몇 달 전부터 대용량 제품 제고 소진이 빨라지던데... 아니겠지만,,, 소용량 많이 팔기 위해 대용량 재고 줄이는 그런 건 아니기를 바며, 재 때 재고 확보를 부탁 드려 봅니다. 소탐대실 하시지 않기를 바랍니다. 장기 구매자로서 조언 드려봤습니다. 고려 부탁 드립니다. 잘 되시기 바랍니다.",18
juni****,맛: 딸기쉐이크,20250422,5,,릴전자담배 피다가 담배좀 끊고싶어 구입해봤는데 너무 맘에들고 이거 피우다 릴피니까 역시 담배냄새가 많이 났었군요 아주 만족하고 기존 담배 생각이 안납니다.! 근데 액상 무니코틴이라고 하는데 니코틴 타르 아무것도 없는건가요? ㅋ,0
gkgk****,맛: 딸기쉐이크,20250430,5,,항상 애용하는 곳!! 딸기맛 강추,0
cbdj****,맛: 타바코,20250417,5,,이거와 비슷한제품 사려다 배송이 늦어져 갈아탓는데 배송도 빠르고 맛조 좋고 타격감도 좋습니다.,1
myan***,맛: 딸기쉐이크,20250423,5,,빤슨배송 기대이상으로 좋네용 잘쓰겠습니다,0
sung****,맛: 딸기쉐이크,20250424,5,,밥먹고 디저트 왜먹어요 이거 피몀 되는데,0
zldn*******,맛: 마르키사,20250509,5,,맛있고 좋기는 한데 이거 무니코틴 맞나요...? 니코틴 있는거 필때랑 느낌이 비슷한데...,0
kimh******,맛: 유자하이볼,20250430,5,,아직 맛보기 전이지만 기대됩니다.,0
m2****,맛: 딸기쉐이크,20250424,5,,맛있어요. 무니코틴리 맞아요? 연초생각이 안나는데....?,0
eflo******,맛: 딸기쉐이크,20250423,5,,너무 맛있어서 계속빨개되네요ㅠㅜ 좀 쟁겨나야겠어요,0
xnfs*******,맛: 알로에베라,20250503,5,,정착했어요 좋아요~,0
dmst*****,맛: 딸기쉐이크,20250502,5,,잘쓰도록 하겠습니다,0
dmst*****,맛: 청사과,20250502,5,,잘쓰도록 하겠습니다,0
ghtj*******,맛: 딸기쉐이크,20250502,5,,아이코땡 피다 갈아탔네요 ㅎㅎㅎ,0
elf9***,맛: 자두,20250430,5,,첫 구매에요 달달합니다,0
miss*****,맛: 아이스민트,20250501,5,,항상 배송빠르고 매번 구매하고 있어요 다시 전에 하셨던 증정 이벤트 구성으로 변경되었음 좋갰어요ㅠ,0
coco******,맛: 자몽,20250404,5,,너무 만족합니다 금연3달째인데 너무허전해서 구매해봤는데 정말 니코틴이 한개두없나요? 야칸어지러운데,0
jiso***,맛: 딸기쉐이크,20250422,5,,맛있어서 재구매했어요. 딸기가 제일 취향이네요.,0
asw0****,맛: 딸기쉐이크,20250507,5,,시원하구 조아요 전담은 이걸루 정착했어요 무조건 딸기맛,0
9999***,맛: 청사과,20250504,5,,완전조아요..🌸🌸🌸🌸🌸,0
jiso***,맛: 자두,20250408,5,,"니코틴이 없어도 일반 전담하고 크게 차이없어서 금연효과있을것같아요.맛도,타격감도 만족합니다!",0
lo****,맛: 유자하이볼,20250423,5,,일단 나쁘지않음 이제 첫 사용이라 기대중,0
hjjh********,맛: 딸기쉐이크,20250411,5,,다른곳보다 제품 구매시 서비스가 좋구 배송 빨라서 계속 요기서 주문해요 5개구입하니 더 좋네요,0
iamf*****,맛: 딸기쉐이크,20250415,5,,좋아요. 6개사면 밧데리 말고 팟하나 추가 없나요? 밧데리 부자 되는 중 ㅎㅎ,1
yeon******,맛: 유자하이볼,20250426,5,,배송 빠르고 좋습니다,0
thom******,맛: 자두,20250423,5,,딸기쉐이크 평이 좋아서 기대중,0
thom******,맛: 콜라,20250423,5,,딸기쉐이크 평이 좋아서 기대중,0
thom******,맛: 딸기쉐이크,20250423,5,,딸기쉐이크 평이 좋아서 기대중,0
whkd****,맛: 아이스민트,20250420,4,,한번에 많이 흡입하면 목이 아픈느낌이긴한데 시원하고 깔끔해요,0
krud****,맛: 딸기쉐이크,20250419,5,,무니코틴 치곤 타격감 괜찮네요 편의점 버블몬 몽스 피다이거피니 약간더 빨긴하는데 괜찮네요 디자인도그렇고 근데 흡입구 실리콘 입구에 달려있으면 좀더 좋았을걸 이라는생각이 드네요 !!,0
1120******,맛: 딸기쉐이크,20250424,5,,배송도 빠르고 좋어용,0
kyu0***,맛: 딸기쉐이크,20250510,5,,담배 냄새도 안 나고 타격감도 촣고 만족스럽습니다,0
lily***,맛: 아이스민트,20250425,5,,가볍고 좋아요ㅋ 추천,0
lily***,맛: 유자하이볼,20250425,5,,가볍고 좋아요ㅋ 추천,0
lily***,맛: 자두,20250425,5,,가볍고 좋아요ㅋ 추천,0
lily***,맛: 콜라,20250425,5,,가볍고 좋아요ㅋ 추천,0
lily***,맛: 딸기쉐이크,20250425,5,,가볍고 좋아요ㅋ 추천,0
lily***,맛: 알로에베라,20250425,5,,가볍고 좋아요ㅋ 추천,0
kyu0***,맛: 자몽,20250510,5,,항상 사용 하고 있어요 계속 재 주문 합니다,0
iamf*****,맛: 아이스민트,20250415,4,,최애에요 없으면 안되는데 대용량 콜라맛 나와라 나와라...,0
tude*****,맛: 딸기쉐이크,20250503,5,,먹다보니 맛있네요 근데이거 입호흡하면 기침 겁나나오는데 어키펴야하나,0
sung****,맛: 자몽,20250424,5,,딸기쉐이크맛은 정말 딸기우유 맛이에요 신기해,0
zlae******,맛: 딸기쉐이크,20250508,5,,감사합니다.잘쓰겟습니다.,0
59****,맛: 자몽,20250418,5,,저히직원은 다이거핍니다.. ㅋㅎ 없으면안댐,0
rree****,맛: 타바코,20250501,5,,생각했던거 보다 이뻐요. 맛을 다음에는 다른걸로 사봐야 겠어요.,0
dydg******,맛: 타바코,20250424,5,,매우 좋습니다 매우 좋아요,0
cw****,맛: 아이스민트,20250510,4,,빠른 배송감사합니다,0
duck****,맛: 딸기쉐이크,20250430,5,,타격감좋고 편리하고 좋습니다. 다만 실리콘케이스 같은것도 있으면 좋겠다 생각합니다.,0
sung****,맛: 자두,20250417,5,,맛있어요 ㅠ 이걸로 정착하려고요 금연기원,0
ehfm****,맛: 딸기쉐이크,20250507,5,,용량 많은것보다 흡입력이나 가격이나 최고입니다,0
shoc****,맛: 타바코,20250511,5,,항상 잘이용하고 있습니다.,0
tmdw*****,맛: 알로에베라,20250416,5,,여러차례 재구매입니다 배송도 빠르고 제품도 좋습니다,0
dada*****,맛: 콜라,20250508,5,,아주 좋아요 편리하고 실용적이고 오래가요,0
dusd***,맛: 자두,20250428,4,,빠른배송감사합니다. 상품잘받았습니다.,0
dusd***,맛: 유자하이볼,20250428,4,,빠른배송감사합니다. 상품잘받았습니다.,0
lo****,맛: 딸기쉐이크,20250423,5,,새로사본거라 기대합니다.,0
lo****,맛: 알로에베라,20250423,5,,새로사본거라 기대합니다.,0
lim0*****,맛: 딸기쉐이크,20250423,5,,딸기쉐이크맛이 찐찐 맛도리입니당.,0
kimh******,맛: 딸기쉐이크,20250512,5,,딸기쉐이크가 제일 맛있습니다.,0
sung******,맛: 아이스민트,20250511,5,,나이스 칠랙스 화이팅,0
misu********,맛: 알로에베라,20250511,5,,언제나 만족하는 타격감과 맛! 알로에!,0
cmwl*******,맛: 자몽,20250421,5,,신랑이 조아합니다 ㅋ,0
cmwl*******,맛: 콜라,20250421,5,,신랑이 조아합니다 ㅋ,0
cmwl*******,맛: 아이스민트,20250421,5,,신랑이 조아합니다 ㅋ,0
thsd********,맛: 자두,20250507,5,,누수 없이 편해요. 사용법도 간편해요.,0
thsd********,맛: 자몽,20250507,5,,누수 없이 편해요. 사용법도 간편해요.,0
thsd********,맛: 자몽,20250507,5,,누수 없이 편해요. 사용법도 간편해요.,0
thsd********,맛: 유자하이볼,20250507,5,,누수 없이 편해요. 사용법도 간편해요.,0
whgu****,맛: 마르키사,20250424,5,,달달하네요 좋습니다..,0
oo****,맛: 알로에베라,20250508,5,,"금연 중인데, 많은 도움이 됩니다.",0
miss***,맛: 딸기쉐이크,20250512,3,,저한테는 너무 독하네요,0
kim1******,맛: 딸기쉐이크,20250417,5,,좋아요 새는거없고 완벽합니다ㅎ,0
tmdw*****,맛: 아이스민트,20250416,5,,여러차례 재구매입니다 디자인도 좋고 제품도 좋습ㄴ다,0
suna*****,맛: 딸기쉐이크,20250503,5,,"향도, 맛도 좋아요. 사용하기도 편안하고...",0
mcj3***,맛: 딸기쉐이크,20250503,5,,배송빨랏습니다 포장상태좋습니다,0
jiso***,맛: 딸기쉐이크,20250408,5,,금연에 도움이 될것같아요! 전부 맘에들어요.,0
rree****,맛: 아이스민트,20250501,5,,"맛 선탁을 잘못했는지 목에서 턱 막히네요., 모양은 너무 맘에 들어요",0
ksh0****,맛: 딸기쉐이크,20250415,5,,배송도 빠르고 사용하기 편해요,0
mini*******,맛: 딸기쉐이크,20250508,5,,배송빠르고 좋습니다,0
mini*******,맛: 청사과,20250508,5,,배송빠르고 좋습니다,0
gks9***,맛: 자몽,20250416,5,,항상 사용하는 제품이에요,0
ino1***,맛: 딸기쉐이크,20250508,5,,빠른 배송 좋은 상품,0
ska1***,맛: 딸기쉐이크,20250502,5,,너무 잘 사용하고있습니다 좋아요,0
seon*********,맛: 아이스민트,20250509,5,,배송만 더 빠르면 좋겠습니다.,0
seon*********,맛: 유자하이볼,20250509,5,,배송만 더 빠르면 좋겠습니다.,0
seon*********,맛: 콜라,20250509,5,,배송만 더 빠르면 좋겠습니다.,0
seon*********,맛: 타바코,20250509,5,,배송만 더 빠르면 좋겠습니다.,0
seon*********,맛: 마르키사,20250509,5,,배송만 더 빠르면 좋겠습니다.,0
seon*********,맛: 청사과,20250509,5,,배송만 더 빠르면 좋겠습니다.,0
seon*********,맛: 자두,20250509,5,,배송만 더 빠르면 좋겠습니다.,0
seon*********,맛: 알로에베라,20250509,5,,배송만 더 빠르면 좋겠습니다.,0
seon*********,맛: 딸기쉐이크,20250509,5,,배송만 더 빠르면 좋겠습니다.,0
m901***,맛: 청사과,20250503,5,,배송이 일주일 걸려서 봤더니 울산까지 들럿다오는 칠렉스,0
goms*****,맛: 마르키사,20250417,5,,생각보다 작아서 좋아요 ㅎㅎ,0
goms*****,맛: 자두,20250417,5,,생각보다 작아서 좋아요 ㅎㅎ,0
cp****,맛: 타바코,20250504,4,,일단~배송이 엄청 빠르네요 써보고 판단,0
gmlt*****,맛: 딸기쉐이크,20250507,5,,칠렉스너무감사합니다^^,0
yegi****,맛: 딸기쉐이크,20250413,5,,배송도빠르고여기서만시켜여,0
ska1***,맛: 딸기쉐이크,20250430,5,,좋네요 향도 좋고추천!! 입니다,0
mick******,맛: 딸기쉐이크,20250507,5,,항상아주맛있게빨고있습니다.,0
kyz0***,맛: 콜라,20250502,5,,콜라맛최고입니다 너무맛잇어요,0
rock****,맛: 딸기쉐이크,20250505,5,,두번째 구매 좋아요,0
ajin****,맛: 아이스민트,20250505,5,,늘쓰는 제품 좋아요,0
m901***,맛: 청사과,20250418,5,,추천 받아서 구매했는데 맛도 좋고 편리해서 좋아요. 디자인도 예쁘네요.,0
qydt****,맛: 청사과,20250505,5,,맛있아서 못끊음 다펴봐아지,0
tmda*****,맛: 딸기쉐이크,20250508,5,,완벽합니다 나이스!,0
tmda*****,맛: 유자하이볼,20250508,5,,완벽합니다 나이스!,0
assi******,맛: 타바코,20250502,5,,"정말좋아요 분무량도, 타격감도 좋습니다",0
hell*****,맛: 딸기쉐이크,20250502,5,,마시써용ㅋㅋ재구매입미다,0
bota*****,맛: 자두,20250507,5,,콜라맛이 딱 콜라 맛이에요,0
siwo****,맛: 콜라,20250410,5,,늘 배송이 빨라서 애용하고 있습니다 :),1
ghtj*******,맛: 자두,20250502,5,,사용하기 편하고 연초 생각 안나고 젛아요,0
assi******,맛: 타바코,20250502,5,,사은품 행사 정말 좋습니다.,0
lsm0***,맛: 마르키사,20250509,5,,베리굿~~~계속 이용.,0
coco******,맛: 딸기쉐이크,20250404,5,,너무 만족합니당 좋습니당,0
cofl*******,맛: 딸기쉐이크,20250412,5,,가격도 저렴하고 맛도 좋아요,0
m901***,맛: 유자하이볼,20250418,5,,배송도 빠르고 다른 전자담배에 비해 맛도 좋아요. 너무 달지 않아요.,0
m901***,맛: 알로에베라,20250418,5,,배송도 빠르고 다른 전자담배에 비해 맛도 좋아요. 너무 달지 않아요.,0
m901***,맛: 딸기쉐이크,20250418,5,,배송도 빠르고 다른 전자담배에 비해 맛도 좋아요. 너무 달지 않아요.,0
one0***,맛: 알로에베라,20250411,4,,7개사은품말고 5개에 사은품 주세요,1
jym9***,맛: 딸기쉐이크,20250427,5,,감사합니다 잘받았습니다,0
jym9***,맛: 유자하이볼,20250427,5,,감사합니다 잘받았습니다,0
cb****,맛: 딸기쉐이크,20250405,5,,항상 잘 이용중입니다 가성비 최고,0
9988*******,맛: 딸기쉐이크,20250422,5,,배송잘와서 감사합니다 번창하세요~,0
sp****,맛: 딸기쉐이크,20250429,5,,"만족하게 사용하고있습니다,",0
sp****,맛: 청사과,20250429,5,,"만족하게 사용하고있습니다,",0
sp****,맛: 알로에베라,20250429,5,,"만족하게 사용하고있습니다,",0
sp****,맛: 자몽,20250429,5,,"만족하게 사용하고있습니다,",0
kkon*****,맛: 딸기쉐이크,20250508,5,,계속 재구매 중👍🏻👍🏻,0
jidd***,맛: 마르키사,20250423,5,,최고에요 달달하하니 좋네요,0
bira****,맛: 타바코,20250402,5,,올해목표가 금연이라 재구매해서쓰고있는데 괜찮은거같아요,0
od****,맛: 아이스민트,20250408,5,,배송빠르고 좋아요~~,0
hjh4***,맛: 유자하이볼,20250430,5,,좋아요 많이 파세요,0
mick******,맛: 딸기쉐이크,20250502,5,,항상맛잇게핍니다굳곧,0
choi****,맛: 유자하이볼,20250414,5,,전담 5개정도 바꿔가며 다펴봤지만 연초에손이감 근데 칠렉스 ㅋㅋ 연초거부함 대박이긴함 금연동지들이여 칠렉스로오라,0
jonh****,맛: 딸기쉐이크,20250429,4,,배송 가격 만족합니다.,0
xkxn***,맛: 자두,20250421,5,,너무 맘에들어요 잘쓸게요,0
xkxn***,맛: 아이스민트,20250421,5,,너무 맘에들어요 잘쓸게요,0
xkxn***,맛: 타바코,20250421,5,,너무 맘에들어요 잘쓸게요,0
xkxn***,맛: 청사과,20250421,5,,너무 맘에들어요 잘쓸게요,0
kiki****,맛: 알로에베라,20250504,5,,빠르고 좋습니다~~,0
dior****,맛: 알로에베라,20250426,5,,제가 좋아하는 향이라 또 시켰답니다.,0
whtn********,맛: 자몽,20250322,5,,빠른배송 감사합니다,0
whtn********,맛: 자두,20250322,5,,빠른배송 감사합니다,0
whtn********,맛: 마르키사,20250322,5,,빠른배송 감사합니다,0
cb****,맛: 알로에베라,20250405,5,,역시 알로에베라가 젤 좋아요,0
rkaw******,맛: 딸기쉐이크,20250426,5,,무니코틴 찾는데 최고네요,0
pis1****,맛: 딸기쉐이크,20250424,5,,연초끊기 2~3일이 참 힘든데 요걸로 이틀째 버티고 있네요,0
xodn****,맛: 자몽,20250428,5,,상품 타격감좋고 좋습니다,0
acha******,맛: 콜라,20250421,5,,신세계를 경험 함 / 상품이 귀여움 / 빠른배송 / 하자 없음,0
heej*****,맛: 아이스민트,20250502,5,,배송 빨라요 ~~~~~~,0
lyj2***,맛: 알로에베라,20250422,5,,좋았어요 맛도 적당했어요,0
pis1****,맛: 자두,20250424,5,,다른것보다 자두가 좋아요,0
no****,맛: 자몽,20250410,5,,빠른배송 감사해요 남편이 잘사용하고있어요!! 자몽이랑 알로에베라가 취향에 맞다하네요,0
lemo*****,맛: 청사과,20250403,5,,매번 구입중 곧 또 구입예정이에용,0
cb****,맛: 콜라,20250405,5,,가성지 최고 입니다,0
8478***,맛: 딸기쉐이크,20250403,5,,칠렉스 이그니스 딸기쉐이크 제일맛있음,0
lja0***,맛: 자몽,20250426,5,,빠른배송굿뜨입니다ㅎㅎ,0
kii1***,맛: 딸기쉐이크,20250329,5,,젤 마싰어요 담배 생각 1도 안 나는데 이거 중독됨요,0
saro*****,맛: 딸기쉐이크,20250423,5,,충전해서 와서 더 좋아요,0
zldz*******,맛: 딸기쉐이크,20250418,5,,계속만족하며 쓰고있습니다. 맛은 딸기가제일나아요,0
pas9******,맛: 딸기쉐이크,20250411,5,,지인 추천으로 처음 접해봤는데 맛도 다양하고 가지고 다니기 편해서 좋아요,0
leeb******,맛: 자두,20250425,4,,깔끔해요 위생적이에여,0
leeb******,맛: 아이스민트,20250425,4,,깔끔해요 위생적이에여,0
leeb******,맛: 자몽,20250425,4,,깔끔해요 위생적이에요,0
leeb******,맛: 딸기쉐이크,20250425,4,,깔끔해요 위생적이에요,0
leeb******,맛: 콜라,20250425,5,,깔끔해요 위생적이에요,0
1120******,맛: 자두,20250424,5,,좋아용 입에 달고살아요,0
shoc****,맛: 타바코,20250329,5,,만족합니다. 고맙습니다.,0
lemo*****,맛: 마르키사,20250403,5,,청사과맛 너무 맛잇어용,0
wher******,맛: 알로에베라,20250419,5,,달달하고 냄새가안나서좋아요,0
dong******,맛: 콜라,20250408,5,,"개인적으로는 (알로에 그레이프 > 딸기 > 콜라 > 자두) 이 순서대로 좋네요. 알로에 그레이프,자두가 제일 깔끔하고 달달한건 딸기가 원탑입니다.",0
seon*********,맛: 마르키사,20250512,5,,좋습니다. 딸기맛 최고최고 딸기맛 사세요 여러분,0
seon*********,맛: 딸기쉐이크,20250512,5,,좋습니다. 딸기맛 최고최고 딸기맛 사세요 여러분,0
lyj2***,맛: 자두,20250422,5,,맛도 좋고 향도 좋았어요,0
kh****,맛: 유자하이볼,20250401,5,,상큼하니 맛있고 좋습니다,0
kh****,맛: 자몽,20250401,5,,상큼하니 맛있고 좋습니다,0
siwo****,맛: 콜라,20250325,5,,콜라맛 최애입니다 배송도 빠르고요 :),0
trew*****,맛: 자몽,20250418,5,,빠른배송감사합니다.,0
miss***,맛: 딸기쉐이크,20250408,3,,강약 조절이 없어서 아쉬워요 저한테는 너무 강하게들어오네요,0
ju****,맛: 청사과,20250417,5,,생각보다 막 달지 않고 괜찮았어요,0
skdi*****,맛: 딸기쉐이크,20250420,5,,오 맛있고 깔끔하고 슬림하고 좋음...,0
9m****,맛: 딸기쉐이크,20250401,5,,잘 사용하고 있습니다.,0
9m****,맛: 딸기쉐이크,20250401,5,,잘 사용하고 있습니다.,0
shee***,맛: 아이스민트,20250416,5,,한달에 한번씩 주문중 입니다. 좋아요,0
qydt****,맛: 알로에베라,20250414,5,,가볍고이쁘고맛도좋고 아주 추천합니다,0
gosa****,맛: 마르키사,20250418,5,,맛있어요 좋아요 굿ㄱ,0
xgyu****,맛: 딸기쉐이크,20250404,5,,항상 사용하고 있는 제품입니다. 또 재구매 하러 올게요.,0
xgyu****,맛: 자두,20250404,5,,항상 사용하고 있는 제품입니다. 또 재구매 하러 올게요.,0
xmas****,맛: 딸기쉐이크,20250414,5,,잘받았어요 감사합니다,0
nach*****,맛: 딸기쉐이크,20250418,5,,매번 애용하는 상품,0
no****,맛: 알로에베라,20250410,5,,잘사용하고있어요~ 팟주시는 행사도 좋아요!!,0
tkfk*****,맛: 알로에베라,20250325,5,,빠른배송 감사합니다.,0
gkgk****,맛: 딸기쉐이크,20250329,5,,매번 사는 딸기쉐이크!! 넘 좋아여,0
cbdj****,맛: 아이스민트,20250417,5,,빠른배송 만족합니다.,0
shoc****,맛: 타바코,20250420,5,,"타격감, 맛 만족합니다",0
