작성자,제품명,리뷰작성일,별점,한달 사용기,리뷰 내용,도움 수
kore*****,브이메이트 E2: 네이비 블루,20250509,5,,이번기회에 연초랑 작별할수있기를...,0
cool****,브이메이트 E2: 시셸 화이트,20250418,5,,매우 만족합니다 기능면 디자인면 제생에 최애 전담입니다 잘사용하겠습니다 번창하세요 입소문 내도록 하겠습니다,1
murd******,브이메이트 E2: 라벤더 퍼플,20250425,5,,0.4옴하니 폐호흡도 가능하네요..뚜껑이 참 맘에 듭니다,0
bbb4***,브이메이트 E2: 월넛 브라운,20250417,5,,배송이 빠르네요.브이메이트E보단 약간 도톰하지만 E2는 앞뒤가죽과 뚜껑이 넘 맘에 들어요,0
danv***,브이메이트 E2: 라벤더 퍼플,20250429,5,,사용하기 좋아요 연초 피우다 적응중입니다 ㅎ,0
kar6***,브이메이트 E2: 라벤더 퍼플,20250206,5,,"전에 쓰던 전자담배 기기만 새걸로 바꿔가며 같은 종류를 4년 썼는데 가성비로 산 거라서 연무량도 부족하고 필터 교체 시기도 3~4일정도 마다 갈았어요 탄맛이 너무 심해서요ㅜㅜ 그래서 뭘로 바꿀까 고민하던 중에 친구가 추천해줘서 고민끝에 기기 갈아탔는데 색상, 디자인면에서 너무 만족해요 카트리지 일체형코일 전자담배는 처음이라서 걱정했는데 질문 답변도 빠르고 친절하게 해주시고 막상 써보니 별거 없네요 아주 간편해요!! 다만 뚜껑을 뺐다 꼈다 하면서 잃어버릴까봐 걱정스럽긴 하지만 자력이 강해서 조금만 신경쓰면 괜찮을 것 같습니다 연무량도 풍부하고 c타입 맘에 들고 배터리 잔량 표시도 예쁘고 편리해요 라벤더 색상 실제로 받아보니 화면에서 보던 것보다 훨씬 더 예뻐요 구성품도 아주 마음에 듭니다 혹여라도 분실하게 되면 재구입 할 거예요 많이 파세요~~!",0
ston****,브이메이트 E2: 시셸 화이트,20250503,5,,와 배송 진짜빠르네요 금단현상 오기전에 바로 도착해버리네 리뷰잘안쓰는데 ㄷㄷ,0
uan0***,브이메이트 E2: 제트 블랙,20250418,3,,그냥 저냥 쓸만합니다. 액상이 많이 안들어가고 가득채워버리면 좀 튀기도 하더라구요. 기계마다 다른건지 모르겠는데 지인분이랑 같이 사서 사용했는데 지인분 기계가 팟이랑 아구가 잘 안맞아서 많이 새더라구요? 랜덤인거같습니다. 제 기계는 나쁘지않았습니다. 사용시 액상이 새거나 튀는 부분이 없지않아 있어서 깔끔하진 않는거같습니다.,0
ap****,브이메이트 E2: 어반 카모,20250512,5,,한손에 쏙들어오고 크키괜찮네요. 특히 뚜껑이자석이라 마음에듭니다.,0
hoon*******,브이메이트 E2: 월넛 브라운,20250503,5,,잘쓰겠습니다 ~~~~,0
pdj4***,브이메이트 E2: 에메랄드 그린,20250427,5,,자석뚜겅 앞뒷판 가죽 굿,0
back*******,브이메이트 E2: 어반 카모,20250510,5,O,기존 모델도 썻는데 이번모델은 뚜껑에 자석이 있어서 너무 좋네요,0
axek****,브이메이트 E2: 시셸 화이트,20250318,1,,LED부분 도장이 벗겨저서 교환해달라하고 교환으로 온것도 뚜껑 부분 상부에 기스가 있음 ㅋㅋ 이거 딱보니 나처럼 교환해 달라는 사람 불량제품으로 돌려서 보내는듯 교환과정도 어이가 없지만 그냥 얼굴 붉히기 싫어서 씁니다~ 꼭 번창하세요,1
z2****,브이메이트 E2: 네이비 블루,20250405,5,,사용하기 편하고 좋은거 같아요 그립감도 좋고 디자인도 이뻐요,0
yj****,브이메이트 E2: 어반 카모,20250430,5,,카트리지와 유격이 있어서 딸깍딸깍 거려서 베이핑후 입 땔때 팟도 같이 딸려나오는 문제가 있었지만 빠른상담이후 교환해준다하셨습니다.,0
mba1***,브이메이트 E2: 시셸 화이트,20250426,5,,좋아요~~~만족합니다~~포장상태도~~^^ 배송도굿~~♡ 판매자님서비스,0
qkre***,브이메이트 E2: 라벤더 퍼플,20250512,5,,잘쓰고있어요 고맙습니다,0
qjjj********,브이메이트 E2: 에메랄드 그린,20250509,5,,항상 만족하면서 사용합니다.,0
babo*****,브이메이트 E2: 제트 블랙,20250507,5,,역시 전자담배는 부푸 추천드립니다.,0
kjh1****,브이메이트 E2: 제트 블랙,20250415,5,,예전처럼 팟 누수도 없어서 가볍게 사용하기에 용이합니다.,0
love****,브이메이트 E2: 시셸 화이트,20250430,5,,배송 빠르고 좋아요 충전 숫자 표시되서 좋아요,0
seew*****,브이메이트 E2: 월넛 브라운,20250503,5,,디자인이 마음에 들어서 샀는데... 역시 디자인 럭셔리 합니다.,0
ghd8***,브이메이트 E2: 어반 카모,20250427,4,,좋아요 좋아요 다만 뚜껑 분실 위험 있습니다,0
joow******,브이메이트 E2: 제트 블랙,20250411,3,,팟 접촉부위가 딱 안맞는느낌 전에쓰던 맥스가 쓰기편해요,0
bi16****,브이메이트 E2: 에메랄드 그린,20250317,5,,디자인 이쁘구요 그립감 마음에 듭니다. 우선은 좀더 사용해 봐야만 알듯 합니다 ^^,0
skha*****,브이메이트 E2: 에메랄드 그린,20250502,5,,좋네요. 쓸만합니다.,0
xndb****,브이메이트 E2: 에메랄드 그린,20250421,1,,처음사고 일주일만에 고장나서 다시 새제품교환했는데 또 3주만에 고장이요 as받아도 또 고장날 것 같아서 다른제품샀습니다 물건사고 이런적 처음이네요,0
k-****,브이메이트 E2: 라벤더 퍼플,20250411,5,,역시 뚜껑이 있어 좀 더 깨끗하게 쓸수 있어요~^^,0
gudg*******,브이메이트 E2: 어반 카모,20250408,5,,좋긴한데 액상이 중요한듯 고장안나서 좋음,0
wp****,브이메이트 E2: 에메랄드 그린,20250423,5,,아주좋아요 간편하고 무게도 가볍고 맛표현도 굿,0
kj****,브이메이트 E2: 시셸 화이트,20250328,5,,과일 단맛 잘 표현함 쿨링도 적당히 안쌔게 표현해줌 0.4옴기준 디저트액상은...음 뭔가 단맛더 좀 흐릿해짐 결론 과일 포도 딸기 레몬 여하튼 과일은 일티어,0
bpla***,브이메이트 E2: 어반 카모,20250426,3,,믿고쓰는 부푸 누수도 없고 좋아요!,0
ns****,브이메이트 E2: 어반 카모,20250406,4,,일단 전자담배가 지면에 세워져서 편리하고 뚜껑이 있어서 위생적으로 좋습니다. 그리고 팟교체도 간단해서 좋아요,0
xhdw****,브이메이트 E2: 시셸 화이트,20250329,4,,크지않고 그립감이 좋아요 누수도없네요,1
powe*****,브이메이트 E2: 라벤더 퍼플,20250415,5,,색상도 이쁘고 팟 뚜껑이 있어 먼지등 이물질이 안들어가니 안심하고 베이핑할수있어서 좋네요.,0
cala****,브이메이트 E2: 제트 블랙,20250413,5,,정말 쓰기 좋네요 배터리도 오래 가고 작고 가벼워서 추천드립니다,0
onep******,브이메이트 E2: 에메랄드 그린,20250328,5,,가격 품질 배송 모두 만족합니다 가성비 최고 적극추천 합니다,0
kims*****,브이메이트 E2: 제트 블랙,20250512,5,,좋아요 정말좋아요 좋아요,0
love****,브이메이트 E2: 에메랄드 그린,20250424,5,,배송도 빠르고 좋아요....,0
gogw****,브이메이트 E2: 월넛 브라운,20250414,5,,다음날 바로 배송와서 너무 좋았어요 디자인도 이쁘고 너무 마음에 들어요,0
blue***,브이메이트 E2: 시셸 화이트,20250219,5,,벌써 한달이네요. 한달간 사용해본 결과는 괜찮습니다 배터리가 걸리긴하지만 그래도 충전 금방 되서 이 부분은 충분히 커버가 됩니다 맛표현도 좋습니다 에어홀 다 열어두니 연무량이 모드기 부럽지않은거같아요 0.4옴에 과멘만 사용중이고 잘 어울립니다. 뚜껑캡도 자석이 나름 강해서 잘 붙습니다 은근 손맛있어서 계속 만지게 되네요 잘 쓰겠습니다,0
momo****,브이메이트 E2: 시셸 화이트,20250319,4,,무게가 기존 쓰던거보다 나가네요. 디자인이나 led도 보는재미가 베이핑하기좋아요,0
skwh****,브이메이트 E2: 네이비 블루,20250327,5,,기존보다 묵직하고 뚜껑이 자석이라 좋아요,0
kar6***,브이메이트 E2: 라벤더 퍼플,20250320,4,,때도 안 타고 아주 잘 쓰고 있어요 충전도 빠르고 연무량도 풍부해요~ 많이 파셔요~!,0
jysm***,브이메이트 E2: 어반 카모,20250318,5,,빠른배송 감사해요 사용하기 좋아요,0
term****,브이메이트 E2: 제트 블랙,20250319,5,,"이전 버전 보다, 디지털 디스플레이 보완으로 충전 진행여부 잘 보이고, 색상도 이쁘게 표시되네요. 캡이 자석식으로 된것도 편하네요 이전 버전은 몇일안되서 고정장치 부러짐 맛 표현은 여전히 좋고. 전체 디자인도 살짝 넓은디자인으로 변경되었지만 그립감은 좋음",0
xess********,브이메이트 E2: 시셸 화이트,20250325,5,,어르신용인데 잘도착한것 같아요 고맙습니다,0
zigz****,브이메이트 E2: 제트 블랙,20250318,5,O,기존 부푸 시리즈보다 타격감이 좋고 뚜껑 덕분에 위생적이기도 하여 잘 쓰고 있습니다.,0
hi****,브이메이트 E2: 에메랄드 그린,20250322,5,,지금까지 4개 기계 사용했는데 이게 최고내요,0
crom*******,브이메이트 E2: 시셸 화이트,20250308,4,,제 친구가 연초 끊겠다고 부푸를 사달래서 사줬더니 되게 만족해하더라구요ㅎㅎ너무 감사합니다!!,0
dnls*******,브이메이트 E2: 제트 블랙,20250325,5,,너무 좋네요 잘쓸께요~,0
whsn***,브이메이트 E2: 시셸 화이트,20250306,5,,기존 제품에 만족도가 너무 높아서 색깔별로 질렀네요. E2 기대됩니다^^,0
0177******,브이메이트 E2: 라벤더 퍼플,20250313,5,,빠른 출고에 감사합니다 기기는 최신 버전이 항상 최고죠,0
ques***,브이메이트 E2: 시셸 화이트,20250215,5,,맛표현 연무량 만족합니다. 배터리도 무난하게 오래가요. 무엇보다 한손에 쏙들어오는 크기가 좋아요. 생각했던것보다는 살짝 무게감이 있지만 전담 치고는 무거운편은 아니에요. 무엇보다 액튐 누수없는게 제일 만족스러워요.,0
beck*******,브이메이트 E2: 시셸 화이트,20250305,4,,생각보다 괜찮네요 우선 덮개가 있어 위생적이여서 맘에 듭니바,0
seug***,브이메이트 E2: 에메랄드 그린,20250403,5,,매우 좋습니다 비록 뚜껑을 잃어버렸지만 상당히 만족합니다,0
lsch****,브이메이트 E2: 어반 카모,20250330,5,,"배터리잔량, 디자인 사용에 편함! 최고네요",0
ba0r***,브이메이트 E2: 월넛 브라운,20250508,5,,굿굿!!!!!!!!,0
yzfr****,브이메이트 E2: 시셸 화이트,20250408,5,,굿 조아요 조아요,0
wlsd******,브이메이트 E2: 어반 카모,20250326,1,,베이핑할때 기기에서 윙~ 하는 소리가 계속들림 전파인것같아서 계속 베이핑하면 머리가 아픕니다. 이어폰 꽂고 있으면 윙 하는 소리가 심하게 들립니다. a/s 는 한달안에밖에 안된다고 하네요.,0
kh****,브이메이트 E2: 어반 카모,20250408,5,,작고 무화량 좋아요,0
kh****,브이메이트 E2: 제트 블랙,20250408,5,,작고 무화량 좋아요,0
wjdd*********,브이메이트 E2: 시셸 화이트,20250405,5,,"배터리 용량도 나름 괜찮고, 무엇보다 고급집니다.",0
yang****,브이메이트 E2: 시셸 화이트,20250321,5,,아직 사용전 입니다,0
whal****,브이메이트 E2: 라벤더 퍼플,20250206,5,,어머니 선물로 사드렸는데 너무 좋아하시네요. 하도 연초만 피우시길래 작년에 다른 기기 한번 사드렸었는데 처음엔 좋아하시다 관리도 복잡하고 버튼 누르고 피우시다 코일 몇 번 태워 보시더니 불편하고 담배 맛도 연하다고 손을 안 대시길래 평 좋은 E2로 한번 다시 도전해 보시라고 사드렸는데 받자마자 알려드리고 사용해 보시더니 이것저것 손댈 것도 없고 연기도 잘 나고 맛도 진하고 훨씬 좋다고 너무 만족해하셔서 저도 기분이 좋습니다~,0
whda******,브이메이트 E2: 제트 블랙,20250328,5,,포장도 깔끔하게 잘 되어있고 배송이 빨라서 좋았어요,0
hz****,브이메이트 E2: 시셸 화이트,20250331,5,,배송 빠르고 제품도 뚜껑 있어서 위생적이에요,0
90****,브이메이트 E2: 제트 블랙,20250309,5,,잘 받았습니다 차키같기도하고 쫌더 고급스러운거같기도하고 좋네요,0
love******,브이메이트 E2: 시셸 화이트,20250317,5,,잘사용하고 있습니다,0
bz****,브이메이트 E2: 어반 카모,20250401,5,,좋아요좋아요굿굿좋아요,0
inhe*****,브이메이트 E2: 시셸 화이트,20250310,5,,이전버전보다 훨씬 좋네요 남편한테 뺏겨서 재구매하러 왔어요,0
ruma****,브이메이트 E2: 시셸 화이트,20250310,5,,이전버전보다 확실히 이쁘고 숫자로 베터리 확인이 가능해서 좋아요. 뚜껑 자석 진짜.. 너무 좋아요ㅠㅠ 불빛만 켜고끄기 있으면 좋을텐데.. 무지개색이 화려하네요 ㅋ,0
clos********,브이메이트 E2: 시셸 화이트,20250318,5,,디자인도 예쁘고 사용법도 간편해요 빠른 배송 감사합니다 잘 쓸께요,0
akdu****,브이메이트 E2: 어반 카모,20250216,5,,브이메이트E 1세대 사용하다 2세대로 넘어왓습니다. 장점들이 너무 많네요!! >캡뚜겅 자석으로 변경된 부분 >충전 Led가 명확해진 부분 >배터리 용량이 늘어나 부분 >다양한 외형 디자인이 늘어난부분 만족스럽게 잘사용 하고 있습니다.,1
kkom*****,브이메이트 E2: 시셸 화이트,20250222,5,,폐호흡기처럼 무화량 장난 아닙니다. 배터리용량 전압 다 좋아요~최고입니다.,0
ohjm****,브이메이트 E2: 시셸 화이트,20250225,5,,다른제품 사용하다가 바꿧는데 엄청좋네요 !! 디자인도 너무이뻐요,0
hj64*****,브이메이트 E2: 시셸 화이트,20250302,5,,넘 편하게 잘쓰고있고 상품이고급지고 좋으네요ㅡ 추가 구매할생각,0
cy****,브이메이트 E2: 에메랄드 그린,20250326,5,,배송빨랐어요 잘 쓰겠습니다.,0
kh****,브이메이트 E2: 제트 블랙,20250308,5,,매우 만족하여서 주변 지인 추천후 추가 구매했습니다!! 누수도 없고 무화량 흡압 다 만족하고 강추 합니다!!,0
seoh******,브이메이트 E2: 라벤더 퍼플,20250326,5,,너무좋아요 감사합니다,0
k2wk*****,브이메이트 E2: 제트 블랙,20250325,5,,마그네틱으로 바뀐 뚜껑이 만족도 최고네요,0
cree***,브이메이트 E2: 시셸 화이트,20250310,5,,아직개봉전이나 기대됩니다,0
pkt1***,브이메이트 E2: 제트 블랙,20250325,5,,사용하기 편리하고 이쁘네요 추매함,0
lsch****,브이메이트 E2: 어반 카모,20250321,5,,역시 부푸 여러기계 사용 하였지만 이만한게 없네요,0
min1****,브이메이트 E2: 시셸 화이트,20250323,5,,잘쓰고있어요 만족합니다 좋아요,0
alsl*******,브이메이트 E2: 에메랄드 그린,20250306,5,,데일리로좋네오 잘쓰깄습니다,0
wp****,브이메이트 E2: 에메랄드 그린,20250329,5,,아주좋아요오오오옹ㅇ,0
hje4***,브이메이트 E2: 시셸 화이트,20250305,1,,한진택배 배송너무느려요 ~~~,0
youn********,브이메이트 E2: 에메랄드 그린,20250305,5,,좋습니다. 많은부분개선되었습니다.,0
akj1***,브이메이트 E2: 라벤더 퍼플,20250221,5,,주변에서 추천을 많이하네요.... 이걸로 담배 천천히 끊어야 겠어요,0
hy****,브이메이트 E2: 시셸 화이트,20250317,5,,디자인 이쁘게 잘 나오고 만족하면서 사용중입니다,0
jmr2***,브이메이트 E2: 에메랄드 그린,20250314,5,,말이 필요없어요 너무좋아요,0
sy****,브이메이트 E2: 시셸 화이트,20250301,4,,전자담배의 한계. 누수는 잡히질 않네요,0
pkpk****,브이메이트 E2: 시셸 화이트,20250322,5,,나름 짱짱하게 버티는중입니다,0
lty2***,브이메이트 E2: 에메랄드 그린,20250319,5,,배송빠르고 디자인 좋고 기계 멋집니다.,0
woo1*****,브이메이트 E2: 어반 카모,20250225,5,,타 제품쓰다가 변경했는데 좋아요,0
alon***,브이메이트 E2: 제트 블랙,20250227,5,,"맛표현, 향표현 적당한 팟디바이스 찾느라 기계를 몇개나 사고 되팔았는지 모르겠네요. 요새 단맛부스팅이 유행인지 죄다 단맛밖에 안나서 팟디 유목민에서 이제품으로 정착 할거 같아요.",0
an****,브이메이트 E2: 라벤더 퍼플,20250213,5,,늘 무채색만 쓰다 유색 사봤는데 색이 이쁘네요. 액상채워넣고 기다리고있어요.,0
rare******,브이메이트 E2: 시셸 화이트,20250226,5,,사용한것중 최고입니다.,0
zzan********,브이메이트 E2: 시셸 화이트,20250317,5,,베터리 짱짱하고 연무량 타격감 다 좋습니다,0
nyj9***,브이메이트 E2: 제트 블랙,20250216,5,,전에 쓰던 기기랑 달리 배터리도 오래가고 배터리잔량이 낮아졌다고 출력이 약해지지않아서 좋아요,0
ilov********,브이메이트 E2: 시셸 화이트,20250202,5,,총알배송 감사합니다.🤭 쿠팡 부럽지않은 빠른 배송이었습니다.ㅎㅎ 잘 사용할께요~.,0
0327***,브이메이트 E2: 어반 카모,20250314,5,,E2 1500mah 맛표현 좋고 뚜껑있어서 들고다니기도 좋아요,0
back*******,브이메이트 E2: 어반 카모,20250306,5,,기존 모델이랑 배터리는 더 큰데 무게 차이는 없는거 같고 뚜껑이 자석으로 바껴서 너무 만족,0
ckdd*****,브이메이트 E2: 월넛 브라운,20250211,5,,2번째 구매 입니다! 배송 빠르고 다른건 이제 못 쓰겠어요 이걸로 정착 입니다!,0
2905***,브이메이트 E2: 에메랄드 그린,20250312,5,,색감 그립감 좋데요 숫자로 나오는 베터리용량 좋네요,0
luck*******,브이메이트 E2: 제트 블랙,20250312,5,,디자인이 너무 예쁘고 그립감도 좋아요,0
oh****,브이메이트 E2: 시셸 화이트,20250221,5,,편해요.버튼없고 예뻐요,0
a400*****,브이메이트 E2: 시셸 화이트,20250214,5,,좋아요 앞에 쓰던거 보다고급스러워서 더좋네요,0
kong*****,브이메이트 E2: 시셸 화이트,20250316,1,,액상이 셉니다 상태는 쏘쏘,0
bs****,브이메이트 E2: 어반 카모,20250219,5,,튼튼포장 빠른배송 좋아요,0
llk7***,브이메이트 E2: 에메랄드 그린,20250317,5,,좋습니다 잘쓸게요~,0
jamp****,브이메이트 E2: 라벤더 퍼플,20250308,5,,최신버전 쓰던거잃어버려서ㅜㅠ 누수도없구좋네요,0
luck*******,브이메이트 E2: 라벤더 퍼플,20250312,5,,디자인이 너무 예쁘고 그립감이 좋아요,0
whal******,브이메이트 E2: 어반 카모,20250219,5,,디자인이 아주 이쁘고 캡 너무 좋습니다,0
blue***,브이메이트 E2: 시셸 화이트,20250110,4,,배송은 빠릅니다.. 실물보니 진짜 이쁘고 고급스럽습니다 하지만 사용해보니 배터리가 금방 다는거같습니다.. 이게 배터리용량이 표현되서 그런가 의식적으로 자꾸 쳐다봅니다.. 그래서 몇모금씩 피면 금방다는거같아서 아쉽습니다 배터리 용량이 커서 오래 갈줄 알았는데.. 그래도 충전은 빨리 되서 다행입니다.. 맛표현이랑 향은 확실히 0.4가 좋긴 합니다. 더 진하게 표현해준다 할까? 0.7도 괜찮습니다 무난하게 표현 잘 해줘서 좋습니다 아무튼 잘 사용하겠습니다,0
whsn***,브이메이트 E2: 에메랄드 그린,20250306,5,,아주 좋아요. 만족합니다,0
zkdn****,브이메이트 E2: 월넛 브라운,20250301,1,,"한달만에 고장나는 불량품인데 교환이든, 환불이든 어떤조치, 답변도없고 이럴바에는 그냥 샵가서 사는게나을것같네요.",0
jmr2***,브이메이트 E2: 에메랄드 그린,20250212,5,,너무좋아요. 배송빠르고,0
vlon*****,브이메이트 E2: 어반 카모,20250317,5,,역대급 전자담배 기기 no cap,0
jami****,브이메이트 E2: 어반 카모,20250205,5,,브메e를 3년 넘게 사용하고 있었는데 e2가 나왔다 해서 구매해봤어요 약간 더 가볍고 배터리도 오래가서 좋네요,0
jgjs***,브이메이트 E2: 라벤더 퍼플,20250226,1,,V3카트리지 사서 몇개사용중 모두 액이 새네요 짜증 나서 못쓰겠네요,0
jw88****,브이메이트 E2: 시셸 화이트,20250305,4,,빠른배송 매우좋아요,0
tami******,브이메이트 E2: 어반 카모,20250214,5,,간편하고 이쁩니다. 자석이라 더 편하네요,0
whsn***,브이메이트 E2: 어반 카모,20250306,5,,만족합니다. 좋아요,0
zust***,브이메이트 E2: 라벤더 퍼플,20241217,5,,"배송이 빨라서 좋았고, 색상 고민도 좀 했는데 전면 측면 동일한 컬러인 라벤더가 실물이 진짜 예쁘네요 브이메이트E 쓰다가 기기가 사망해서 새 모델로 구매한 건데요 우선 E와 비교해서 가장 좋아진 점은 뚜껑의 자석이 전모델보다 훨씬 강해져서 이제 뚜껑 떨어질 걱정은 안해도 될 것 같습니다 ^^ 또 금속재질로 되어있던 측-후면부에 생활기스가 정말 많이 생기는 게 큰 단점이었는데 그 부분 재질이 바뀌어 기스가 덜 생길 것 같습니다 배터리 용량이 늘어나서인지 무게감은 더 있어요 그래도 그립감 좋고 마음에 들어요!",1
kahn****,브이메이트 E2: 네이비 블루,20250307,5,,파손 없는 빠른 배송,0
24ar***,브이메이트 E2: 에메랄드 그린,20250222,4,,"흡입감좋고, 충전시간도 짧고 좋습니다. 다만 액상 넣는곳이 옆에 있어서 좀 불편합니다",0
sisi****,브이메이트 E2: 제트 블랙,20250308,5,,좋습니다 릴에서 갈아탐,0
kgy2***,브이메이트 E2: 에메랄드 그린,20250312,5,,너무 좋아요!!!!!!!,0
firs********,브이메이트 E2: 라벤더 퍼플,20250213,5,,빠른 배송 잘 받았습니다✨,0
kalu***,브이메이트 E2: 제트 블랙,20250127,4,,전담이 첨이라 잘 모르지만 생각보다 무겁네요ㅎ 생각보다 디자인이 좀 투박하지만 자석뚜껑은 참 좋네요,0
sf****,브이메이트 E2: 어반 카모,20250311,4,,잘사용할게요 ~~~,0
toto****,브이메이트 E2: 제트 블랙,20250126,4,,배송빠르고 좋네요 설연휴인데도 빠르게 준비하시고 보내주셔서 감사합니다,0
eui7***,브이메이트 E2: 시셸 화이트,20250217,5,,금연 가능하지 싶습니다 그립감도 좋고 뚜껑이 있어서 위생적이고 흡입할때 연기 조절도 가능해서 좋습니다,0
sang****,브이메이트 E2: 시셸 화이트,20250227,5,,정말 이쁘고 뚜껑까지 있어 위생상 넘 좋아요~,0
jumk****,브이메이트 E2: 시셸 화이트,20250216,1,,브푸 ㅈㄴ구려요 누수있음,0
xo_r***,브이메이트 E2: 에메랄드 그린,20250226,5,,재구매를 하고 싶을 만큼 만족합니다,0
dltj********,브이메이트 E2: 시셸 화이트,20250221,5,,100% 정말 좋아요! 가성비가 최고예요,0
kth4****,브이메이트 E2: 월넛 브라운,20250228,5,,매우만족 부푸중에 최고인듯👍👍,0
yara*****,브이메이트 E2: 어반 카모,20250203,5,,엄청 맛있어요 달달한맛에 멘솔맛도 좀 있어요,0
xogu*****,브이메이트 E2: 시셸 화이트,20250207,5,,배송빠르고 좋네요 잘쓰고있어요,0
cold***,브이메이트 E2: 시셸 화이트,20250227,5,,누수 없고 너무 좋아요,0
robe*****,브이메이트 E2: 월넛 브라운,20250205,5,,배송빠르고 좋아요ㅋㅋㅋ굿,0
seoh******,브이메이트 E2: 라벤더 퍼플,20250218,5,,액상도 안 새고 너무 좋습니다 앞으로 브이메이트만 사용할게요,0
7ban****,브이메이트 E2: 시셸 화이트,20250124,5,,전작 대비 뚜껑이 자석이어서 편하고 맛표현도 더 좋아진 것 같아 대만족입니다.,0
kjhp***,브이메이트 E2: 어반 카모,20250312,5,,조아요조아요조아요요요,0
rlaw****,브이메이트 E2: 어반 카모,20250209,5,,누수 부분이 많이 개선 된 듯 합니다 이전 버젼 부터 5개정도 구매해서 잘 사용 하는 데 갈수록 품질이 더 좋아 지고 있습니다,0
desi******,브이메이트 E2: 네이비 블루,20250220,5,,좋아요 만족합니다.,0
jjjj****,브이메이트 E2: 시셸 화이트,20250119,5,,재질이 고급져요 뚜껑도있어서 위생적이고 남편이 좋아해요,0
whda******,브이메이트 E2: 제트 블랙,20250216,5,,업그레이드 버전이라 훨씬 좋고 배터리잔량 남아서 편하네요,0
hj64*****,브이메이트 E2: 시셸 화이트,20250129,5,,처음으로 사용해보는데 잘쓰고 있네요,0
seoh******,브이메이트 E2: 제트 블랙,20250218,5,,액상도 안새고 너무 좋아요,0
ec****,브이메이트 E2: 어반 카모,20250117,5,,배송 빠르게 잘 받았습니다 배터리창이랑 뚜껑이 자석으로 바뀐게 좋네요,0
pass*****,브이메이트 E2: 어반 카모,20250208,5,,"뚜껑이 있는게 제일 마음에 듭니다. 위생적으로나, 누수로 인한 부분이라거나.",0
doda****,브이메이트 E2: 시셸 화이트,20250118,5,,옆에 엘이디로 뜨는것도 너무이쁘고 디자인도 너무예뻐요 만족합니다 !,0
min1****,브이메이트 E2: 시셸 화이트,20250124,5,,디자인도 이쁘고 잘쓰고있습니다,0
glay***,브이메이트 E2: 어반 카모,20250119,5,,빠른배송 설명과 같은 문제없는 제품 잘 쓸께요,0
mout****,브이메이트 E2: 제트 블랙,20250213,5,,뚜껑이 자석으로 되어있어 좋네요,0
maxi******,브이메이트 E2: 시셸 화이트,20250205,5,,주머니에 넣고 다니기 좋은 사이즈 입니다. 무화량도 적당하니 좋습니다. 특히 뚜껑이 있어서 좋습니다.,0
bofo***,브이메이트 E2: 라벤더 퍼플,20250211,5,,무화량도좋고맛표현도좋아요,0
dbsc****,브이메이트 E2: 제트 블랙,20250210,5,,빠르게 잘 받았습니다,0
sso3***,브이메이트 E2: 네이비 블루,20250205,5,,"충전단자, 연무량조절하는부분만으로충분히만족",0
lees********,브이메이트 E2: 라벤더 퍼플,20250221,5,,좋아요~~~~~~~,0
