작성자,제품명,리뷰작성일,별점,한달 사용기,리뷰 내용,도움 수
hang******,색상선택: 블러쉬 핑크,20250408,5,,신작이 출시 되었다고 해서 구매했는데 매우 만족스럽게 사용하고 있습니다. : ) 첫인상은 제품 디자인이 매우 깔끔하여 호불호가 없이 좋아할 스타일 같고요~ 디스플레이가 직관적이라 조작하거나 상태확인 하기가 쉽고 다른 제품과 달리 기기본체에 매립되어있어 일체감을 주는 부분이 맘에들어요! 평소 과일 액상을 주로 사용하는데 액튐 아직까지 1도없고 맛표현력도 찐해서 좋네요! 사은품으로 보내주신 케이스도 잘 사용할게요~ 잘쓰겠습니다. : ),1
redz*****,색상선택: 어반 그레이,20250510,5,,소울1 8개월썼고 2 나왔다길래 못참고 구매했습니다 좀더 묵직하고 배터리는 좋아졌네요 만족,0
spac********,색상선택: 블랙,20250419,5,,액상누유의 원인인 에어 조절구를 위에 만드신건 신의 한수라고 봅니다 항상 번창하세요,0
z1z3****,색상선택: 샌즈 베이지,20250430,5,,기존 1쓰다 접촉불량으로 2 시켰는데 색상 모에여...늠 이쁘네요♡♡♡ 업그레이드되서 너무 좋아요^-^ 앞으로 쭈욱 긱베이프만 쓸게용,0
sybo*****,색상선택: 올리브 그린,20250421,5,,발x리안 기기 쓰다가 누수로 이번에 새로 나온 긱베이프 소울2. 누수도 없다고 하구 오토흡입에 배터리 용량도 커졌네요. 사각으로 각진 기기만 쓰다가 둥근 타입 써보니 그립감이 좋네요 !! 색감도 너무 이쁘고 잘 사용하겠습니다.,0
cjdw***,색상선택: 블랙,20250511,5,,전자담배 처음 사보는데.. 주위에서 좋다고해서 구매햇어요,0
joo5***,색상선택: 샌즈 베이지,20250502,5,,제품 받아보니 이쁘네요. 배송도 엄청 빠르고요. 타격감이 진짜 깜놀랬어요. 많이 파세요^^,0
pisc****,색상선택: 블랙,20250408,5,,사용한지 얼마 되지 않았지만 일단 그립감이 좋고 색감도 고급스러워서 매우 만족합니다. 사용하기도 간편해서 저처럼 기계 잘 못다루는 사람도 금방 익숙해졌어요. 전자담배 입문자로서 하루라도 빨리 써보고싶어서 엄청 기다렸는데 배송이 빨리 와서 놀랐어요. 잘 쓸게요 감사합니다.,0
wjdw*****,색상선택: 샌즈 베이지,20250408,5,,새로 나왔다고 지인에게 추천 받아서 구매해봤는데 부드럽게 잘 나오고 액상이 새지를 않네요~!! 만족스럽게 잘 쓰고 있습니다. 친구 생일 선물로도 하나 더 구매할 예정이에요. 베이지 색깔도 세련되고 깔끔하게 디자인 되어서 들고다니기 좋네요~ 크기도 적당해서 주머니에 넣어도 되고 가방 작은 칸에 넣어도 편하게 휴대할 수 있어서 좋습니다. 만족스러워서 오랜만에 리뷰 남기네요~,0
egh4***,색상선택: 샌즈 베이지,20250508,5,,맛표현 딱 하나 빼고 모든게 완벽합니다 맛표현빼고는 모든게 진짜 최상이라고 말할 수 있어요 맛표현이 약간 7~8년전에나온 전담피는 것 같이 답답한 맛입니다. 똑같은 과멘액상으로 아스파이어에 넣고 폈더니 맛 차이가 심해요 1.0쓰실분들만 추천합니다. 소울팟은 과멘이 안어울리네요,0
hsm8***,색상선택: 어반 그레이,20250429,5,,다른분들 후기 보니깐 사은품으로 케이스 주는거 같은데 못받았네요ㅠㅠ 하지만 맛표현 훌륭하구요 휴대성 좋아서 메인으로 사용할거 같네요,0
just*******,색상선택: 어반 그레이,20250509,4,,생각보다 괜찮습니다. 누수도 거의없어요.,0
ibse****,색상선택: 미스트 퍼플,20250511,5,,색상도 이쁘고 기능도 좋고 잘 구매했어요!!,0
sjw9***,색상선택: 어반 그레이,20250408,5,,배송이 정말 너무 빠릅니다. 색상과 디자인 모두 마음에 들고 크기도 적당히 알맞고 좋네요~~ 사용감도 매우 만족합니다. 빨리 받았으면 했는데 하루만에 도착한게 너무 마음에 들어요!! 앞으로 자주 이용할께요. 감사히 잘 쓰겠습니다.,0
ilho****,색상선택: 하버 블루,20250419,5,,전자담배 처음인데 잘 찾은것 같아요~ 고급지고요.,0
by_m******,색상선택: 샌즈 베이지,20250408,5,,"오늘출발을 이렇게 잘 지켜주시는 스토어가 있다니 ㄷㄷ 진짜 빠르게 받아서 빠르게 사용해보고 너무 느낌이 좋아서 빠르게 리뷰 작성합니다ㅎ 조작법은 여느 전자담배와 크게 다르지 않아서 편했습니다. 근데 긱베이프 만의 기술이 집약되어있다더니 맛표현이나, 팟의 내구성이 엄청 좋은거 같습니다ㅎ 저는 0.4옴을 주로 쓸 듯 합니다ㅎ 많이 파세요ㅎㅎ",0
nu****,색상선택: 블랙,20250426,5,,이전 버전대비 크기는 거의 같고 고급스럽게 업그레이드 되었어요. 표시창이 개선되었네요,0
hodo****,색상선택: 어반 그레이,20250406,5,,긱베이프 소울 쓰다가 소울2 나왔다고 해서 바로 구매했습니다~ 일단 배송 빨리해주셔서 감사하고요. 디자인도 기존 소울1 보다 훨씬 고급스러원진거 같아 만족합니다! 배터리용량도 기존보다 크게 증가하여 완충하고 하루 종일 썼는데도 아직도 넉넉하네요. 팟이 업그레이드 되었는지 맛표현도 좋고 아직까지는 수가 1도 없네요 ^^,2
mari*******,색상선택: 어반 그레이,20250423,5,,처음으로 액상담배로 갈아 탔는데 생각했던 디자인과 색상입니다.흡입도 부드럽고 맛도 너무 잘 전달됩니다. 역시 소문대로 좋습니다!,0
daur******,색상선택: 미스트 퍼플,20250408,5,,"소울2 출시되자마자 구매했는데 정말 배송빠르더라구요! 빛을 받으면 퍼플색이 사악 나타나는게 너무 예쁘구요! 소울1 퍼플색보다 더 이쁜듯?ㅋ 무엇보다 전담은 맛표현이 우선인데 맛표현 너무 좋습니다. 개인적으로 너무 단맛만 부스팅 하는 기기보다는 쿨링, 단맛이 밸런스 있게 표현되어지는게 너무 좋습니다 ~!!",0
jumh***,색상선택: 블랙,20250408,5,,배송도 빠르고 포장도 깔끔하게 왔습니다. 그립감 좋고 출력 조절도 쉬워서 입호흡/폐호흡 모두 잘 맞습니다. 배터리 용량도 넉넉하고 리퀴드도 오래 가는 편이라 자주 충전하거나 리필할 필요 없어 편하네요. 디자인도 심플하고 고급스러워서 들고 다니기 좋아 대만족입니다!!,0
sund***,색상선택: 올리브 그린,20250410,5,,배송 너무 빨라서 놀랐네요ㅋㅋ 생각보다 더 작고 깜찍합니다. 올리브그린 색깔이 시원한 느낌이 들어서 더 예쁜 듯. 사용감도 좋고 가성비 최고 ㅠ 잘 쓸게요!,0
gl****,색상선택: 어반 그레이,20250409,5,,회사에서도 연초를 태우시는 분들이 거의 없을 정도여서 액상 전자담배로 넘어오게 되었습니다. 전담을 알아보던 중에 출시가 얼마 되지 않은 소울2를 선택하길 정말 잘한거 같습니다. 배터리 완충하고 4일동안 한번도 충전을 안했네요. 또 이정도 맛표현과 타격감을 느끼게 해준다면 더 이상 연초 생각이 안날거 같습니다.,0
aras******,색상선택: 어반 그레이,20250412,5,,기존에 쓰던 전자담배 보다 크기도 작고 디자인도 맘에드네요. 흡입감과 연무량도 저한테 딱 맞아서 이 기계로 정착할 것 같아요~ 빠른배송감사합니다!,0
sbos*****,색상선택: 블랙,20250412,5,,"우선 기기가 괜찮으면 더 사려고 블랙으로 주문했는데 아주 만족합니다. 리뷰 보니까 다른 색상들 색감이 너무 좋아서 추가로 더 주문합니다~ 입문용으로도, 헤비하게 하시는 분들도, 선물용으로도 추천합니다! 팟 사러 또 들를게요~",0
jihe*****,색상선택: 미스트 퍼플,20250502,5,,배송 하루 걸렸구요 튼튼하고 이뻐요ㅎㅎ,0
zeal*******,색상선택: 어반 그레이,20250417,5,,"기존에 쓰던 아이코스 고장으로 지인 추천받고 구매하게 됐습니다. 디자인, 타격감 모두 만족합니다. 강력 추천 드립니다.",0
du****,색상선택: 어반 그레이,20250502,5,,제품이 이뻐요 사용전이라서 사용해보고 다시 구매평 쓸게요,0
hoyh****,색상선택: 블랙,20250414,5,,크기에 비해 배터리 넉넉하고 좋네요. 오랜만에 사려니 잘 모르겠어서 사장님 귀찮게 많이 했는데 친철히 응대 해주셔서 감사합니다 ㅎㅎ,0
gh****,색상선택: 블러쉬 핑크,20250408,5,,2개째 구입입니다. 디자인 맘에들고 맛표현 또한 훌륭하네요. 첨에 화이트 구매해서 잘 쓰던중 핑크 이쁘다해서 구매했는데 화이트보단 핑크는 때가 잘 탈듯...핑크는 케이스 끼고 사용해야할것 같네요. 맛표현은 말이 필요없이 최강입니다. ^^,0
diak*****,색상선택: 블랙,20250408,5,,오자마자 사용하고 싰는데 디자인도 이쁘고 다른것보다 손에 착감기는 그립감이 좋네요. 전에 사옹하던것들은 자꾸 떨어뜨려서 망가졌는데 이건 오래 사용할수 있을것 같습니다. 잘쓸게요~~~,0
miyo*****,색상선택: 펄 화이트,20250408,5,,"전담은 맛표현만 좋으면 된다고 생각했었는데 기기가 이렇게 예쁘게 나오면.. 기기 색상별로 욕심나요 ㅋㅋ 이전까지 아보카도베이비 사용하면서 바꿔야지 했었는데 소울2 구매해서 사용해보니 전자담배 정말 좋아졌구나 하는 생각이 바로 들었어요ㅋㅋ맛표현은 너무 좋고, 배터리는 이전과 비교할 수도 없고, 디자인도 진짜 너무 예뻐요ㅋㅋ",0
tha9***,색상선택: 펄 화이트,20250503,5,,1쓰다가 배터리가 금방 닳아서 2로 삿는데 리뉴얼되면서 팟도 안새고 좋네요,0
sang*****,색상선택: 어반 그레이,20250408,5,,"30대 회사원이 사용하기에 알맞은 디자인인거 같아요. 너무 크지도 않고, 로고가 아주 크게 박혀있지도 않구요. 아이코스보다도 편리성이 좋고, 유지비도 적게 드네요. 액상의 팟표현을 어느정도까지 표현하는지는 여러 맛을 해보면 체감할 수 있을거 같습니다. 번창하세요.",0
sooy******,색상선택: 블러쉬 핑크,20250408,5,,"핑크 색상 진짜 색감 미쳤어요🩷 벚꽃놀이 갈 때 들고 나가면 너무 잘 어울릴 것 같아요 ㅋㅋㅋ우왕 디자인도 만족하지만, 베이핑 했을 때 또 한번 깜짝 놀랐습니다🥹 주변 지인들한테 추천하고 있는데 이거 보시는 분들도 믿고 구매하세요!!!",1
tmdd*****,색상선택: 미스트 퍼플,20250416,5,,우왓! 보라색 진짜 이뻐요! 이런 색상이 있나 할 정도로 너무너무 이뻐요! 기능이랑 성능도 완전 만족! 저는 소울2로 완전 정착!,0
k645****,색상선택: 하버 블루,20250430,5,,색상맘에들고흡입력도부드럽고손에착용감도아주맘에들어요,0
maru****,색상선택: 블러쉬 핑크,20250408,5,,"이거저거 쓰다가 소울2로 갈아탔어요. 이제 좀 정착할 것 같네요. 액상 지속력도 오래 가는 듯. 완전 마음에 들어요. 향도 마음에 들고 아, 무엇보다 핑크 바디로 골라봤는데 전담 같지 않고 좋은 듯!",0
rkfk*****,색상선택: 블랙,20250408,5,,요즘 대부분 액상전담으로 갈아타시는거 같아서 저도 도전하려고 구매했어요^^ 처음 사용하는 전담인데 너무 잘 구매했다고 생각이 들어요^^회사사람들이 이런 전담이 있냐고 엄청 물어보는 정도^^팟 다 사용하면 그때 또 구매하러 오겠습니다^^,0
thsw******,색상선택: 펄 화이트,20250410,5,,지인에게 추천받고 구매했습니다. 입문이라 고민 많이하고 이것저것 알아봤는데 디자인도 예쁘고 색감도 좋네요 ㅎㅎㅎ 조금 더 써봐야겠지만 3일정도 사용감 대만족입니다 ㅎㅎㅎ,0
k645****,색상선택: 블러쉬 핑크,20250430,5,,색상맘에들고흡입력도부드럽고좋아요,0
28cj***,색상선택: 블랙,20250410,5,,"지금까지 밸런스형 기기 중에 최고인듯요! 배터리가 얼마 안남았을 때도 실제로 밀어주는 힘이 줄지가 않아서 끝까지 일정하게 맛표현해주는거 같아요~ 오토드로우 할 때 액빨림도 없고, 바로 작동됩니다(딜레이되는 기기들이 있더라구요)",0
with*********,색상선택: 블랙,20250408,5,,기기바꿀때가 되어서 새로구매했습니다!! 디자인이 너무 고급져서 마음에 쏙 드네요! 판매자님께서도 너무 친절하시고 배송도 빨리왔습니다! 다음에도 여기서 구매할래요 ㅎㅎ,1
jjb9***,색상선택: 블랙,20250507,5,,아주 만족하고 사용하고있어요!!,0
moon****,색상선택: 샌즈 베이지,20250409,5,,젤로맥스와 브이메이트를 쓰고 있는데 젤맥보다는 작고 브이메이트보다는 조금 큰 느낌. 젤맥보다 손에 잡히는 그립감이 좋네요. 브이메이트보다 배터리용량이 체감상 거의 두배느낌입니다. 0.4옴팟까지 있어서 올려주는 맛표현이 좋습니다.,0
xp****,색상선택: 블러쉬 핑크,20250411,5,,핑크색이 이렇게 예쁜 전담은 처음 봤어요~ 여분으로 또 구매할 예정인데 다음엔 퍼플이나 그린색으로 할까해요:) 빠른 배송도착때문에라도 여기서 구매하려구요:) 많이 파세요@@,0
redc*****,색상선택: 펄 화이트,20250411,5,,"세련된 이미지의 전담기기네요. 맛표현은 부드럽고, 너무 강하지 않게 올라와서 더 좋은거 같네요. 다음에는 팟을 대량구매하도록 하겠습니다. 주변 추천 완료!",0
best*****,색상선택: 미스트 퍼플,20250408,5,,"외부적으로 퀄리티가 너무 좋습니다~ 액상 고유의 맛표현이 어느 한부분에 치우치지 않고 균형잡히게 표현해주고, 액상이 입안으로 넘어온다거나 튀어서 들어온다는 느낌도 전혀 없어요~ 깔끔한 베이핑 할 수 있어서 너무너무 좋습니다~",0
kims****,색상선택: 블랙,20250408,5,,"발라리안 3년째 쓰다가 소울2 구매했습니다! 발라리안으로 누수를 심하게 겪고, 코일교체시기도 점점 빨라져서, 소울2가 출시되었다길래 구매하고 5일째 베이핑 했습니다. 일체형팟으로 편하고, 맛표현 상, 디스플레이 시인성 상, 배터리 상, 무엇보다 누수가 없어서 좋습니다. 기기를 2년 이상 쓰신분들 바꾸실 의향있으시면 무조건 소울2로 바꾸세요.",0
ghos****,색상선택: 하버 블루,20250409,5,,친절한 서비스와 전자담배 사용하면서 궁금한점 등을자세하게 설명해주셔서 도움이 많이 되었어요,1
shin******,색상선택: 블랙,20250502,5,,사용법도 편리하고 배송도 아주 빨라요,0
kils*****,색상선택: 펄 화이트,20250408,5,,배송문의도 친절하게 답해주시고~실제로 배송도 빠르게 받을 수 있어서 좋았습니다~ 외관이랑 바디모양이 너무 예뻐서 계속 손에 쥐게 되네요~ 사용하면서 궁금한 점 있으면 또 문의하겠습니다~,0
nabi*****,색상선택: 하버 블루,20250408,5,,"초보자도 작동하기 쉽네요:) 팟에 액상 넣고~5분 기다렸다가~버튼 5번 누르고 베이핑:) 처음하는거라 판매자분께 문의 드렸는데 톡톡으로 너무나 친절히, 전문가?처럼 알려주셨어요:) 블루 색상도 너무 튀지 않고 은은하게 보여서 좋아요:)",0
bhj1****,색상선택: 미스트 퍼플,20250406,5,,액상전자담배 처음 입문이라 가격이랑 성능을 비교해보다가 소울2로 결정했습니다. 제품 사이즈나 디자인도 매우 만족스럽고 사용법도 간단해서 좋네요. 배송 빨리 해주셔서 고맙습니다.,2
cyon****,색상선택: 어반 그레이,20250502,5,,생각보다 가볍고 맛 표현 잘 됩니다~,0
ssab****,색상선택: 블랙,20250408,5,,긱베이프소울1 쓰다가 2출시되었다고해서 넘어왔습니다. 기존보다 디자인이나 성능이 많이 좋아졌네요~ 빠르게 배송해주셔서 감사합니다!,0
niha*******,색상선택: 미스트 퍼플,20250409,5,,"처음 시작하는 입문자에게 너무나도 좋은 기계인거 같아요:) 지인들이 이정도면 크기에 비해 성능이 아주 좋은거라고 하더라구요:) 저도 입문하는 사람이라 비교지가 없긴하지만, 맛표현이 너무 좋아서 하자마자 깜짝 놀랐어요:)",0
suno*******,색상선택: 펄 화이트,20250410,5,,"아이코스에서 갈아탑니다. 마침 새로 나온 기기라고 해서 구매했는데, 왜 이제야 액상전담으로 왔을까하는 후회가ㅠ 초보인데도 조작법 어렵지 않고, 화이트 색상이나 금속소재인거 같고, tpu케이스끼니까 때탈일도 없어요ㅎㅎ",0
mild***,색상선택: 어반 그레이,20250415,5,,빠른 배송 감사합니다. 무엇보다 디자인과 사용감이 만족스럽네요!,0
mylh****,색상선택: 펄 화이트,20250409,5,,"정말 예쁘고 깔끔한 디자인. 소울1은 매트한 소재였는데 소울2는 오염이나, 변색이 안되는 소재인거 같아서 더 좋아요. 그냥 기계 같은 느낌이 없고 액세서리 같은 느낌이 나서 가방에 넣어다녀도 전혀 전담이라고 하지 않을거 같은 느낌 ㅋㅋ",0
gm****,색상선택: 미스트 퍼플,20250408,5,,배송도 빠르고 상품도 이상없이 도착했습니다 소울 처음 시리즈 좋아서 소울2도 구매해봅니다. 처음에 작동이 안되서....안에 고무를 빼야 되는줄알고 조금 뜯었는데 이상없겠죠....? 케이스는 너무 딱 맞아서 빼는게 쉽지않네요.,0
kite*****,색상선택: 샌즈 베이지,20250408,5,,소울1보다 약간은 두꺼워진 느낌인데 배터리가 말도 안되게 늘어나서 괜찮습니다ㅋ과멘 맛 잘 끌어올려주네요 ㅋ 전담 중에 베이지색이 있었나?하는 느낌이 들어서 주문했는데 색깔도 맘에 듭니다ㅋ,0
tlsd****,색상선택: 블랙,20250408,5,,연초에서 전자담배로 갈아 타려고 구매했습니다. 차에서 태워도 냄새안나고 버튼안눌러도 자동흡입되어서 편리하네요~ 빠르게 배송해주셔서 감사합니다.,0
walt***,색상선택: 샌즈 베이지,20250510,5,,"깔끔한 디자인에 성능까지 만족스러운 전자담배예요. 무광 바디라 지문도 잘 안 묻고, 손에 착 감기는 사이즈라 휴대용으로 딱 좋습니다. 무화량도 풍부하고 맛 표현력이 뛰어나서 과멘 계열 액상이 특히 맛있게 느껴졌어요. 배터리도 오래가고 USB-C 충전이라 충전도 빠르고 편리해서 만족스럽습니다. 추천드려요! 	•	심플하고 예쁜 디자인 원하시는 분 	•	가볍고 휴대성 좋은 포드 찾는 분 	•	맛 표현 확실한 기기 찾는 분께 강력 추천합니다. 별점: ★★★★★",0
eh****,색상선택: 블랙,20250410,5,,빠른 배송 감사합니다 무난하게 검은색 샀는데 베이지가 더 이쁘네요.ㅠㅠ 잔고장 없었으면 좋겠습니다. 잘 사용할게요!!!,0
goso*****,색상선택: 미스트 퍼플,20250409,5,,기존에 쓰던 기계보다 디자인도 세련되고 휴대하기 작고 가벼워서 좋네요. 아직 많이 사용해보진 않았지만 연무량도 좋고 맛도 잘나는것 같습니다. 배송 빨리해줘서 고맙습니다.,0
se****,색상선택: 블랙,20250412,5,,주소와 받는 사람 수정요청드렸는데 너무 친절하게 안내해주셨어요~ 배송도 빨라서 선물로 받으시는 분이 아주 좋아하셨어요~,0
keta****,색상선택: 블랙,20250409,5,,맛표현? 좋습니다. 배송은 왜이리 빠른지요. 진짜 주문하고 다음날 도착했더라구요ㅋ디스플레이가 이렇게 표현되니까 기기랑 경계없이 이질적이지 않고 디자인적으로 너무 좋아요.,0
mage***,색상선택: 하버 블루,20250410,5,,기기 디자인도 멋지고 블루 색상이 잘 어우러져서 완전 맘에 들어요! 맛 표현이나 연무량도 제가 써 본 중에선 가장 좋습니다~,0
