작성자,제품명,리뷰작성일,별점,한달 사용기,리뷰 내용,도움 수
njle***,색상: 코튼블루 COTTON BLUE,20250310,5,,한번 빌려서 써 보고 마음에 들어서 구매합니다,0
star*******,색상: 코지버건디 COZY BURGUNDY,20250308,5,,좋은상품감사합니다 사업번창하세요,0
ll****,색상: 코튼블루 COTTON BLUE,20250217,1,,에이블 종류는 버전 상관없이 얼마 못쓰고 다 고장임 어떤 버전이든 항상 똑같은 문제네 삽입 인식 오류 넣었는데 인식안되서 안되거나 잘피고있는중에 빠졌다고 지혼자 시간세다 꺼지거나,0
wldv*****,색상: 코튼블루 COTTON BLUE,20250306,5,,배터 소모 빼고는 무난 하게 좋아요,0
soun***,색상: 코튼블루 COTTON BLUE,20250313,5,,배송이 빨라요~~~~,0
ses2***,색상: 코지버건디 COZY BURGUNDY,20250305,5,,빠른 배송 감사합니다.,0
wjdg********,색상: 코튼블루 COTTON BLUE,20250224,5,,굳 ^^ 잘맞네요. 근데 몇번 흡입가능한것 14에서 안내려가네요ㅜㅜ 방법이 있을지,0
tpdu*****,색상: 코튼블루,20250224,5,,좋아요 인터넷으로도 주문가능해서 편합니당,0
beyo******,색상: 코튼블루 COTTON BLUE,20250213,5,,배송 빠르네요 잘 쓰겟습니다!!!!!!,0
bene****,색상: 코지버건디,20250304,5,,너무 편하게 잘 입고 있어요,0
only****,색상: 코지버건디 COZY BURGUNDY,20250212,5,,저렴하게구입했어요 .,0
sutt****,색상: 코튼블루 COTTON BLUE,20250131,5,,릴하브3.0 쓰다가 릴에이블2.0써봤는데 얘도 괜찮네요 두개같이 번갈아쓸것같아요,0
well****,색상: 코튼블루 COTTON BLUE,20250120,1,,기기를 잘못 삿는데..비닐 뜯었다고 반품이 안된다네요.. 신중히 사세요,0
musc****,색상: 코튼블루,20250223,5,,늘 사용하는데 만족합니다,0
team***,색상: 코튼블루 COTTON BLUE,20250205,5,,"성능 조씁니다., 충전도 오래가고",0
yian****,색상: 코튼블루 COTTON BLUE,20250218,5,,추천받아서 구매했는데 아주 좋네요~~~~,0
dys1*****,색상: 코튼블루 COTTON BLUE,20250116,2,,처음 써봐서 원래 이런건지 잘 모르겠어요. 걍 써볼게요,0
my****,색상: 코튼블루 + 면도기사은품,20250131,3,,크리스마스선물로 신랑서물로 주문했어요 지금도 너무 잘쓰고있어요 일단 냄새가역겁거나.지독하지않아서. 담배에 거부감이 덜하네요ㅠ,0
hote***,색상: 코튼블루 COTTON BLUE,20250116,5,,배송 빠르기도 만족하고 기기도 양품으로 왔어요. 잘 쓸게요~~,0
bene****,색상: 코지버건디 COZY BURGUNDY,20250114,5,,배송 빠르고 최저가라 너무 좋아쇼 두개사서 집에하나 회사하나,0
crem****,색상: 코튼블루 COTTON BLUE,20250120,5,,이제 냄새없는 마음껏 끽연을 즐기고 있습니다.,0
kimg*****,색상: 코튼블루 COTTON BLUE,20250209,5,,빨리도착 했습니다~,0
hsh9***,색상: 코지버건디 COZY BURGUNDY,20250123,5,,배송이 빨라서 좋아요.정품이네요. 감사합니다,0
wind****,색상: 코튼블루,20250109,4,,"기존 릴을 분실해서, 새로 구입 했는데 배송도 빠르고 가격도 저렴하고 좋네요.",0
bene****,색상: 코튼블루,20250112,5,,배송도 빠르고 가격도 가장 저렴한거 같아요,0
chun******,색상: 코튼블루,20250117,5,,편하고 디자인좋아요. 예전에 스던게 고장이나셔 바꿧는데 청소도 안해도되고 좋으네요 ^^,0
tenc****,색상: 코튼블루,20250104,5,,기존 1.0보다 디자인은 좋고 성능은 비슷한거 같습니다 배송은 진짜 빠르네요,0
bene****,색상: 코지버건디,20250107,5,,배송 빠르고 좋아요 3개 시켰는데 두개는 바로 왔어요,0
tjud*****,색상: 코지버건디,20250108,5,,조아요 연초 끈키 성공해볼게요!!,0
ydr8***,색상: 코튼블루 COTTON BLUE,20250118,4,,연무량이 맘에 드네요 밧데리가 짧은점이 조금 아쉽긴하지만 좋아요,0
hanw********,색상: 코지버건디 + 면도기사은품,20250123,4,,타격감 괨찮네요. 비교대상은 없지만 만족하는 편입니다,0
hwak**********,색상: 코튼블루 COTTON BLUE,20250123,4,,원하는 기능을 가진 제품으로 만족합니다,0
ses2***,색상: 코지버건디 COZY BURGUNDY,20250125,5,,빠른 배송 감사합니다.,0
sonj*****,색상: 코튼블루,20250104,5,,빠른배송 감사합니다..!!,0
yian****,색상: 코튼블루 COTTON BLUE,20250122,5,,좋아요 만족스럽습니다,0
1028****,색상: 코튼블루 COTTON BLUE,20250226,4,,...................................,0
trus*******,색상: 코튼블루,20250106,5,,연초와 전자담배 사이의 느낌. 금연초로 좋을 듯. 다만 전자담배 없는 사람은 연초로 돌아갈 수도 있으니 병행해서 피는게 좋음.,0
kiss*****,색상: 코튼블루 + 면도기사은품,20241227,5,,빠른배송 - 양품으로 제품 잘 받아보았어요.,0
jss9***,색상: 코지버건디,20241217,5,,부담없이 사용하고있어요,0
uri5***,색상: 코튼블루 COTTON BLUE,20250116,5,,원보다 좋아요 고장만 안났으면 좋겠어요,0
ro****,색상: 코튼블루 COTTON BLUE,20250115,5,,빠른 배송 감사 드립니다,0
fhtm****,색상: 코튼블루 + 면도기사은품,20250115,3,,연초보단 훨신 좋은 거 같아요!,0
ua****,색상: 코튼블루,20250112,5,,저렴하게 잘 산거같아요,0
my****,색상: 코튼블루 + 면도기사은품,20250103,4,,"냄새가 마니 나거나 역하진않지만, 쌓이는 냄새는 짠내처럼 구리구리합니다",0
rhfl*****,색상: 코튼블루 + 면도기사은품,20241231,5,,넘좋아요 디자인 심플하고 최고예요,0
dlak*****,색상: 코튼블루,20241204,5,,너무이뻐요 배송빨라서 좋아요,0
dlak*****,색상: 코지버건디,20241204,5,,너무이뻐요 배송빨라서 좋아요,0
ku****,색상: 코지버건디 + 면도기사은품,20250101,5,,기기좋습니다 커버도 좋아요,0
ghs3***,색상: 코튼블루 + 면도기사은품,20241219,5,,잘됍니다 타격감은 그전 모델보단 약간 낮은듯 정가보단 싸서구매,0
alst******,색상: 코지버건디,20250124,5,,Dhdhfhfhfh,0
dkfo*****,색상: 코튼블루,20241205,5,,최고입니다. 하이브리드쓰다가 넘어 왔는데 확실히 좋아요 ㅎㅎ 배송도 빠르고요,0
yjsl******,색상: 코튼블루,20241113,5,,배송 엄청 빠르게 해주셨습니다. 감사합니다. 릴에이블도 맘에들고 감사합니다. 번창 하세오 :),0
rlat********,색상: 코지버건디,20241203,5,,너무 이쁘고 잘 구입했어요,0
kemz***,색상: 코튼블루 + 면도기사은품,20241220,4,,배송빠르고 좋아요^^,0
jong******,색상: 코튼블루,20241127,5,,배송도 빠르고 좋아요,0
josh********,색상: 코튼블루,20241125,5,,냄새가 안나서 주변 사람들이 좋아해요.,0
duge*******,색상: 코튼블루,20241214,5,,기기는 좋아졌는데 타격감이 구형보다 약함,0
firs********,색상: 코지버건디,20241106,5,,배송빠르고 이뻐요 기존 릴 에이블 사용하다가 새로 나왔다해서 재구매합니다!,0
on****,색상: 코튼블루,20241104,5,,상품좋아요 배터리 금방 다는거 말고 좋습니다,0
lkm0*****,색상: 코지버건디,20241203,5,,구형보다 덜 가열대서 좋은거 같아요,0
psyc*****,색상: 코튼블루,20241113,5,,배송 오래걸리면 어쩌나 했는데 주문하고 하루만에 왔어요~~ 풀패키지 깔끔하게 잘 왔고 기기도 문제 없네요,0
star*****,색상: 코튼블루,20241108,4,,배송 빠르고 조아유,0
ma****,색상: 코튼블루,20241107,5,,빠른 배송 감사 합니다,0
jss9***,색상: 코지버건디,20241019,5,,지인이 추천해서 한번사용햇는데 괜찮아서 저도 구매햇어요,1
ljin****,색상: 코튼블루,20241107,5,,배송은 좀 늦었지만 만족합니다,0
sung******,색상: 코튼블루,20241121,5,,배송이 빠르게 와서 좋아요,0
wnsk***,색상: 코튼블루,20241121,5,,좋네요 출력도 세고 만족,0
seok****,색상: 코튼블루,20241116,5,,괜찮네요 잘사용하겠습니다,0
nn****,색상: 코튼블루,20241025,5,,배송 빠르고 가격 좋습니다,0
guse******,색상: 코튼블루,20241112,5,,무화량도 많고 연기 온도가 높아서 타격감도 조금 있습니다.,0
xogu*****,색상: 코튼블루,20241113,5,,좋아용 배송도 하루만에 왔어용,0
quee*****,색상: 코튼블루,20241116,5,,선물했어요 좋습니다,0
red9*****,색상: 코튼블루,20241201,5,,조항요너무너무너무너무,0
ok20*****,색상: 코지버건디,20241110,4,,KT&G 에이블 2.0 풀세트 전자담배,0
