작성자,제품명,리뷰작성일,별점,한달 사용기,리뷰 내용,도움 수
ssy0***,플릭 제로: 타바코,20250322,5,,빠른배송 감사합니다 연초맛으로 구매했는데 강하네요 ㅋ 호불호가 갈릴듯.. 그래서 수박하고 복숭아 더 구매 신청했습니다 쿨링감 강한건 싫어해서 그나마 나은걸로..저한테 맞는게 있음 좋겠네요,0
kd****,플릭 제로: 타바코,20250414,5,,가성비 좋네요 무연량도 믆고,0
pbj0***,플릭 제로: 슈퍼쿨(화이트),20250423,4,,조아요 조아 조아요 ㅎㅎ,0
pbj0***,플릭 제로: 타바코,20250423,4,,조아요 조아 조아요 ㅎㅎ,0
papa****,플릭 제로: 알로에베라,20250420,5,,금연에 도움이 됩니다,0
papa****,플릭 제로: 포카리,20250420,5,,금연에 도움이 됩니다,0
myho******,플릭 제로: 알로에베라,20250429,5,,무니코틴인데 맛도 완전 일반 전자담배급이네요 마음에 들어요,0
myho******,플릭 제로: 알로에베라,20250429,5,,무니코틴인데 맛도 완전 일반 전자담배급이네요 마음에 들어요,0
ssy0***,플릭 제로: 타바코,20250402,1,,3번째 구매인데 전에는 괜찮았는데 이번에 온 토바코는..타격감1도없고 걍 수증기만 마시는듯... 혹 재고 남은게 온건지... 괜시리 이번에 3개나 구매해설... 이젠 구매 안합니다,0
hyun****,플릭 제로: 피치아이스,20250420,5,,재주문입니다~~~ 요세요고에 빠졋내요,0
ya****,플릭 제로: 알로에베라,20250418,3,,생각보다 빨리 다네요,0
mski****,플릭 제로: 타바코,20250411,5,,적당한 타격감과 오리지널 담배맛에 가까워 만족합니다.,1
fkcp*****,플릭 제로: 피치아이스,20250421,5,,은은하니 괜찮습니다.,0
paul****,플릭 제로: 슈퍼쿨(화이트),20250509,5,,제품좋습니다 재구매 희망,0
paul****,플릭 제로: 슈퍼쿨(블랙),20250509,5,,제품좋습니다 재구매 희망,0
on****,플릭 제로: 피치아이스,20250506,5,,맛있고좋아요추천합니다,0
prid*****,플릭 제로: 타바코,20250410,4,,불만 사항 바로바로 해결해주셔서 고마웠습니다 근데 전 이맛은 개인적으로 별로네요,0
juk1***,플릭 제로: 알로에베라,20250405,5,,타바코향을 좀더쌔게하고. 포카리는 맨솔조금줄이면 최고일텐데..고려한번해주세요,1
co_s******,플릭 제로: 피치아이스,20250412,3,,생각보다 맛이 이상하고 탄맛 나네요,0
hyun****,플릭 제로: 알로에베라,20250420,5,,알로에 좋아요~~~ㅎㅎ,0
mcwo*****,플릭 제로: 타바코,20250507,5,,입맛에는 좀 안맞아요,0
b_****,플릭 제로: 알로에베라,20250413,5,,향이 찐하고 맛있어서 자꾸 하게되네여,0
hyej***,플릭 제로: 포카리,20250413,5,,알로에맛 맛잇어서 포카리도 기대중,0
cjda*****,플릭 제로: 슈퍼쿨(블랙),20250508,5,,내가 이걸 언제샀지?ㅋㅋㅋ,0
kd****,플릭 제로: 알로에베라,20250414,5,,무연량이 많고 좋습니다,0
cact*****,플릭 제로: 슈퍼쿨(화이트),20250317,5,,맛고 좋고 다 좋은데 무니코틴이 맞는가 싶네요. 피고나면 니코틴 특유의 어지럼증이 있습니다. 혹시라도 잘못온건가 싶기도 한데 포장지를 다 버려서 확인도 어렵네요. 그래도 일단 만족은 합니다. 가끔만 피워야겠어요,0
9503***,플릭 제로: 콜라아이스,20250426,4,,배송이 빠르고 품질도 마음에 들어요,0
papa****,플릭 제로: 슈퍼쿨(화이트),20250502,4,,매번 잘 쓰고 있습니다.,0
rain****,플릭 제로: 알로에베라,20250430,4,,그냥 쓸만 합니다 연무감이 10% 부족한 느낌,0
rain****,플릭 제로: 피치아이스,20250430,4,,그냥 쓸만 합니다 연무감이 10% 부족한 느낌,0
rain****,플릭 제로: 슈퍼쿨(화이트),20250430,4,,그냥 쓸만 합니다 연무감이 10% 부족한 느낌,0
rain****,플릭 제로: 피치아이스,20250430,4,,그냥 쓸만 합니다 연무감이 10% 부족한 느낌,0
ryuj*****,플릭 제로: 슈퍼쿨(화이트),20250429,5,,이게마지막이되길바라는마음입니다.,0
arud*****,플릭 제로: 포카리,20250428,5,,물건좋고포장이꼼꼼해요,0
jung*******,플릭 제로: 포카리,20250424,5,,배송도 빠르고 제품 좋아요,0
jang****,플릭 제로: 알로에그레이프,20250427,5,,빠른배송에만족합니다,0
jang****,플릭 제로: 알로에베라,20250427,5,,빠른배송에만족합니다,0
mylo********,플릭 제로: 슈퍼쿨(화이트),20250408,5,,남편이 좋다고하네요 ㅎㅎ!̆̈ !̆̈,0
9503***,플릭 제로: 슈퍼쿨(화이트),20250426,4,,항상 잘 사용하고있습니다,0
good*****,플릭 제로: 피치아이스,20250401,5,,배송빠르고향도 너무조아요,0
ht****,플릭 제로: 슈퍼쿨(화이트),20250411,5,,무엇보다 디자인이랑 그립감이 마음에 드네요. 타격감도 나쁘지않아요,0
ryuj*****,플릭 제로: 포카리,20250429,5,,이게 마지막 담배가되길...,0
hyun****,플릭 제로: 피치아이스,20250404,5,,최고내요~~ 👍 꾸준이 이제품으로 쓰고싶내요,0
1114***,플릭 제로: 알로에베라,20250415,5,,금연한지10년이 지났지만 스트레스가 너무 많은 요즘 다시 담배를 필수는 없고 대안으로 아주 굿입니다.,0
ssy0***,플릭 제로: 워터메론,20250326,5,,빠른배송 감사합니다 지금까진 사용후 재구매각이네요~~,0
sjw9****,플릭 제로: 타바코,20250404,5,,빠른 배송 좋습니다,0
sjw9****,플릭 제로: 콜라아이스,20250404,5,,빠른 배송 좋습니다,0
sopi*****,플릭 제로: 알로에베라,20250512,5,,좋아요좋아요좋아요 ㅎㅎ,0
good*****,플릭 제로: 알로에베라,20250401,5,,가성비좋고 향도좋고 너무조아요,0
papa****,플릭 제로: 포카리,20250319,5,,니코틴이 없는데도 약간의 타격감이 느껴지네요. 금연에 도움이 될 것 같습니다,0
meta*****,플릭 제로: 타바코,20250414,5,,맛도 좋고 오래가네요. 추천합니다.,0
happ******,플릭 제로: 알로에베라,20250325,5,,디자인도 예쁘고 알로에베라 구매했데 좋아요,0
dlar********,플릭 제로: 포카리,20250321,5,,10개는 구입한거 같네요. 전담중 최고인거같아요,0
desi*****,플릭 제로: 슈퍼쿨(블랙),20250414,5,,무니코틴제품인데도 타격감이 아주 좋습니다.,0
rkm3***,플릭 제로: 알로에베라,20250417,5,,제품 너무 마음이 듭니다~,0
ot****,플릭 제로: 알로에베라,20250413,5,,계속 재구매하여 사용 중입미다 연초생각이 안나서 좋습니다,0
youn*****,플릭 제로: 타바코,20250405,5,,여태편의점전덤피웠는데 얼마바남았나보이니까좋다 그리고다른것은전담이연기가너무달콤한데 이건진짜담배같다,0
rkm3***,플릭 제로: 포카리,20250417,5,,제품 너무 미음에 듭니다,0
juk1***,플릭 제로: 타바코,20250404,3,,냄새는 타바코냄샌데 베이핑하면 타바코냄새없이 그냥 수증기흡입하는느낌입니다. 맛또한 무 맛.,0
kjt1***,플릭 제로: 피치아이스,20250402,3,,무니코틴 맞나요? 다른 제품 무니코틴 사용했을때는 괜찮았는데 이건 좀 띵한 느낌이 오는데요!,0
jung*******,플릭 제로: 슈퍼쿨(화이트),20250408,5,,배송도 빠르고 제품 좋아요,0
hyun****,플릭 제로: 알로에베라,20250325,5,,무니코틴이라 기대중입니다~~~,0
rhgu****,플릭 제로: 워터메론,20250402,5,,배송빠르고~~ 두번째 구매인데 좋아요,0
yese*****,플릭 제로: 알로에베라,20250412,5,,만족합니다.만족합니다.,0
sopi*****,플릭 제로: 알로에베라,20250430,5,,좋아요좋아요좋아요 ㅎㅎ,0
hyun****,플릭 제로: 알로에베라,20250404,5,,조아요~~알로에베라 시원하고,0
paul****,플릭 제로: 슈퍼쿨(화이트),20250409,5,,"디자임, 성능, 만족도가 높은 제품입니다",0
paul****,플릭 제로: 슈퍼쿨(블랙),20250409,5,,"디자인, 성능, 만족도 높은 제품입니다",0
papa****,플릭 제로: 슈퍼쿨(화이트),20250319,5,,니코틴이 없는데도 타격감이 느껴지네요,0
silv******,플릭 제로: 타바코,20250408,5,,제품에 만족합니다.,0
dkfl*****,플릭 제로: 타바코,20250331,5,,배송도 빠르고 좋아요,0
sk_5***,플릭 제로: 콜라아이스,20250326,5,,가성비 대비 너무좋아요~많이 파세요~,0
dlar********,플릭 제로: 알로에베라,20250219,5,,일회용 전자담배 진짜 이곳저곳꺼 6군데 이상 사용해봤는데. 여기가 제일 좋네요. 타격감도 좋고 디자인도 좋고 무엇보다 뚜껑있는게 너무 좋네요.,0
dlar********,플릭 제로: 콜라아이스,20250219,5,,일회용 전자담배 진짜 이곳저곳꺼 6군데 이상 사용해봤는데. 여기가 제일 좋네요. 타격감도 좋고 디자인도 좋고 무엇보다 뚜껑있는게 너무 좋네요.,0
ot****,플릭 제로: 알로에베라,20250227,5,,계속 잘 사용하고 있습니다 좋은 거 같네요 한개 문제있다고 한 제품도 보내주시고 감사합니다,0
sopi*****,플릭 제로: 타바코,20250420,5,,좋아요좋아요좋아요 ㅎㅎ,0
sopi*****,플릭 제로: 피치아이스,20250420,5,,좋아요좋아요좋아요 ㅎㅎ,0
sopi*****,플릭 제로: 알로에베라,20250420,5,,좋아요좋아요좋아요 ㅎㅎ,0
rhgu****,플릭 제로: 슈퍼쿨(화이트),20250402,5,,배송빠르고~~ 편하고 좋네요~,0
arex****,플릭 제로: 알로에베라,20250409,1,,넘어지러움....ㅠ,0
hell******,플릭 제로: 알로에베라,20250316,5,,일회용은 처음 써보는데 우선 딴건 모루겟고 입구 막을슈잇눈 실리콘 저거 하나가 너무 맘에드네여,0
on****,플릭 제로: 피치아이스,20250402,5,,디자인도 맛도 좋네요,0
dkfl*****,플릭 제로: 타바코,20250327,5,,배송도 빠르고 좋아요,0
mi****,플릭 제로: 워터메론,20250327,5,,엘프바만사용하다 구매해봤습니다… 사용후 재구매할지 생각하겠습니다…,0
myun****,플릭 제로: 콜라아이스,20250329,4,,충전도간편하고 맛도 괜찮아요,0
ot****,플릭 제로: 알로에베라,20250401,5,,재구매 사용중입니다,0
mi****,플릭 제로: 타바코,20250327,5,,일단은 구매한거 사용후 재구매는결정하겠습니다…,0
cjda*****,플릭 제로: 슈퍼쿨(블랙),20250328,5,,와 존나 쌔네 한모금이면 끝나네,0
meta*****,플릭 제로: 타바코,20250311,5,,단맛을 싫어하시는 분들께 추천드립니다. 답배맛에 가까워요. 만족합니다.,0
aom9***,플릭 제로: 알로에베라,20250225,5,,확실히 담배냄새가 덜하니 좋네요 향도좋구,0
sopi*****,플릭 제로: 알로에베라,20250410,5,,좋아요좋아요좋아요 ㅎㅎ,0
sopi*****,플릭 제로: 타바코,20250410,5,,좋아요좋아요좋아요 ㅎㅎ,0
ot****,플릭 제로: 알로에베라,20250318,5,,무니코친이라 계속 사용 중인데 금연이 가능할꺼 같네요,0
ican********,플릭 제로: 슈퍼쿨(화이트),20250224,5,,만족합니다. 맛있어요.,0
ican********,플릭 제로: 알로에베라,20250224,5,,만족합니다. 맛있어요.,0
rhgu****,플릭 제로: 타바코,20250402,5,,배송빠르고~~ 좋아요좋아요~,0
ot****,플릭 제로: 알로에베라,20250318,5,,냄새가 없어 좋습니다,0
1sht****,플릭 제로: 타바코,20250312,4,,빠른배송 감사합니다.,0
oht6***,플릭 제로: 타바코,20250127,5,,다른 쇼핑몰보다 가격이 저렴한거 같구요 배송도 빨리 해주셨습니다 제품도 괜찮은거 같아요 감사합니다 번창하세요!,0
ot****,플릭 제로: 알로에베라,20250223,4,,계속 주문하고 있는데 이번 주문한 게 몇 번 사용 안 했는데 잔여량이 절반이 줄었다? 불량인지 모르겠다,0
idjh***,플릭 제로: 슈퍼쿨(화이트),20250212,5,,슬림하고 좋네요.며칠 피울지.,0
star*****,플릭 제로: 알로에베라,20250220,5,,"펴본 전담중에 제일 맛있는 느낌 10개 넘게 사서 피는 중인데 1개 정도는 불량이 있긴하네여 못필정도는 아닌데, 흡입할때 상단 꼭지에서 바람 세는 소리가 나면서 깊게 안빨리는 느낌...",0
star*****,플릭 제로: 콜라아이스,20250220,5,,"펴본 전담중에 제일 맛있는 느낌 10개 넘게 사서 피는 중인데 1개 정도는 불량이 있긴하네여 못필정도는 아닌데, 흡입할때 상단 꼭지에서 바람 세는 소리가 나면서 깊게 안빨리는 느낌...",0
rhgu****,플릭 제로: 알로에베라,20250226,5,,배송 빠르게 보내주시고~ 슬림하고 휴대하기 좋아요,0
rhgu****,플릭 제로: 타바코,20250226,5,,배송 빠르게 보내주시고~ 슬림하고 휴대하기 좋아요,0
tnwj*****,플릭 제로: 피치아이스,20250303,5,,기다렸던 피치아이스 재입고돼서 행복합니당,0
0joo******,플릭 제로: 슈퍼쿨(블랙),20250227,5,,향도 적당하고 무엇보다 크기가 맘에 드네요,0
sof2***,플릭 제로: 슈퍼쿨(화이트),20250125,5,,화이트쿨을 주문했는데 블랙쿨이 왔네요.. 설 연휴 앞두고 바쁘셔서 그런거라 이해합니다 ㅠㅠ 하지만 개인적으로 화이트가 더 잘맞긴하네요 ㅋㅋ,0
tnwj*****,플릭 제로: 슈퍼쿨(화이트),20250215,5,,피치아이스만 기다리면서 슈퍼쿨 쓰구있는데ㅠㅠ 피치아이스 얼른 재입고됐음해요..,0
ot****,플릭 제로: 알로에베라,20250205,5,,재구매 만족합니다..,0
lsh8****,플릭 제로: 타바코,20250122,5,,타격감없고 금연시작하기 좋아요.,0
bari*******,플릭 제로: 타바코,20250214,5,,배송 빠르고 제품 좋아요,0
joob***,플릭 제로: 워터메론,20250124,5,,비닐 열자마자 수박향이 나는게 목넘김도 좋네요,0
nrk2***,플릭 제로: 알로에베라,20250219,5,,운무량 많고 좋아용 ㅎ,0
hg12***,플릭 제로: 워터메론,20250117,5,,재구매했습니다 좋아요,0
tngu*****,플릭 제로: 슈퍼쿨(블랙),20250118,5,,추천받아서 샀는데 너무 좋아요! 판매자분도 친절히 요청사항 잘 들어주셨어요!,0
li****,플릭 제로: 타바코,20250103,5,,제로라서 살짝 아쉬운감은 있지만 만족합니다,0
spec********,플릭 제로: 알로에베라,20250102,5,,목 너무 시원하고 좋아요 디자인은 컬러감이 조금 아쉬움..,0
kido****,플릭 제로: 포카리,20241213,5,,처음에 조금 머리아픈가 싶더니 살살 흡입하니까 연무량도 많고 목이 시원해요 아주 적당! 가볍고 좋은데 배터리 이슈ㅋㅋㅋ,0
daep***,플릭 제로: 콜라아이스,20250108,5,,용량많아서 오래가요,0
dsd2***,플릭 제로: 알로에베라,20250123,5,,빠른배송 감사합니다,0
murp*****,플릭 제로: 타바코,20250124,5,,타격감 좋습니다 배송 빠르고,0
murp*****,플릭 제로: 타바코,20250124,5,,타격감 좋습니다 배송 빠르고,0
jenn*******,플릭 제로: 알로에베라,20241221,3,,아 이건 무니코틴이라 타격감이 없네요 후기에 있다고해서 주문한건디 ㅎ 금연용으로는 추천해요,0
tnwj*****,플릭 제로: 슈퍼쿨(화이트),20250128,5,,타격감 괭찮라려 ㅎㅎ,0
aom9***,플릭 제로: 워터메론,20241231,5,,배송빠르고 맛도 분무량도 적당하고 좋네요,0
bok4***,플릭 제로: 타바코,20241218,4,,2번째 주문입니다. 타바코는 맨솔향이 없어 그런지 타격감이 저에겐 조금 부족하지만 그래도 좋네요,0
ynjr****,플릭 제로: 타바코,20241227,5,,배송빠르고 제품 너무좋아요 슈퍼쿨은 너무 강해서 코가 아릴정도입니다 그래서 이번엔 타바코로만 시켯어요 디자인 맛 아주 좋아요,0
hjh4***,플릭 제로: 콜라아이스,20241214,4,,원래 피던 것보다는 확실히 무니코틴이라 그런지 타격감이 좀 낮음 근데 가볍고 무엇보다 슬림한 디자인이여서 들고 다니기가 너무너무너무너무 편함,0
dolp*********,플릭 제로: 피치아이스,20241219,5,,외국친구 선물로 줬더니 너무 좋아해요,0
murp*****,플릭 제로: 슈퍼쿨(블랙),20250111,4,,타바코 타격감 좋으네요,0
rngu*****,플릭 제로: 콜라아이스,20241212,3,,작고 두께가 얇아서 들고다니면서 사용하기에는 무리없어서 좋았으나 기존 타사 10000이상되는 제품중에 유독 액상이 빨리소모된다는 느낌이있었습니다. 그부분만 제외하면 좋을거같네요 아 추가적으로 뚜껑이 같이 포함되어있는부분이 주머니에넣어다니기에도 좋았습니다.,0
zp****,플릭 제로: 알로에베라,20241107,5,,다른걸 다 떠나서 독보적인 슬림한 디자인 (바지주머니 불룩해지지 않음) + 마개 캡 (주머니에 넣었을때 먼지 달라붙지 않음) 으로 구매 이유는 충분합니다. 다른 상품들은 이런 제품이 없네요. 단점도 있죠. 18ml에 12000 퍼프라고 하는데 아무리 타 제품들과 크기 비교를 해보아도 그만한 액상이 들어있을 공간이 안나옵니다. 실제로 15ml 정도 제품도 5~7일 사용하는데 이 제품은 3~4일 사용에 끝났습니다. 결론적으로 가성비가 좋지 않다. 가성비 별로 신경 안쓰고 그냥 디자인 + 실용성 생각하시는 분들에게는 딱입니다.,1
hanj****,플릭 제로: 포카리,20241202,5,,무니코틴이라 구매했습니다! 무니코틴 인데 타격감은 좋네요 ㅎㅎㅎ 판매자분도 엄청 친절하시고 응대도 너무 좋아요💜,0
1989***,플릭 제로: 타바코,20250102,4,,담배를끊기 위해서 구매를 했습니다. 너무 좋은 것 같습니다.,0
joob***,플릭 제로: 알로에베라,20241214,5,,처음 펴봤는데 향도진하고 괜찮네요,0
hanj****,플릭 제로: 알로에베라,20241202,5,,원래피던건 1프로짜리고 이건 무니코틴이라 구매했는데 타격감 동일한거 같아요 ㅎㅎ 번창하세요😍,0
1989***,플릭 제로: 타바코,20241205,5,,담배를끊기 위해서 구매했습니다. 친구가 추천해서 여러개 구매를 하였습니다.,0
tnwj*****,플릭 제로: 슈퍼쿨(화이트),20250101,5,,피치아이스만 피다가 슈퍼쿨 처음 펴보는데 이것두 좋아용,0
jjd5***,플릭 제로: 타바코,20241213,5,,디자인이 일단 맘에 드네요,0
bok4***,플릭 제로: 슈퍼쿨(블랙),20241210,5,,배송빠르고 제품 좋아요,0
jieu***,플릭 제로: 피치아이스,20241211,5,,두번째 구매입니다 괜찮아요,0
iris***,플릭 제로: 슈퍼쿨(화이트),20241130,5,,연무감좋고 그립감좋아요 배송도빠릅니다,0
equi***,플릭 제로: 알로에베라,20241130,3,,제품자체는 만족스러움. 맛선택은 실패 신중한 맛선택이 필요함,0
helt*****,플릭 제로: 피치아이스,20241205,5,,향도 맘에 들고요 무엇보다 디자인이 깔끔하고 크기도 적당해서 주머니에 들고 다니기 너무 좋네요. 다른 향들도 기대되는 제품입니다.,0
ssa0******,플릭 제로: 피치아이스,20241113,5,,너무 맛있어요♥ 복숭아맛으로 시켰는데 냄새도 그렇고 너무 좋아요 새는 것두 없고 ㅎㅎ 완전 만족스러워요!! 용량도 넉넉하구 배터리도 꽤 오래가네요,0
bjw0***,플릭 제로: 타바코,20241223,3,,주변 지인 선물했는데 좋아하세요,0
pk****,플릭 제로: 알로에베라,20241213,5,,배송 빠르네요 재취향은 알로에베라향 딱좋네요,0
jieu***,플릭 제로: 알로에베라,20241118,5,,타격감이 일반 전자담배와 흡사해서 매우 만족하는 중입니다 니코틴이 없어서 너무 좋아요,0
ckd1***,플릭 제로: 포카리,20241124,5,,가볍고 얇아서 휴대하기 편하고 포카리 맛 좋아욤ㅎ,0
zeda******,플릭 제로: 알로에베라,20241216,5,,맛도 좋고 사용하기 편합니다,0
tlsr********,플릭 제로: 피치아이스,20241129,5,,맛 정말 괜찮습니다~,0
bari*******,플릭 제로: 피치아이스,20241213,5,,배송 빠르고 제품 좋아요,0
kdy3***,플릭 제로: 피치아이스,20241112,5,,슈퍼쿨은 너무 쿨하고 이건 딱좋네요. 쿨피스 생각나요,0
jhon*****,플릭 제로: 알로에베라,20241130,5,,맘에들어요. 재구매합니다. 다음레도 다시 구매할 예정입니다. 감사합니다.,0
intr****,플릭 제로: 포카리,20241109,5,,빠른배송과 맛이 좋아요.,0
tlse***,플릭 제로: 타바코,20241220,4,,잘받았습니다~~~~~,0
bi****,플릭 제로: 슈퍼쿨(블랙),20241210,5,,일반전담은 언제나 계속 기침이나는데 요건 적응후 기침이 안나요.,0
b_****,플릭 제로: 알로에베라,20241113,3,,배터리가 너무 빨리 닳아요 한번 흡입할때 1%씩 줄어드네요 아쉽습니다,0
shin*****,플릭 제로: 타바코,20241130,5,,"빠른 배송 감사드리구요 잘 사용 하겠습니다 ,감사합니다..",0
yoor******,플릭 제로: 타바코,20241211,5,,무난하게 잘 쓰고있어요~,0
yanl***,플릭 제로: 콜라아이스,20241104,5,,오래가고 맛괜찮아요 새는것도 없었고 무니코틴이라 금연용으로 구매해서 정못참을때만 피우는데 좋습니다,0
nrk2***,플릭 제로: 알로에베라,20241206,5,,배송이 정날 빠르네요 ㅎ,0
br****,플릭 제로: 타바코,20241113,5,,배송 잘받았습니다.,0
b_****,플릭 제로: 콜라아이스,20241113,3,,배터리가 넘 빨리 닳아요 ㅜㅜ,0
0918***,플릭 제로: 알로에베라,20241112,3,,맛은 좋은데 액상이 12000번이 아니라 1200번인듯요,0
0918***,플릭 제로: 포카리,20241112,3,,맛 좋으나 12000번 흡입 불가능,0
b_****,플릭 제로: 피치아이스,20241104,5,,맛있네요 디자인도 이뻐요,0
tnwj*****,플릭 제로: 피치아이스,20241201,5,,담배 달달하구 피기 좋아용 ㅎㅎ,0
b_****,플릭 제로: 워터메론,20241104,5,,맛있어요 배송도빨라요,0
star*******,플릭 제로: 알로에베라,20241106,5,,잘 받았습니당 잘 쓸게요,0
khs0*******,플릭 제로: 콜라아이스,20241108,5,,가벼워서 휴대하기 편해요,0
khs0*******,플릭 제로: 피치아이스,20241108,5,,가벼워서 휴대하기 편해요,0
jm****,플릭 제로: 슈퍼쿨(화이트),20241025,5,,빠른 배송 감사합니다 두번째 주문입니다. 많이 파세요.,0
dd****,플릭 제로: 타바코,20241019,5,,포장 및 배송 문제없습니다 품질 좋네요 강추합니다,0
dd****,플릭 제로: 슈퍼쿨,20241019,5,,포장 및 배송 문제없습니다 품질 좋아요 강추합니다,0
0918***,플릭 제로: 피치아이스,20241025,3,,액상이 최초 95%채워있고.. 2번흡입하면 배터리가 1%씩 줄어드네요.. 액상도 10번 흡입하면 1%씩 줄어들구요.. 12000이 아니라 1000번흡입하면 끝날거 같아요..,0
jjd5***,플릭 제로: 워터메론,20241104,5,,디자인도 이쁘고 맛도 좋아요,0
dsd2***,플릭 제로: 알로에베라,20241121,5,,빠른배송 감사합니다,0
jjd5***,플릭 제로: 워터메론,20241021,5,,두번째 구매입니다.디자인도 맘에들고 맛도 좋아요,0
cjfh***,플릭 제로: 슈퍼쿨(화이트),20241029,5,,휴대하기 편하고 연무량도 만족합니다^^,0
0918***,플릭 제로: 피치아이스,20241124,5,,빠르고 좋아요~~~~),0
tlse***,플릭 제로: 타바코,20241125,4,,잘받았습니다~~~~~~~,0
hoho****,플릭 제로: 알로에베라,20241116,5,,잘 받았습니다. 감사합니다.,0
csoc***,플릭 제로: 슈퍼쿨(블랙),20241029,5,,잘받았습니다 잘 사용할게요,1
jiny*******,플릭 제로: 알로에베라,20241115,4,,쿨링이 좀 쌔긴한데 그래도 괜찮습니다,0
dhkd*****,플릭 제로: 알로에베라,20241117,3,,편한데 목이 조금 아파요,0
seok*******,플릭 제로: 타바코,20241030,5,,굿입니다 슬림하니 좋고 연무량도 만족합니다 일회용이라고 하기에는 퀄리티도좋네요 액상교체형으로도 있었으면 좋겠네요,0
ujin***,플릭 제로: 타바코,20241113,5,,빠른배송 감사합니다.,0
dydd***,플릭 제로: 콜라아이스,20241114,5,,타격감있고좋네요또구매할께요,0
eh****,플릭 제로: 타바코,20241101,5,,무니코틴 타격감은 아쉬워요. 니코틴 소량 추가 구매해서 사용해봤는데 이거 좋네요😁,0
jhon*****,플릭 제로: 알로에베라,20241028,5,,마음에 들어요. 부드럽고 타격감도 있고. 재구매할 예정입니다. 감사합니다.,0
jhon*****,플릭 제로: 콜라아이스,20241028,5,,마음에 들어요. 부드럽고 타격감도 있고. 재구매할 예정입니다. 감사합니다.,0
qldt*******,플릭 제로: 슈퍼쿨,20241108,5,,아주 좋아요 굿굿 최고,0
qldt*******,플릭 제로: 알로에베라,20241108,5,,아주 좋아요 굿굿 최고,0
jinw*****,플릭 제로: 콜라아이스,20241021,5,,빠른배송 감사드립니다.,0
jinw*****,플릭 제로: 피치아이스,20241021,5,,빠른배송 감사드립니다.,0
dydd***,플릭 제로: 콜라아이스,20241015,5,,판매자님이 친절하네요 또 구매할께요,0
dboo*****,플릭 제로: 슈퍼쿨,20241108,3,,생각보다 쿨감이 강해서 처음엔 애먹었네요,0
8emr***,플릭 제로: 타바코,20241101,5,,빠른배송 좋아요 잘 사용하겠습니다,0
mine****,플릭 제로: 슈퍼쿨(블랙),20241111,5,,배송도 빠르고 좋습니다.,0
mine****,플릭 제로: 타바코,20241111,5,,배송도 빠르고 좋습니다.,0
mine****,플릭 제로: 슈퍼쿨(블랙),20241111,5,,배송도 빠르고 좋습니다.,0
jm****,플릭 제로: 타바코,20241108,4,,액상전담 중 최고입니다. 편리성. 맛 최고입니다.,0
0918***,플릭 제로: 피치아이스,20241112,3,,액상이 진짜 빨리 사라짐.. 2번흡입하면 베터리1퍼 3번흡입하면 액상1퍼씩 사라짐..ㅜㅜ,0
kang*******,플릭 제로: 슈퍼쿨,20241016,5,,생각보다 타격감도 좋고 괜찬네요,0
