작성자,제품명,리뷰작성일,별점,한달 사용기,리뷰 내용,도움 수
khr9*****,제품선택: 핑크,20250513,5,,사이즈가 너무 귀엽고 맘에 들어요!,0
shw5***,제품선택(사은품 증정): 블랙,20250502,5,,작지만 성능이 좋아요 가격대비 가성비 최고입니다,0
95mi***,제품선택(사은품 증정): 블랙,20250511,5,,작아서 들고다니기 좋네요,0
d2****,제품선택(사은품 증정): 블루,20250501,5,,아주 귀엽고 깜찍해요 ㅋㅋ 서브전자담배도 주고... 가성비 무슨일이죠...,0
dayo******,제품선택(사은품 증정): 블랙,20250502,5,,이뻐요 입문에 좋아요,0
ol96******,제품선택(사은품 증정): 블랙,20250430,5,,그전보다 작아져서 가지고 다니기 너무 좋네요 귀여워요,0
andy****,제품선택(사은품 증정): 핑크,20250429,5,,디자인도 이뿌고 괜찮네요..,0
kiss******,제품선택(사은품 증정): 블랙,20250505,4,,기존에 쓰던게 단종되서 구매했어요,0
chan*******,제품선택(사은품 증정): 오렌지,20250425,5,,배송도 빠르고 너무좋네요 잘쓰겠습니다,0
mins********,제품선택(사은품 증정): 블랙,20250503,5,,진짜너무졸아요짱짱맨,0
role*******,제품선택(사은품 증정): 브라운,20250501,5,,배송 빠르고 좋아요.,0
al****,제품선택(사은품 증정): 블랙,20250429,4,,좋아요 좋음 좋고 좋음,0
chan*******,제품선택(사은품 증정): 블루,20250425,5,,배송도 빠르고 다음에도 또이용하겠습니다 :),0
tedd*****,제품선택(사은품 증정): 블랙,20250419,5,,계속 사용하던것이 고장나서 주문했는데 리뉴얼됐나보네요. 아주 조금 세련되어졌네요,0
z0****,제품선택(사은품 증정): 블루,20250503,5,,주신 사은품 까지 맘에 쏙 들어요 디자인도 맘에 듭니다. 근데 액상은 아직 안써봐서 몰겠어용,0
yaza****,제품선택(사은품 증정): 블랙,20250407,5,,기존에 일반모델 쓰다가 페보 미니를 서브기기로 쓰려고 주문했는데 사이즈감도 좋고 그립감도 좋아서 미니가 메인이 돼서 하나 더 주문했습니다. 잘쓸게요,0
kimh*******,제품선택(사은품 증정): 블랙,20250418,5,,전자담배 처음 사봤는데 포장도 깔끔하고 사은품까지 감사합니다!!,0
mi****,제품선택(사은품 증정): 그린,20250425,5,,배송빠르고 가성비굿입니다.,0
nba_****,제품선택(사은품 증정): 브라운,20250415,5,,기존에 사용하던게 망가져서 구매합니다. 좋습니다.,0
lees*****,제품선택: 그린,20250510,5,,사이즈가 작고 맛 표현이 좋아요,0
davi****,제품선택(사은품 증정): 블랙,20250506,5,,빠른배송과 사은품또한 알차고 좋아요,0
dn****,제품선택(사은품 증정): 블랙,20250418,5,,발라리x쓰다가 누유때메 삿는데 너무 좋습니다 ㅎㅎ,0
ss****,제품선택(사은품 증정): 오렌지,20250413,5,,엄청 작아서 한손에 쏙 들어오고 맛표현도 정말 좋은거 같아요,0
kcr_****,제품선택(사은품 증정): 블랙,20250412,5,,귀엽네여ㅠ많이 파세연,0
nba_****,제품선택(사은품 증정): 블루,20250415,5,,지인 선물용으로 하나더 구매했습니다,0
bill*******,제품선택(사은품 증정): 블랙,20250417,5,,사용하기 편리고 좋습니다,0
ckzk****,제품선택(사은품 증정): 블랙,20250415,5,,너무나 작고 좋아요,0
mins********,제품선택(사은품 증정): 블랙,20250414,5,,진짜최고로좋아요 짱짱,0
mins********,제품선택(사은품 증정): 블랙,20250414,5,,진짜최고로좋아요짱짱,0
mins********,제품선택(사은품 증정): 블랙,20250503,5,,진짜너무좋아요짱짱맨,0
gyro***,제품선택(사은품 증정): 블랙,20250419,5,,편합니다.골반이틀어져서그런지 한쪽 발이 불편햇지만.신을수록 편해지네요.추천합니다.,0
gyro***,제품선택(사은품 증정): 브라운,20250419,5,,편합니다.골반이틀어져서그런지 한쪽 발이 불편햇지만.신을수록 편해지네요.추천합니다.,0
tlso****,제품선택(사은품 증정): 핑크,20250425,5,,귀염뽀짝 그잡채입니다~~고냥 넘 귀여움,0
yoon*****,제품선택: 그린,20250409,5,,배터리 오래가고 조아요,0
tyht****,제품선택(사은품 증정): 브라운,20250503,5,,이쁘장하고 잘 받앗어요❤️,0
ykch******,제품선택(사은품 증정): 핑크,20250414,3,,잘받았습니다 밧데리표시가 안되는지몰랏네요 ㅠ 표시되는것도 잇는줄알앗음 그제품선택인데ㅠ,0
shoe*******,제품선택(사은품 증정): 블랙,20250331,5,,저렴하고 좋아요. 배터리도 넉넉하고 팟 용량도 커요.,0
pjw9*****,제품선택(사은품 증정): 그린,20250331,5,,좋아요 항상 피던 기계라 좋습니다 믿고 피는 기계,0
kjh3******,제품선택(사은품 증정): 블랙,20250417,5,,고민하다가 매장에서 보게 되어서 사게 됬는데.. 너무 마음에 듭니다 !,0
wlsw*****,아스파이어 페보 미니: 브라운,20250320,4,,한달넘게 사용 해본 결과 나중에는 누수가 좀 있었지만 그래도 잘 사용하고 있습니다. 무엇보다 크기가 작아서 좋았습니다,0
wjdf******,제품선택(사은품 증정): 블랙,20250420,5,,사용해봤는데 작고 가볍고 괜찮아요.,0
jiho*******,제품선택: 블랙,20250420,5,,하자 없이 잘왓고 넘 좋습니다,0
lkcn******,제품선택(사은품 증정): 블랙,20250421,5,,쓰던기계를 잃어버려서 샀습니다^^,0
avbc***,제품선택(사은품 증정): 블루,20250414,5,,교환도 잘해주시고 서비스도 좋고 만족합니다,0
dyda***,제품선택: 블랙,20250330,5,,한손에 쏙 들어오고 기능에도 부족함이 없습니다. 간간히 주머니 속에서 뚜껑이 분리되긴 하지만 신경쓰일정도는 아닙니다.,0
ogre*******,제품선택(사은품 증정): 블랙,20250322,5,,작고 이쁩니다 큐브보다 훨씬 좋아요,0
kimy*******,아스파이어 페보 미니: 블루,20250228,5,,"크기가 작거나 쨍한 색상을 좋아하시는 분들에게 추천합니다 . 한달 사용하여본결과 과일맛 액상이 좀 더 잘어울렸던거같고, 공식적으로 고속충전을 지원한다는게 정말 메리트가 큰것같습니다.",0
wowo******,제품선택(사은품 증정): 그린,20250320,5,,싸이즈도작고귀여움보조밧대리까지있고좋씀니다,0
dlal********,제품선택(사은품 증정): 그린,20250402,5,,좋아요 가격도 저렴하고 배송도 엄청 빨라요,0
kn****,제품선택(사은품 증정): 블랙,20250321,5,,사용해봤는데 좋아요,0
qort******,제품선택: 핑크,20250306,5,,작고 가벼운 기기 너무 좋아요. 맛표현도 입에 잘 맞아서 맘에들어요.,0
qort******,제품선택: 블랙,20250306,5,,작고 가벼운 기기 너무 좋아요. 맛표현도 입에 잘 맞아서 맘에들어요.,0
wjdf******,제품선택(사은품 증정): 블랙,20250404,5,,잘 사용하고 있어요. 만족해요,0
tlso****,제품선택(사은품 증정): 핑크,20250320,5,,판매자님 완전 친절하시고 기기 여기서 구매할때마다 기분이 좋아지네요^^제품도 좋고 따봉입니당♡,0
emai***,제품선택: 브라운,20250406,5,,모든면이 좋은 제품이네요,0
rnsd******,아스파이어 페보 미니: 블랙,20250316,5,,가성비 좋은 전자담배입니다,0
dyda***,제품선택: 블랙,20250310,5,,"하부 코일 들어가는 옛날 스타일 긴 전담 사용 했었는데, 주머니속에서도 길어서 불편하기도 하고, 요즘 애들은 전부 요런거 들고 다니길래 사봤습니다. 사이즈도 딱 좋고 젊어지는 기분이네요",0
0509********,제품선택: 블랙,20250314,5,,배송도 빠르고 만족해요 ㅎㅎ,0
gyro***,제품선택(사은품 증정): 브라운,20250318,5,,항상 이용합니다.이만한 퀄리티에 좋은 가격에. 로켓배송. 굿입니다. 많이파세요,0
sb****,제품선택: 핑크,20250403,5,,가볍고 간해서 좋네요,0
psyg*******,제품선택(사은품 증정): 브라운,20250324,5,,오배송 처리도 신속정확하게 해주시고 넘 좋습니다,0
nf****,아스파이어 페보 미니: 핑크,20250206,5,,사용하기 편하고 좋습니다. 그립감이 좋으며 가볍고요~ 가성비가 너무 좋습니다. 다른 기기들 사용할때는 흡입시 입으로 들어오는 액상이 꽤 많았는데 이거는 그런느낌이 거의 없어요~ 손톱안깍고 사진찍어서 죄송합니다. 수고하세요~,0
na****,아스파이어 페보 미니: 핑크,20250315,5,,아주아주 잘 사용하고 있어요~ 사용하다가 고장이 난다면 또 재구매 할꺼에영~,0
sj****,제품선택: 블랙,20250223,5,,누수가 아예 없진 않은데 잘 쓰고 있어요 가격 대비 괜찮아요,0
jihy********,제품선택: 블랙,20250327,5,,편하고 예뻐요 좋아유ㅠ유,0
wkdr*****,제품선택: 블루,20250219,5,,작고 가볍고 기존 페보 쓰다가 팟이 호환 되길래 사봤는데 작동도 간편하고 너무 좋네요,0
gyro***,제품선택(사은품 증정): 블랙,20250313,5,,빠른배송 만족하고.가격도 착하고. 서비스도 좋네요 ㅎㅎ,0
dldm******,제품선택: 블랙,20250307,4,,공휴일이라 택배가 늦게와서 처음엔 당황스럽고 화가 났었는데 사장님도 친절하시고 기기 상태도 좋구 만족스럽네요 ^^,0
busi*********,제품선택: 블랙,20250220,5,,아스파이어 페보를 2년쓰다 충전이 잘안되어 미니로 기기변경했습니다 잘사용할게요,0
jiho*******,제품선택: 블랙,20250303,5,,"누수도 없고 ,관리하기 너무 좋네요~ 사이즈도 미니하고 포켓에 넣어도 참 좋네요~ㅔ",0
vesp*****,아스파이어 페보 미니: 블랙,20250223,5,,잘 사용하고 있어요,0
srsr****,아스파이어 페보 미니: 블랙,20250312,5,,좋습니다. 만족합니다.,0
rnsd******,아스파이어 페보 미니: 블랙,20250214,5,,배송도 빠르고 가격대비 만족스러움,0
bill*******,제품선택(사은품 증정): 블랙,20250308,5,,간편하고 좋아요 좋아요,0
asds***,아스파이어 페보 미니: 블랙,20250204,1,,"팟이 접촉,호환이 너무안되네요 캡은 또 너무 금방헐거워집니다 미니 많이아쉽네요..",0
ykch******,제품선택(사은품 증정): 핑크,20250312,4,,색상도 디자인도 귀여워요,0
yoon*****,제품선택: 그린,20250213,5,,Avp ax 썼었는데 훨씬 가벼워서 좋아요,0
kimy*******,아스파이어 페보 미니: 블루,20250114,5,,발송된지 1일만에 도착. 펴본소감은 무화량 많고 크기도 작아서 정감이갑니다. 추천합니다. 처음에 에어홀 꽉닫힌줄 모르고 흡입하였음에도 누수가 없군요.(수증기가 맺혀서 생기는 결로는 감안해야겠습니다.) 결과적으로 메우 만족합니다.,0
shda***,아스파이어 페보 미니: 블랙,20250124,5,,"크기가 작아서 휴대하기도 너무 편하고, 입호흡용으로 딱 적당한 맛과 타격감을 주더라구요. 배터리도 생각보다 오래가서 좋았어요 액상 교체도 간단해서 사용감이 편하고, 디자인이 깔끔해서 들고 다닐 때 세련된 느낌이에요. 한 달 동안 고장이나 누수 없이 잘 사용 중이라 품질도 믿음직스러워요. ㅎㅎ",0
wlsw*****,아스파이어 페보 미니: 브라운,20250118,5,,미니여서 사이즈도 작아 휴대하기 편하고 맛표현도 좋아요~ 써본지 오래는 안됐지만 아직까진 누수도 없어서 만족합니다.,0
bso5***,아스파이어 페보 미니: 블루,20250225,5,,너무 잘 사용하고 있어요~~,0
kjsi******,아스파이어 페보 미니: 블랙,20250109,5,,"평소에 액상형 전자담배를 사용하는데, 기존에 쓰던 제품이 너무 커서 휴대하기 불편했어요.😥 그래서 작고 가벼운 전자담배를 찾다가 아스파이어 페보 페부 미니를 발견하고 바로 구매했어요! 💕 일단 디자인이 진짜 깔끔하고 예뻐요! 💖 제가 구매한 색상은 화이트인데, 깨끗하고 심플한 디자인이라 완전 마음에 들어요! 🥰 크기도 작고 가벼워서 휴대하기 넘 편해요! 👜 파우치나 주머니에 쏙 들어가서 넘 좋더라구요! 👍 배터리 용량도 커서 오래 쓸 수 있는 것도 장점이에요! 🔋 하루 종일 사용해도 배터리 걱정 없이 사용할 수 있어서 넘 편리해요! 😉",0
qqq2***,제품선택: 블랙,20250218,5,,손에 싸이즈딱맞아요~~좋아요,0
ps****,제품선택: 블랙,20250218,5,,배송 빨라요~ 잘 쓸게요!!!,0
emai***,제품선택: 브라운,20250218,5,,품질좋고 오래가고 무엇보다 사은품도 돟고 최곱니다,0
hshs****,아스파이어 페보 미니: 블랙,20250226,5,,잘 사용하고 있습니다!!^^,0
hioo***,아스파이어 페보 미니: 블랙,20250109,5,,훨씬 마음에들고 가격면에서도 만족스러웠습니다ㅎ 꼼꼼하게포장 잘해주셔서 잘도착했습니당ㅎ 덕분에 기분 좋게 택배 받았고요~생각했던만큼 가격도마음에들고 구매하고싶었던상품인대 눈여겨보다가 이제구입하네요ㅎ 주문하길 잘한 것 같아요. ㅎ만족!,0
yada****,아스파이어 페보 미니: 블랙,20250217,5,,잘쓰고 있어요 좋아요,0
ajm3***,아스파이어 페보 미니: 블랙,20250119,5,,연무량 좋구요 맛표현도 너무좋아요 잘쓸게여,0
ss****,아스파이어 페보 미니: 블랙,20241216,5,,빠른배송에 감사합니다. 손에 딱 들어오고 좋네요. 아직액상이 배송전이라 어떤지는 모르지만 사이즈좋고 좋아요.,1
dms1******,아스파이어 페보 미니: 블랙,20241121,5,,기기는 작지만 밀어주는 힘이랑 맛표현 배터리 수명 셋 다 확실합니다 파이어 버튼3번으로 출력조절 되는데 차이가 크게크게 느껴져서 액상마다 잘 조절해서 사용하면 좋을거같습니다 어떤액상을 먹던 다 표현도 잘 해주네요 그중에서도 달달한 과일멘솔 액상이 제일 잘 어울리는거 같습니다 기기도 가벼워서 주머니에 넣어도 무겁다는 느낌이 없습니다 패키징에 다른색상 드립팁도 들어있어서 취향대로 사용하니 좋은거 같습니다 사용하면서 아직까지는 단점이나 누수문제도 없었습니다 입문하시거나 조그만하고 귀여운 기기 좋아하시는분들이 사용하면 좋을거같습니다 상담원분들도 너무 친절하시고 배송빠르고 귀여운 스티커랑 보조배터리 서비스 너무 맘에 듭니다 배터리도 오래가는데 보조배터리까지 같이 사용한다면 이틀에서 삼일정도는 넉넉하게 사용 가능할거같습니다 항상 좋은상품 제공해주셔서 감사합니다!,0
lhan***,아스파이어 페보 미니: 블랙,20241121,5,,원래 페보를 사용했었는데 비슷하게 생겼는데 더 작아서 휴대성이 좋더라구요! 물론 작은 만큼 배터리 용량은 적겠지만 그래도 여자 한 손에 착 감겨서 가방에도 쏙 들어가고 주머니에도 잘 들어가서 들고 다니기 아주 편했습니다 어제부터 사용 중인데 헤비 스모커가 아니라서 그런지 배터리 용량 적은 것도 못 느끼겠어요. 적당히 며칠씩 들고 다니면서 사용하기 좋을 것 같습니다ㅎㅎ 기기 구매했더니 물티슈랑 무슨 지퍼백이랑 스티커 이런 사은품까지 같이 주셔서 기기에 스티커 붙이기도 너무 좋을 것 같아요~ 페보 미니가 아기자기하게 생겨서 포꾸하듯이 아기자기한 스티커들로 한 번 꾸며볼 예정입니다 꾸며진 기기가 아주 기대돼요ㅎㅎ 집에 🍒체리 스티커가 있는데 그 세트 붙이면 너무 귀여울 것 같아서 설레요ㅋㅋㅋ 기능은 조금 더 사용해봐야 알겠지만 맛 표현도 나쁘지 않고 누수도 없어서 좋습니다 :) 좋은 기기 좋은 가격에 판매해주셔서 감사합니다! 잘 사용할게요!😃,0
asds***,아스파이어 페보 미니: 블랙,20250104,5,,아스파이어가 젤 편하네요 이번미니도궁금해서 한대뽑아봅니다,0
xotj*****,아스파이어 페보 미니: 블랙,20241120,5,,페보 후속작으로 페보 미니 출시했다 해서 바로 구매해봤습니다 일단 언제나 배송 빨라서 리뷰 작성 전부터 기분이 좋네요 본론으로 들어가 기존 페보보다 가볍고 컴팩트해서 들고 다니기 좋습니다 아직 많이 사용하지 않아서 누수 부분은 잘 모르겠지만 맛 표현은 페보 팟을 사용해서 그런지 너무 좋습니다 사은품으로 보조배터리하고 물티슈 주신 거 너무 잘 사용할 거 같아요 그리고 다른 리뷰에서 스티커가 이쁘다 하던데 진짜 스티커가 너무 이쁘네요 잘 사용하겠습니다,0
srsr****,아스파이어 페보 미니: 블랙,20250204,5,,좋습니다. 만족합니다.,0
ehdd******,아스파이어 페보 미니: 블랙,20241208,5,,사진으로 봤을 때 디자인이 그리 이쁠거라 생각치 않았는데 생각보다 실제로 받아보니 훨씬 더 이쁘네요!(특히 색감) 그리고 그립감도 괜찮은 편이고요! 흡입력 자체도 상당히 좋아서 자주 여러 기기 중 가장 많이 쓸 거 같네요!,0
nf****,아스파이어 페보 미니: 핑크,20241209,5,,일단 휴대성좋고 잘 빨립니다. 마치 어린시절로 돌아가서 공갈X꼭지 물고있는것처럼 마음이 평온해집니다.색상은 역시 핑크 검정거나 파란거를 하면 눈에 잘안띄어서 핑크로 선택했는데 눈에 자꾸 밟혀서 자꾸 손이 가네요. 입이 심심할시간이 없어요~ 귀여운내친구 쪽쪽이 좋아요,0
daej******,아스파이어 페보 미니: 블루,20250103,5,,연초 피우다가 금연해보려고 전담으로 갈아타게 됐습니다. 전자담배 기기 구매할때는 안전한게 최고라고 하길래 이 제품을 선택하게 됐네요. 흡입 잘 되고 연무량도 풍부하고 좋습니다:),0
love********,아스파이어 페보 미니: 블루,20241130,5,,첫 사용이라 걱정했는데 사용법도 간단하고 충전도 오래가서 편리했어요 깔끔한 맛도 마음에 들었어요 충전 한 번으로 꽤 오래 사용할 수 있어서 만족스러웠어요 주변 사람 눈치도 덜 보이고 깔끔한 맛이 오히려 담배보다 더 나은 느낌이었어요 여러 가지 맛도 시도할 수 있어 질리지 않게 사용할 수 있을 것 같아요,0
njh0*****,아스파이어 페보 미니: 블랙,20250103,5,,고속 충전 지원되고 배터리도 꽤 오래 가서 좋습니다. 베이핑 선호도에 따라서 두가지 코일을 사용할 수 있어 선택 폭이 넓어진게 마음에 드네요. 잘 쓰겠습니다^^,0
wodu*****,아스파이어 페보 미니: 핑크,20241129,5,,"액상 전자담배 기기 써봤는데, 생각보다 만족스러웠어요! 연무량도 꽤 많고, 맛 표현이 진해서 다양한 액상 즐기기 좋더라고요. 특히 충전도 간편해서 휴대성도 굿! 배터리도 하루 정도는 무난하게 버텨주는 느낌이에요. 처음엔 살짝 어색했는데, 금방 적응되더라고요 ㅎㅎ 다만 액상 관리가 조금 귀찮을 수 있으니까 참고하시면 좋을 듯해요. 그래도 전반적으로 깔끔하고 편리해서 계속 쓰게 될 것 같아요",0
ming*******,아스파이어 페보 미니: 블랙,20250103,5,,사진으로 봤을 때보다 실물로 보니까 훨씬 더 마음에 듭니다. 가볍고 휴대하기 편함은 물론 그립감도 좋네요. 배터리도 완충해두면 은근 오래가요,0
alsw********,아스파이어 페보 미니: 핑크,20241209,5,,배송 빠르네요 컬러도 너무 이쁘고 작아서 들고다니기 좋아요^^ 향도 좋고 맛도 좋네요 그리고 입호흡인데도 연무량이 좋아요 잘쓸께요~,0
ad****,아스파이어 페보 미니: 블루,20250202,5,,사용 했어요 ~~~,0
yjw7***,아스파이어 페보 미니: 블랙,20250103,5,,팟 보호캡도 있고 투명창이 있어서 남은 액상 확인하기도 편하네요ㅎ 사용하던 전담기기 잃어버리는 바람에 새로 구매한건데 전에 쓰던 것보다 훨씬 더 마음에 듭니다ㅎㅎ,0
altj*****,아스파이어 페보 미니: 블랙,20241128,5,,배송도 빠르고 받자마자 사용중인데 미니 버전 생각이상으로 좋네요 ㅎㅎ 흡입력도 좋고 휴대하고 다니기도 편하고~~ 그리고 외관은 깔끔해서 불량없으리라 생각합니다!! 그립감도 좋고.... 블랙 색감 아주 맘에듭니다!! 최고.잘쓸게요!!,0
nm****,아스파이어 페보 미니: 블랙,20250113,5,,작은사이즈라 배터리용량이 조금 아쉽긴 한데 나름 괜찮은것같아요,0
poli******,아스파이어 페보 미니: 핑크,20241222,5,,"처음으로 미니 입호흡 액상 전자담배 기기를 구매했는데, 크기도 작고 가벼워서 휴대하기 정말 편리하네요. 맛 표현도 섬세하고 깔끔해서 만족스러워요. 특히 배터리도 오래가서 하루 종일 사용하기 충분해요. 처음 써보는 거라 고민했지만, 선택 잘한 것 같아 기분 좋습니다.",0
na****,아스파이어 페보 미니: 핑크,20241228,4,,전담으로 바꾸기를 고민고민하다가... 집밖에서 담배를 태워도 민폐라 생각해서 요번기회에 바꾸었는데~ 진작에 전담으로 할껄~ 하는 생각이 많이 들었어요~ 집 안에서 해도 냄새가 없네요~🤓 아주 대만족입니다~ 👍🏻,0
mose*****,아스파이어 페보 미니: 블루,20241212,5,,일단 충전하는게 간편해서 좋았고 배터리도 오래 가서 편해서 맘에 들어요 그립감도 좋고 작아서 그런지 가방에 넣기도 편하네요,0
soul*******,아스파이어 페보 미니: 핑크,20241223,5,,"정말 가볍고 작은 사이즈라 놀랐어요. 손바닥에 쏙 들어오고 가방은 물론, 주머니에도 부담 없이 쏙 넣을 수 있는 크기예요. 특히 외출할 때 무겁거나 번거로운 느낌이 전혀 없어서 편리하더라고요. 디자인도 미니멀하면서 세련된 느낌이라 좋아요^^",0
rngu******,아스파이어 페보 미니: 블랙,20241220,5,,진짜 싸게 잘샀어요~ 완전 가격대비 성능 좋아서 가성비 좋게 잘산거 같아요 일단 디자인도 고급지고 3가지 와트가 있어서 레벨 조정할 수 있어서 좋더라구요~ 배터리용량도 커서 확실히 오래 사용할 수 있어서 만족합니다,0
luck*****,아스파이어 페보 미니: 블랙,20241227,5,,주문하고 빨리 배송 받아서 기분 괜찮았어요 진짜 필요했었는데 제때와서 제대로 ㅋㅋ 굿이었습니다 크기도 적당해서 사용감 우수하네요,0
chyc******,아스파이어 페보 미니: 블루,20241202,5,,"처음 택배를 열었을 때, 손바닥에 쏙 들어오는 크기가 너무 마음에 들었어요. 색상도 깔끔해서 어디서든 꺼내기 부담 없더라고요. 특히 한 손으로 조작하기 편해서 바쁜 일상 속에서 사용하기 딱 좋았어요! 👍",0
whdt******,아스파이어 페보 미니: 블랙,20241120,5,,"싸구전자담배 이용 n년차 입니당 지루한 하루를보내는중 싸구전자담배에서 신제품 출시 알림이왔지 뭐에요 제가 애정하는 기기중하나인 페보의 미니버전!! 평소에 페보쓰면서 아~조금만더작으면 좋겠다했는데 제간절함이 닿았나봅니다. 항상 친절한 상담사님들,빠른배송해주는 다른직원분들 너무감사해용 전자담배는 싸구전자담배!! 사진보시면 진짜 짱작음 손으로쥐면 안보여요",0
haha***,아스파이어 페보 미니: 핑크,20241213,5,,사이즈가 작아서 휴대하기 너무 편한 것 같네요! 아 작은 만큼 배터리 용량은 작아요~ 그래도 주머니나 가방에 쏙 넣기 좋아서 저는 너무 편한 것 같아요 디자인도 깔끔하니 예뻐서 더 마음에 드네요^^ 핑크를 너무 좋아하는 사람이라 더 예뻐 보이나 봐요! 사용 방법도 너무 간단하고 맛도 좋아여~굿굿,0
jeou*********,아스파이어 페보 미니: 블랙,20241222,5,,연초 태우다가 전담으로 바꿔봤어요! 크기가 작고 가벼워서 휴대하기 편하고 손에 쥐었을 때 그립감도 좋습니다 배터리 수명도 꽤 길고 잘 쓰고 있어요 가격대비 가성비 좋네요,0
love*****,아스파이어 페보 미니: 블랙,20241129,5,,작고 그립감이 좋아서 여자가 쥐고 필때도 편한거 같아요~~ 적당히 피는중이라 밧데리도 적당하고 좋은거 같아요. 맛이 좋아서 자꾸 피는게 문제일까요~~ 너무 좋아요^^=,0
ddgg****,아스파이어 페보 미니: 블루,20250111,5,,만족스럽네요. 잘 사용하고 있어요,0
9573****,아스파이어 페보 미니: 블랙,20250109,5,,미니미니해서 휴대성도좋고 지금도 완전 잘쓰고있어요 누수없고좋음!,0
madg*****,아스파이어 페보 미니: 블랙,20241227,5,,이걸로 하니까 진짜 괜찮더라고요 ㅎㅎ 다른 제품 쓰다가 좀 이상해서 이거 샀는데 퀄리티 좋아서 만족중입니다!,0
gh****,아스파이어 페보 미니: 핑크,20241123,5,,예전에 페보를 사용한적이 있었는데 미니가 나왔다길래 언넝 구매 역시 작고 귀엽네요. 아직 사용전이긴 하지만 기대됩니다.,0
mean*******,아스파이어 페보 미니: 블랙,20241120,5,,제가 손이 작은편인디 아주 딱ㄱ 좋습니다 진짜 그립감이 미쳣어요 역대급ㄷㄷ 작아서 들고 다니면서 피기 좋고 에이홀 조절이 밖에 잇는게 조은거 같습니다 전에 쓰던기기는 팟 밑부분에 에어홀 잇어서 귀찮앗는데 완전 좋네용ㅇ 배송도 바로 담날 오고 아주 좋슺니당,0
dbor*****,아스파이어 페보 미니: 블랙,20241208,5,,기계가 미니사이즈라서 잡을때도 편하고 들고다니기도 편하네요! 맛도 깔끔해서 좋고 배터리도 은근 오래가서 맘에들어요!,0
hshs****,아스파이어 페보 미니: 블랙,20241221,5,,흡입향이 진짜 괜찮네요. 타격감도 충분한것 같고요 아담해서 손에 쥐기 편했습니다 배터리 용량 넉넉하고~ 전담 첫 도전이었는데 저렴한 가격에 너무 잘 쓸것같네요!!,0
