작성자,제품명,리뷰작성일,별점,한달 사용기,리뷰 내용,도움 수
miya****,발라리안 맥스 프로 전용: 0.6옴 밸런스 1개,20250509,5,,솔직히 팟 가격이 부담이 되지만 수명자체가 역시 가격값을 하기 때문에 수상할정도로 이전 저스트포그를 사용하던 시절보다 비슷하거나 더 적게 비용이 나가니 오히려 좋은것같아요~ 역시 유웰로 바꾸길 잘할것같아요!,0
cho8***,발라리안 맥스 프로 전용: 0.6옴 밸런스 1개,20250509,5,,가격대비 디자인 품질 배송 모두만족합니다,0
ki****,발라리안 맥스 프로 전용: 0.6옴 1팩(2개입),20250512,3,,일체형은 수명 짧고 맛도 좀 부족… 오픈팟은 누수 ㅜㅜㅜ,0
symb****,발라리안 맥스 프로 전용: 0.6옴 밸런스 1팩(2개입),20250509,5,,잘쓰겠습니다 ㅎㅎ 프로짱,0
kimy******,발라리안 맥스 프로 전용: 0.6옴 밸런스 1팩(2개입),20250509,5,,감사합니다 잘쓰겠습니다,0
didt******,발라리안 맥스 프로 전용: 0.6옴 1팩(2개입),20250508,5,,뽑기 잘걸리면 3주정도는 쓰는거 같아요 3주째 액상 고무링밑으로 새네요,0
dcb1***,발라리안 맥스 프로 전용: 0.6옴 1팩(2개입),20250510,5,,빠른 배송 감사합니다,0
dcb1***,발라리안 맥스 프로 전용: 0.6옴 밸런스 1팩(2개입),20250510,5,,빠른 배송 감사합니다,0
yh****,발라리안 맥스 프로 전용: 0.5옴 부스트 1팩(2개입),20250509,5,,배송도 빠르고 좋아요,0
v7****,발라리안 맥스 프로 전용: 0.6옴 밸런스 1팩(2개입),20250508,5,,우체국배송으로 빠르고 좋아요!!,0
v7****,발라리안 맥스 프로 전용: 0.5옴 부스트 1팩(2개입),20250508,5,,우체국배송으로 빠르고 좋아요!!,0
wlst*******,발라리안 맥스 프로 전용: 0.6옴 1팩(2개입),20250502,5,,너무 편하고 좋아요 매번 잘쓰고있어요,0
nm10*****,발라리안 맥스 프로 전용: 0.6옴 밸런스 1팩(2개입),20250509,5,,지난번 구매때 문제없어서 또 구매합니다,0
sc****,발라리안 맥스 프로 전용: 0.6옴 1팩(2개입),20250424,5,,0.8과 0.6 둘다 사용해보니 0.6이 훨씬 부드럽고 좋으네요.. 자주 갈아줘야될듯합니다. 다음에도 좋은 제품 계속 부탁드립니다.,0
nagi****,발라리안 맥스 프로 전용: 0.6옴 밸런스 1팩(2개입),20250510,5,,재구매입니다 가끔 고무링 하자가 빠르게 나올수 있지만 미리 약 10개 가까이 두고 씁니다 빠르면6일 늦으면 10일정도 사용후 교환하구요 오토드로우 보다 버튼으로 베이핑이 더 오래 사용하는거 같아요,0
bara******,발라리안 맥스 프로 전용: 0.8옴 1팩(2개입),20250429,5,,아주 좋아요ㅎㅎ네알겠습니다감사합니다사장님,0
wnsd******,발라리안 맥스 프로 전용: 0.6옴 1개,20250426,5,,여러 번 0.6 0.8 바꿔가며 써봤는데 제 입에는 0.6이 모든 액상에 더 좋아요 다만 누수랑 흡입 오류로 혼자 작동하는 건 빨리 잡아주셨으면 합니다 ㅜ,0
tamm*****,발라리안 맥스 프로 전용: 0.6옴 1팩(2개입),20250420,3,,다른 건 다 좋은데 누수도 없고 용량도 좋고...근데 한 번 넣은 액상 다 쓰기도 전에 타요 기기 구매 하면서 받은 2개 그렇게 탔고 새거 주문 했는데 하나 또 바로 탔네요ㅜㅠ그래도 다른 건 안타서 그거 쓰고 있어요,0
gnld*****,발라리안 맥스 프로 전용: 0.6옴 1팩(2개입),20250427,5,,너무좋아요.. 근데 한개는..넣자마자 누유가심해서 버리고 새로 뜯어서 사용중이네요ㅜㅜ,0
wlst*****,발라리안 맥스 프로 전용: 0.6옴 밸런스 1팩(2개입),20250511,5,,0.8보다는 0.6이 더 좋은거같아요,0
yubi*****,발라리안 맥스 프로 전용: 0.6옴 1팩(2개입),20250430,5,,오랜 기간 사용할수 있어서 일단 대만족이고 용량 커서도 대만족입니다,0
sonj******,발라리안 맥스 프로 전용: 0.6옴 1팩(2개입),20250423,5,,배송빠르게 왔어요 이번 구매한거는 안샜으면 좋겠어요 감사합니다,1
ssjj******,발라리안 맥스 프로 전용: 0.6옴 1팩(2개입),20250503,5,,잘쓰고있어요 ~ 발라리안쵝오~,0
ekrc****,발라리안 맥스 프로 전용: 0.6옴 1개,20250509,4,,개선됐다는 일체형팟받고 지금까지는 확실히 개선된게느껴저 만족합니다 진작이랬다면 더좋았을건데ㅠ 다음팟도 만족됐으면좋겠어요,0
bara******,발라리안 맥스 프로 전용: 0.6옴 1팩(2개입),20250429,5,,아주대좋아요ㅎㅎ네알겠습니다선생님안녕하세요대표님안녕하세요대표님,0
fr****,발라리안 맥스 프로 전용: 0.6옴 밸런스 1팩(2개입),20250510,5,,누수없어서 매우좋음,0
anho****,발라리안 맥스 프로 전용: 0.5옴 부스트 1개,20250505,3,,요즘 사자마자 누수있는 제품이 많은거같아요 ㅜ,0
dldl*****,발라리안 맥스 프로 전용: 0.6옴 1개,20250331,2,,기기처음샀을때에도 불량품하나있었는데ㅠㅠ 하.. 뽑기운이 없는건지.. 아니면 하자있는걸 파는건지 모르겠는데 택배비 아까워서4개 사놧는데 그중에 두개 불량이면 ;;,8
wool***,발라리안 맥스 프로 전용: 0.6옴 1팩(2개입),20250508,5,,항상여기서사요 좋아요,0
halo****,발라리안 맥스 프로 전용: 0.6옴 1개,20250426,5,,액상이 안세어나와서 좋았어요 필터도 꽤 오래 가네요,0
ytbe*****,발라리안 맥스 프로 전용: 0.6옴 1팩(2개입),20250504,5,,항상 여기서만 시킵니다 좋아요,0
mcph***,발라리안 맥스 프로 전용: 0.6옴 밸런스 1팩(2개입),20250501,5,,빠른배송만족합니다 번창하세요,0
guse****,발라리안 맥스 프로 전용: 0.8옴 1팩(2개입),20250504,5,,코일이 생각보다 오래가요 굿,0
guse****,발라리안 맥스 프로 전용: 0.6옴 1팩(2개입),20250504,5,,코일이 생각보다 오래가요 굿,0
rave******,발라리안 맥스 프로 전용: 0.6옴 1팩(2개입),20250417,5,,발라리안 맥스프로 제품 용량도 크고 맛도 잘표현하는듯.. 팟이 좀 비싸긴한데 예전 맥스시리즈보다 호일이 좀 오래가는거 같아요. 잘쓸게요!,0
ll****,발라리안 맥스 프로 전용: 0.6옴 1팩(2개입),20250417,5,,ㅠㅠ제발 누수 없어라 없어라 하는데 이건 팟 문제가 아니라 제 액상문제인거같기도하구요 뽑기문제인가 그래도 또삽니다 저는..ㅋㅋㅋ 오래오래팔아주세용 근데 일체형이 확실히 누수가 적네요,0
hr****,발라리안 맥스 프로 전용: 0.8옴 1팩(2개입),20250510,4,,안새고 좋아요~~~,0
bpok****,발라리안 맥스 프로 전용: 0.6옴 밸런스 1팩(2개입),20250430,5,,배송 빠르네요. 잘 쓰겠습니당.,0
chan*******,발라리안 맥스 프로 전용: 0.6옴 밸런스 1팩(2개입),20250430,5,,배송도 빠르고 좋네요 ㅎㅎ 누수없길 바래요..ㅎㅎ,0
hijk****,발라리안 맥스 프로 전용: 0.6옴 1팩(2개입),20250502,5,,만족합니다 번창하세요,0
minj*****,발라리안 맥스 프로 전용: 0.6옴 1팩(2개입),20250423,5,,역시 칼배송..최고예요~ 누수가 제발 없길 빌어봅니다..,0
domo***,발라리안 맥스 프로 전용: 0.6옴 1팩(2개입),20250502,5,,재구매입니다 가격대비 만족합니다,0
dnst******,발라리안 맥스 프로 전용: 0.6옴 1팩(2개입),20250429,5,,너무조아요 진짜 달라짐 굿,0
cjhl******,발라리안 맥스 프로 전용: 0.6옴 밸런스 1팩(2개입),20250507,5,,카트리지 2개 추가구매했어요 ^^,0
ingy*****,발라리안 맥스 프로 전용: 0.6옴 1개,20250424,5,,올인원이 깔끔하고 좋은데 누수가 종종 있어요! 불편한 수준은 아닙니다.,0
fouy****,발라리안 맥스 프로 전용: 0.6옴 밸런스 1팩(2개입),20250503,5,,항상 좋은 제품 감사합니다,0
ygyg****,발라리안 맥스 프로 전용: 0.6옴 1팩(2개입),20250429,4,,저때 하나 누수 말고는 만족하고 재구매합니다.,0
wc12****,발라리안 맥스 프로 전용: 0.6옴 1팩(2개입),20250427,5,,배송빨라용!! 잘 쓸게요,0
wc12****,발라리안 맥스 프로 전용: 0.8옴 1팩(2개입),20250427,5,,배송빨라용!! 잘 쓸게요,0
endk***,발라리안 맥스 프로 전용: 0.6옴 1팩(2개입),20250416,5,,유웰 발라리안 맥스 프로가 첫 액상형 전자 담배 입니다. 그렇다 보니 비교할 기준이 없어 다소 아쉽지만 개인적으로 0.6옴 POT의 수명이 1500~2000 사이 인것 같습니다. 첫 퍼프에서 주는 타격감은 매우 강하며 서서히 타격감이 줄어서 2천 퍼프 정도 흡연 하면 밋밋해져 POT을 교체 하게 되더군요. 연초 기준 한개비 흡연 횟수가 15회로 감안 했을때 1갑은 150회 x 10 = 1500회로 얼추 1개의 POT이 연초 한보루의 가치를 갖고 있네요. 가격적인 면에서나 액상형이 월등하다고 보여집니다. 현재까지 POT 교체는 4개째이며 2000 퍼프까지 수명을 제한 하고 사용하면서 단한번도 누수나 불편한 점은 느끼지 못한것 같네요.,0
skpa***,발라리안 맥스 프로 전용: 0.6옴 1팩(2개입),20250503,5,,쟌 샀습니다 배송도 빨라요,0
kd06***,발라리안 맥스 프로 전용: 0.6옴 1개,20250502,5,,야무딱지게 잘 쓰겠습니다,0
rlar******,발라리안 맥스 프로 전용: 0.5옴 부스트 1팩(2개입),20250430,5,,빠른 배송 감사합니다,0
dhdu*****,발라리안 맥스 프로 전용: 0.6옴 1팩(2개입),20250425,5,,만족해요 !! 뽑기 잘했기를 빕니당 ㅎㅎ,0
youn*****,발라리안 맥스 프로 전용: 0.6옴 1개,20250426,5,,이상없이 상품 잘 받았습니다 감사합니다,0
aazz****,발라리안 맥스 프로 전용: 0.6옴 1개,20250424,5,,저번엔 금방 탔었는데 이번건 오래가네요 코일마다 다른가봐요,0
ssy2***,발라리안 맥스 프로 전용: 0.6옴 1팩(2개입),20250504,5,,항상 잘쓰고 있습니다~!!,0
mist****,발라리안 맥스 프로 전용: 0.6옴 1팩(2개입),20250502,5,,현재까진 누수 없이 잘 쓰고 있습니다,0
skys*******,발라리안 맥스 프로 전용: 0.6옴 1팩(2개입),20250425,5,,최고에요 이거나오고 전담질이좋아졌어요,0
dyon****,발라리안 맥스 프로 전용: 0.6옴 1팩(2개입),20250426,5,,가격 비싼감이 없잖아있는데 그만큼 성능 되고 불편함 덜어주니 쓸 수밖에,0
gu****,발라리안 맥스 프로 전용: 0.6옴 1개,20250424,5,,일체형팟도 좋네요! 배송빠르고 좋습니다!,0
yjk8***,발라리안 맥스 프로 전용: 0.6옴 1팩(2개입),20250511,5,,배송 빠르고 좋아요 일체형이라 자주 바꿔야 하는데 빠른배송 감사,0
firs********,발라리안 맥스 프로 전용: 0.6옴 1팩(2개입),20250430,5,,좋습니다 재구매의사있습니다,0
asdd******,발라리안 맥스 프로 전용: 0.6옴 1팩(2개입),20250426,2,,충격 없었음 전자담배 화면쪽으로 놓거나 항상 세워놓았음 새 팟으로 교체 한지 2일만에 갑자기 입으로 액상이 튐 뭐지 하고 팟 열어보면 팟이랑 기계안쪽에 액상이 흥건함 공기 통하는곳에 액상이 차있음 불어서 다 없앤다음에 팟 닦고 기계 닦아서 사용함 3개사면 1개 운좋으면 2개가 이런현상이 나타남 피다가 오래되서 그런거면 이해함 새거 낀지 2일 혹은 몇시간 만에도 이런현상이 나타남 복불복임,0
fu1c*******,발라리안 맥스 프로 전용: 0.6옴 1팩(2개입),20250425,5,,소소하게 젤리랑 감사드립니다 잘먹고 잘쓰겠습니다,0
rlaw*****,발라리안 맥스 프로 전용: 0.6옴 1팩(2개입),20250421,5,,배송 빠르고 제품이 마음에 들어요 감사합니다,0
myun***,발라리안 맥스 프로 전용: 0.6옴 1팩(2개입),20250502,5,,항상 잘쓰고 있어요,0
duee****,발라리안 맥스 프로 전용: 0.6옴 1팩(2개입),20250501,4,,배송 빠르고 좋습니다,0
tp****,발라리안 맥스 프로 전용: 0.6옴 1팩(2개입),20250429,5,,잘받앗습니다 또 구매할께요,0
cute*****,발라리안 맥스 프로 전용: 0.6옴 1팩(2개입),20250413,5,,액끓음이랑 일주일도 안되서 누수되는 바람에 ㅠㅠ 정말 좋은데 벌써 6개 다써가네요 일주일을 못가네요 담배값보다 더 나가는거같아요 한개 남았는데,0
qufd****,발라리안 맥스 프로 전용: 0.6옴 1팩(2개입),20250430,5,,빠른 배송 좋아요.,0
chlw********,발라리안 맥스 프로 전용: 0.8옴 1팩(2개입),20250430,5,,빠른 배송 감사드립니다!!!!!!,0
chlw********,발라리안 맥스 프로 전용: 0.6옴 1팩(2개입),20250430,5,,빠른 배송 감사합니다!!!!,0
sees****,발라리안 맥스 프로 전용: 0.6옴 밸런스 1팩(2개입),20250504,5,,항상 사용하는 팟이지만 ! 정말 한번도 불량없고 너무 좋아서 잘 쓰고 있습이다.,0
whrk********,발라리안 맥스 프로 전용: 0.6옴 1팩(2개입),20250504,5,,너무 좋습니다 ㅎㅎ,0
qmq1***,발라리안 맥스 프로 전용: 0.6옴 1팩(2개입),20250426,1,,진짜 개열 받아서 씁니다 3월 30일 기기 구매하면서 0.6 1팩(2개입) 같이 구매함 기기에 동봉된 팟과 여분 팟 그리고 0.6 1팩(2개입) 산 지 한 달도 안 돼서 누수 개심해서 총 팟 4개 버림 뭐가 문제인가 싶어서 인터넷 찾아보니 액튐 있다고 턴다거나 눕히면 누수 심해진다고함 아~ 내가 잘못해서 그렇구나 하고 ㅇㅋ하고 넘기고 4월 22일에 0.6 1팩(2개입) 새로 사서 털지도 않고 팟 눕히지도 않음 충전 시에도 팟 무조건 분리해서 충전 근데 방금 또 누수 생기네요 개선된 팟 맞음?,1
re****,발라리안 맥스 프로 전용: 0.6옴 1팩(2개입),20250429,5,,배송빠르고 좋아요~~,0
rlas********,발라리안 맥스 프로 전용: 0.6옴 1팩(2개입),20250421,5,,배송도 빠르구 공팟 이상하다고 말하면 후처리도 너무 잘해쥬시는 🥺,0
froz******,발라리안 맥스 프로 전용: 0.8옴 1팩(2개입),20250501,5,,편하긴 한데 교체형보다 뭔가가 뭔가에요,0
sang******,발라리안 맥스 프로 전용: 0.6옴 1팩(2개입),20250429,5,,만족합니다 추천해요,0
pw****,발라리안 맥스 프로 전용: 0.6옴 1개,20250424,5,,배송이 빠르고 하자없이 안전하게 와서 좋습니다,0
hw****,발라리안 맥스 프로 전용: 0.6옴 1팩(2개입),20250513,5,,발라리안 알에 잘 들어가네요 뻑뻑하지 읺구,0
kkod********,발라리안 맥스 프로 전용: 0.6옴 1팩(2개입),20250424,5,,개선형이라 더 좋을것 같아요 4월말 신제품 나오면 그것도 써보려고요,0
sdb1***,발라리안 맥스 프로 전용: 0.6옴 1팩(2개입),20250511,5,,한 2주정도 쓸수 있네요~ 그 이후는 팟 교체해야합니다,0
cial***,발라리안 맥스 프로 전용: 0.8옴 1팩(2개입),20250426,5,,늘 쓰는거예요 좋아요,0
ssam****,발라리안 맥스 프로 전용: 0.6옴 1팩(2개입),20250502,5,,하루만에와서 좋습니다ㅎㅎ,0
s10j***,발라리안 맥스 프로 전용: 0.6옴 1팩(2개입),20250413,5,,배송도 빠르고 좋아요...,0
wlgu*****,발라리안 맥스 프로 전용: 0.6옴 1팩(2개입),20250423,5,,결국엔 누수가 있네요 그래도 잘쓰고 있어요,0
thsg********,발라리안 맥스 프로 전용: 0.6옴 1팩(2개입),20250513,5,,10일정도 코일 하나에 쓰니깐 한번에 많이 시킬까 합니다 좋아요,0
snm7***,발라리안 맥스 프로 전용: 0.6옴 1팩(2개입),20250421,5,,만족만족 좋아요~! 액상 많이 들어가서 좋아요,0
denn******,발라리안 맥스 프로 전용: 0.6옴 1팩(2개입),20250426,5,,배송 빠르고 좋아요,0
lls2*****,발라리안 맥스 프로 전용: 0.6옴 1팩(2개입),20250510,5,,안새고 좋아요 용량이 넉넉해서 오래쓰네요,0
jb****,발라리안 맥스 프로 전용: 0.6옴 1개,20250501,5,,맛표현 좋습니다!!!,0
blac****,발라리안 맥스 프로 전용: 0.6옴 1개,20250429,5,,용량이 커서 팟이 큼직하니 좋습니다,0
dlad*******,발라리안 맥스 프로 전용: 0.6옴 1팩(2개입),20250426,4,,적당한 느낌인데 누수가 느껴지긴하네요,0
tkdg******,발라리안 맥스 프로 전용: 0.6옴 1팩(2개입),20250511,5,,교체주기가 궁금하네요 갑자기 타다다닥 튀는건 뭘까요..,0
love****,발라리안 맥스 프로 전용: 0.6옴 1팩(2개입),20250502,3,,불량이 있네요 씁쓸하네요,0
styl****,발라리안 맥스 프로 전용: 0.6옴 밸런스 1개,20250512,5,,좋네요 새로 구매한 카트리지는 누수가 없네요,0
jaeh*******,발라리안 맥스 프로 전용: 0.6옴 1팩(2개입),20250415,5,,개선버전 나왔데서6개바로 질럿어요~~액 끓음 액튐만 제발 없었으면해요ㅜㅜ누수는 한번도없었는데요ㅜㅜ,0
barl***,발라리안 맥스 프로 전용: 0.6옴 1팩(2개입),20250424,5,,우체국 총알배송 좋아요,0
myhu****,발라리안 맥스 프로 전용: 0.5옴 부스트 1팩(2개입),20250509,5,,조아요 아주 만족합니다,0
kwjs****,발라리안 맥스 프로 전용: 0.6옴 1팩(2개입),20250421,5,,대단히 만족합니다. 감사합니다.,0
2pyy****,발라리안 맥스 프로 전용: 0.6옴 1팩(2개입),20250411,5,,빠른배송 좋아요! 저번에 구매한건 샘이 조금 있었는데 이번거는 안그러길 ㅠㅠ,0
sang********,발라리안 맥스 프로 전용: 0.6옴 1팩(2개입),20250420,5,,배송도 빠르고 누수있는 것도 없고 아주 좋습니다,0
eunh*******,발라리안 맥스 프로 전용: 0.6옴 1팩(2개입),20250417,5,,배송도 빠르고 코일 통째로 교체하는거라 훨씬 위생적이어서 쓸때마다 안심돼요ㅎㅎ,0
heon******,발라리안 맥스 프로 전용: 0.6옴 밸런스 1팩(2개입),20250503,5,,첨엔 누수가 거의없었는데 요즘꺼는 누수가 아주 조금씩있네요 ㅠ 그래도 아예없을순 없죠 잘 쓰고있습니다,0
dald*******,발라리안 맥스 프로 전용: 0.8옴 1팩(2개입),20250423,5,,빠른배송감사합니다요,0
rawr****,발라리안 맥스 프로 전용: 0.6옴 밸런스 1팩(2개입),20250510,5,,유웰 발라리안 맥스 프로 코일 잘 받았습니다 잘 쓸게요,0
12****,발라리안 맥스 프로 전용: 0.6옴 1개,20250408,5,,유트브랑 전담가게 사장님 추천으로 구매했습니다 6ML 대용량 팟에 배터리까지 대용량이라서 만족합니다 구매 잘한것 같네요,0
9005***,발라리안 맥스 프로 전용: 0.6옴 1팩(2개입),20250422,5,,많이사면 배송비 무료 시스템 도입해주세요!,0
cory*****,발라리안 맥스 프로 전용: 0.6옴 1팩(2개입),20250424,5,,빠른 배송 감사합니다!,0
kwun****,발라리안 맥스 프로 전용: 0.6옴 1팩(2개입),20250401,5,,0.6이 0.8 보다 타격감이나 맛이 더 좋은거 같아요ㅎ 2주 정도 사용하면(4000베이핑 정도) 항상 누수가 생기는데 하단 레이저실링 쪽이 아니라 공기구멍쪽에서 넘어오는듯 하네요 이부분은 개선이 시급..,1
tmdg*****,발라리안 맥스 프로 전용: 0.6옴 1팩(2개입),20250403,5,,1개가 오류나서 얘기드렸는데 다시 발송해주신다고 해서 감사합니다. 나머지 하나 또 오류인가 싶어 액상없이 했다가 코일이 타서 버렸네요 ㅠㅠ 저처럼 하시는 분 없기를,0
ro****,발라리안 맥스 프로 전용: 0.6옴 1팩(2개입),20250512,5,,너무 빠르게받고 아직 코일에서 액이 흐르는현상은 없습니다,0
rlaw*****,발라리안 맥스 프로 전용: 0.6옴 1개,20250421,5,,자주 시는데 이번에도 마음에 듭미다 감사함다,0
rmls***,발라리안 맥스 프로 전용: 0.6옴 1팩(2개입),20250425,5,,좋아요 또 구매할께요,0
