작성자,제품명,리뷰작성일,별점,한달 사용기,리뷰 내용,도움 수
ijoa****,컬러: 코튼 블루,20250305,4,,가격 저렴하고 연무량 좋음 다만 스틱이 잘 안 끼워짐,0
dydw*****,컬러: 코지 버건디,20250329,5,,빠른배송 좋습니다.,0
wonh******,컬러: 코튼 블루,20250325,3,,기존 제품 고장으로 재구매하였습니다.,0
cj****,컬러: 코지 버건디,20250310,5,,남편선물했는데 좋아하네요 연초필때보다 냄새도안나고 좋아요,0
seok****,컬러: 코튼 블루,20250322,4,,좋네요다음에또구매할께요,0
grms******,컬러: 코튼 블루,20250212,5,,연초 피다가 지인 추천으로 구매했는데 사용감도 너무 좋고 디자인도 마음에 쏙 듭니다:),0
kitt*****,컬러: 코지 버건디,20250306,5,,싸게잘산거같습니다~~~~,0
a1****,컬러: 코튼 블루,20250307,5,,저는만족합니다 추가구매할거에요 받는분도좋아해요,0
lagb****,컬러: 코튼 블루,20250407,5,,만족합니다 만족합니다 만족합니다,0
arch***,컬러: 코지 버건디,20250227,5,,배송빠르고 잘받았습니다,0
f1****,컬러: 코튼 블루,20250315,5,,잘받았습니다 감사합니다,1
hakh*****,컬러: 코튼 블루,20250316,5,,빠른 배송 감사합니다,0
jyss****,컬러: 코튼 블루,20250314,5,,타 제품에 연무량이나 타격감이 좋아요^^,0
0921***,컬러: 코튼 블루,20250308,5,,일단 냄새가ㅡ역하지않아서ㅡ너무좋고 사용하기ㅡ간편해서 너무좋아요,0
jung********,컬러: 코튼 블루,20250210,5,,"늘 사용하는 제품인데, 고장나서 재주문했습니다. 감사합니다~",0
rupa****,컬러: 코지 버건디,20250215,5,,만족해요 정말좋아요 잘슬게여,0
kenj****,컬러: 코튼 블루,20250212,5,,가격이 저렴해 정품인가 의심했는데 정품 맞네요 빠른 배송 좋구요,0
llll*******,컬러: 코지 버건디,20250216,5,,차이코스-아이코스 스틱을 오랫동안 피워왔어요. 아이코스는 특유의 쩐내가 많이 나서 바꿀 생각으로 검색해보다가 리뷰가 좋아 구매해 봤어요. 아직 사용하기 전이지만 좋으면 계속 꾸준히 구매해서 사용할 예정입니다. 칼라도 세련되고 예쁘네요.,0
qwas********,컬러: 코튼 블루,20250218,5,,1세대썻는대 2세대가 조금 약한둣하지만 만족스럽습니다.,0
phot******,컬러: 코지 버건디,20250221,5,,좋은 상품 신속한 배달 감사합니다. 잘 사용하겠습니다. 그다음에 전자담배로 담배 끊어봐야 되겠습니다.,0
ksj1******,컬러: 코지 버건디,20250219,5,,배송도 빠르고 좋네요,0
hihj*******,컬러: 코튼 블루,20250202,5,,신랑이 쓰던 릴이 사망해서 새로 구입했어요. 작동 잘 되고 배송 빨라요.,0
ot****,컬러: 코지 버건디,20250305,5,,배터리 오래 가고 아주 편합니다. 충전도 잘되고.,0
weir*****,컬러: 코튼 블루,20250308,4,,잘사용할게요 감사합니다,0
sang******,컬러: 코튼 블루,20250306,5,,잘 쓰겠습니다. 감사합니다.,0
geni******,컬러: 코튼 블루,20241224,5,,생각보다 고급스럽네요 충전도 되있어요 연초피면서 냄새나면 안되는 상황에 쓰려고 구매했어요 아직 사용은 안해봤지만 당연히 연초보다 많이 만족감이 덜할걸 알고있기에 연초 끊는마음으로 사용합니다 블랙이 사고 싶었지만 비싸서 블루 구매후 블랙 실리콘케이스를 씌웠어요 저렴하게 구매해서 좋아요,0
park*******,컬러: 코튼 블루,20250307,5,,전담 바꾸고 더 쾌적하게 피고있습니다.,0
hose***,컬러: 코튼 블루,20250203,5,,이것저것 사용해보다가 구매했어요 배송 빠르고 생산 얼마안된 제품 이네요,0
rhdu*******,컬러: 코지 버건디,20250215,5,,배송빠르고 기대되네요~,0
luxu******,컬러: 코튼 블루,20250215,5,,다른 전자 담배보다 맛있어용,0
wnqh*******,컬러: 코지 버건디,20250213,5,,색깔이쁘고맘에드네요,0
aiya****,컬러: 코튼 블루,20250217,5,,처음 써보는건데 연초냄새없어 만족스럽네요 .배터리가 짧다고 하시는데 저한테는 부족함없이 느껴져요. ~,0
rtfb****,컬러: 코튼 블루,20250202,5,,배송 정말 빠르네요. 감사드려요 사장님!,0
higi****,컬러: 코튼 블루,20250304,4,,전에꺼 사용하다 구매했어요,0
wogu*****,컬러: 코튼 블루,20250123,5,,한달이 넘었는데 이제는 연초 담배가 안좋아졌습니다 감사합니다. 와이프가 제일 좋아하네요.,0
kimd***,컬러: 코튼 블루,20250228,5,,배송도 빠르고 제품도 좋아요...,0
wogu*****,컬러: 코튼 블루,20250123,5,,감사합니다. 이때까지 펴본 전자담배 중에서는 제일입니다. 덕분에 연초를 안피게되었습니다,0
rkdt********,컬러: 코지 버건디,20250306,5,,아직 잘쓰고 임ㅅ급니다,0
ko****,컬러: 코지 버건디,20250125,5,,빠른 배송 감사합니다. 잘쓰겠습니다,1
hsb2***,컬러: 코튼 블루,20250131,4,,연초를 피다 첨 써보는데..사용하기 편하고 좋네여.. 연초로 돌아가기 어려울듯..ㅋ,0
cddo****,컬러: 코튼 블루,20250127,4,,사용시간이 짧은건 좀 아쉽네요. 사용중에 딴짓하면 끝 ^^,0
cws1***,컬러: 코튼 블루,20250220,5,,배송도 빠르고 접렴하게 구매해서 잘 사용하고 있읍니다.,0
joyn****,컬러: 코지 버건디,20250220,5,,좋아요 다음에 또 쓸께요,0
bmw3***,컬러: 코튼 블루,20250317,5,,너무너무너무 만족합니다,0
bmw3***,컬러: 코지 버건디,20250317,5,,너무너무너무 만족합니다,0
skww*****,컬러: 코지 버건디,20250221,5,,생각보다 깔끔하니 좋습니다.,0
joyn****,컬러: 코튼 블루,20250220,5,,아주좋았습니다 추천합니다,0
hwan**********,컬러: 코튼 블루,20250215,5,,남편 전담이 망가져서 새로 구매해줬는데 너무 좋아하네오 ㅎㅎ,0
llma******,컬러: 코지 버건디,20250214,5,,최고에요 다들 좋다고 하네요,0
coma***,컬러: 코튼 블루,20250210,5,,배송 빠르고 좋아요. 만족합니다.!!,0
love******,컬러: 코지 버건디,20250116,4,,"심플한 디자인과 컬러는 상당히 맘에듬, 또한 남은 흡연 횟수가 숫자로 전시되어 유용한 기능 인데 분무량은 구형이 쬐끔 나은것 같습니다~",0
yank*******,컬러: 코지 버건디,20250215,5,,기존버전쓰다가 구매했습니다. 추천합니다.,0
po****,컬러: 코튼 블루,20250108,5,,배송이 빨라서 만족합니다,0
khhj***,컬러: 코지 버건디,20250203,5,,전자담배만 이것저것 5년차.. 여기 정착할듯 해요..그립감좋고.빨림감 좋고..만족합니당,0
wk****,컬러: 코튼 블루,20250122,5,,잘 받았습니다. 이상없고 디자인은 괜찮네요.,0
me92****,컬러: 코지 버건디,20250125,5,,연초 끊을려고 사는뎅 너무 만족해요,0
khd1***,컬러: 코지 버건디,20250120,5,,신형 전자담배 너무 좋아요 저는 3개 구매 했어요,0
khd1***,컬러: 코튼 블루,20250120,5,,신형 전자담배 너무 좋아요 저는 3개 구매 했어요,0
mykc****,컬러: 코지 버건디,20250210,5,,사용감이 아주좋고 디자인도 이쁘네요,0
call****,컬러: 코지 버건디,20250114,5,,쓰던거 변기에 퐁당해서 하나 더 구매합니다. 써보던 릴 중에 제일 맘에드는 겁니다.,0
kara****,컬러: 코튼 블루,20250203,5,,기존에 사용하던 제품이 고장이 나서 다음모델로 주문했어요 타격감은 그전꺼가 좋네요 ㅠㅠ,0
mi****,컬러: 코지 버건디,20250211,5,,배송이 좀늦어 아쉽지만 싸게 잘샀네요.,0
edge******,컬러: 코지 버건디,20250122,5,,배송도 빠르고 좋아요,0
sjp5***,컬러: 코지 버건디,20250209,5,,다른종류의 릴을 사용하는데 이게더편하고좋은거같아요.,0
ix****,컬러: 코튼 블루,20250212,5,,배성빠르고좋아야주문들하세여,0
jyun***,컬러: 코튼 블루,20250109,5,,하이브리드 2.0쓰다가 에이블 2.0으로 넘어왔는데 저는 만족합니다.,0
hsw5****,컬러: 코튼 블루,20250211,5,,감사합니다. 좋네요,0
hihj*******,컬러: 코지 버건디,20250202,5,,예비용으로 구입했어요. 작동 잘 되네요.,0
wint****,컬러: 코튼 블루,20250209,5,,가격과 배송 다 좋습니다^^,0
leey*******,컬러: 코튼 블루,20250131,5,,전버전과 다르게 관리도 편하고 맛표현도 괜찮네요,0
k2h6***,컬러: 코튼 블루,20250113,5,,총알보다 빠른배송 감사합니다,0
yunj*****,컬러: 코지 버건디,20250112,5,,블랙쓰고있는데 다른색도 갖고 싶어서 주문했습니다 배송 빠르고 색상도 넘 이쁘고 맘에 들어요 작동도 잘 됩니다 감사합니다🫡🤗🫰,0
bys7***,컬러: 코튼 블루,20250203,5,,좋아요 좋아요 좋아요,0
park*******,컬러: 코튼 블루,20250103,5,,올해부터 전담으로 바꾸려고 샀어요. 펴보니 연무량 많고 좋네요~ 번창하세요!,0
tnad***,컬러: 코지 버건디,20250121,5,,빠르게 받아서 잘 쓰고있어요. 전담기기 3개정도 써봤는데 이번에 구매한 기기가 젤 맘에드네여!,0
this****,컬러: 코튼 블루,20250109,5,,하이브리드 쭉 써오다가.. 카트리지 존재 자체가 너무 불편해서 넘어왔는데.. 쓸만해요 믹스 아이스뱅 -> 그레놀라? 아이스러시로 왔는데 적응없이 알맞네요. 배송 빠르고 깨끗한 제품이 와서 좋아요,0
hth0***,컬러: 코지 버건디,20250110,5,,1.0보다 그립감이 좋네요 잘 쓰겠습니다.,0
df****,컬러: 코튼 블루,20250112,5,,배송빠르고 충전되어있네요!,0
tnad***,컬러: 코튼 블루,20250121,5,,주문하고 다음날 받아서 잘쓰고있어요.연무량이 많아서 좋고 맘에들어요,0
rbdy***,컬러: 코튼 블루,20250203,5,,배송 빠르고 좋습니다!,0
youn*******,컬러: 코지 버건디,20250107,5,,이뻐요 슬림하니 갖고 다니기도 좋아요,0
llma******,컬러: 코지 버건디,20250102,5,,좋네요 싸게 잘샀어요 감사합니다,1
sjs7***,컬러: 코지 버건디,20250106,4,,맘에 쏙들고 빠르게 도착했어요,0
baiz********,컬러: 코튼 블루,20250126,3,,만족합니다.수고하세요,0
yu****,컬러: 코튼 블루,20250108,5,,에이블 1.0 2개째 고장나서 2.0으로 샀는데.. 개인적으로 1.0이 나은거 같아요ㅎ,1
pym7***,컬러: 코튼 블루,20250102,5,,배송도 빠르고 작동도 잘됩니다. 감사합니다 :),0
seoy*****,컬러: 코튼 블루,20250113,5,,만족하면서 쓰고 있습니다~ 배송은 이틀 걸렸습니다! 잘 쓸게요~,0
rj****,컬러: 코지 버건디,20250109,5,,좋은제품 감사합니다.,0
goen****,컬러: 코튼 블루,20250109,5,,잘사용하겠습니다 수고하세요,0
hwan*****,컬러: 코튼 블루,20250101,5,,충전도 되어있고 배송도빠르고 너무 좋네요,0
qudt****,컬러: 코튼 블루,20241216,5,,잘 받았습니다. 다 괜찮은데 횟수제한이 단점이긴하네요 깔끔한 디자인에 관리가 편하니 좋긴하네요,0
il****,컬러: 코튼 블루,20250130,5,,저렴하게 구매했어요,0
llma******,컬러: 코튼 블루,20250102,5,,남친이랑 커플호 삿어요 감사합니다,0
com2******,컬러: 코지 버건디,20250106,5,,지인선물했는데 싸게샀어요!,0
whau*****,컬러: 코지 버건디,20241225,5,,연초 보다 기대하엿고 어떨가햇는데 역시 선택 잘햇다고 봅니다. 너무 좋아요,2
sang******,컬러: 코튼 블루,20250124,3,,"전작 대비 연무량 감소했네요, 아쉽습니다 ㅠㅠ",0
coma***,컬러: 코튼 블루,20250112,5,,만족합니다.!! 배송 빠르고 좋아요.,0
wjdg*******,컬러: 코튼 블루,20250103,5,,배송 빠르고 좋네요,0
alwl****,컬러: 코지 버건디,20250115,5,,너무 잘쓰고있는중 갠적으로 리얼 써니스트 최고,0
henu*****,컬러: 코튼 블루,20250119,5,,ㅕ라챺용요ㅛ쳧ㄷㄱ굘ㅇㅈㄷ,0
youn****,컬러: 코튼 블루,20241225,5,,빠른 배송으로 잘 받았습니다. 만족합니다,0
q6****,컬러: 코튼 블루,20250117,5,,빠른배송 및 저렴한 가격 만족합니다.,0
nexy****,컬러: 코지 버건디,20250110,5,,배송빠르고 좋아요 감사합니다,0
hand*******,컬러: 코튼 블루,20250113,1,,시간이 안줄어요 뭔가 이상함,0
kara****,컬러: 코지 버건디,20241206,5,,배송이 예상보다 빨리 도착했어요 골드 색상 구매 하고싶었는데 품절이라 레드로 구매 했어요 지인 선물인데 맘에 들어합니다,0
js76****,컬러: 코튼 블루,20250110,3,,가격이 괜찮은것 같아요 성능도 괜찮은것 같고요.,0
rhgu******,컬러: 코지 버건디,20250115,5,,배송 빠르고 좋습니다,0
suin*****,컬러: 코튼 블루,20250112,5,,착한가격 품질우수 빠른배송,0
suin*****,컬러: 코지 버건디,20250112,5,,착한가격 품질우수 빠른배송,0
hide***,컬러: 코튼 블루,20250115,5,,잘 쓰고 있습니다 많이 파세요,0
sste***,컬러: 코지 버건디,20250109,5,,빠른배송해주셔서 감사합니다!,0
jyss****,컬러: 코튼 블루,20250111,5,,생각보다 타격감 있고 괜찮네요,0
poow***,컬러: 코튼 블루,20250111,5,,무화량이 좀 부족하지만 쏘굿입니다,0
disc*******,컬러: 코튼 블루,20250107,4,,저렴하고 빠른배송 좋아요,0
myho******,컬러: 코튼 블루,20241220,5,,빠른ㅂ송 감사합니다 수고하세요,0
bead******,컬러: 코지 버건디,20250105,5,,배송이 빨라서 좋아요,0
9823***,컬러: 코튼 블루,20250105,5,,잘 받았습니다 작동도 잘 되네요,0
henu*****,컬러: 코지 버건디,20250119,5,,ㅗㅑ갸갸ㅐ5ㅜ5ㅠㅏ5ㅏ5,0
han1******,컬러: 코지 버건디,20250103,4,,빠른배송좋은제품많이파세요,0
ji****,컬러: 코지 버건디,20241229,5,,굿 👍 ㅎㅎ 좋아요 잘 사용하겠습니다,0
hs****,컬러: 코튼 블루,20241217,5,,가격이 차이나 조금 걱정했는데 전혀 문제 없이 사용할수 있습니다. 정품인듯합니다.,0
yong******,컬러: 코지 버건디,20250107,5,,하나더 구매했습니다ㅎㅎ,0
919z*****,컬러: 코지 버건디,20241210,5,,추천받아 사서 선물했어요,0
le****,컬러: 코지 버건디,20241230,5,,저렴한 가격에 빠른배송,0
blue****,컬러: 코튼 블루,20241211,5,,저렴한 가격에 샀어요,0
yunj******,컬러: 코튼 블루,20250116,5,,좋아요 좋아요 좋아요,0
ke****,컬러: 코튼 블루,20241212,4,,다른 전담보단 그래도 쩐맛이 안나서 좋네요 스틱차이인거같은데 좋아요 기대보단 못미치지만 좋아요,0
rnwp******,컬러: 코튼 블루,20241218,5,,추천받아서 사용 해봤는데 너무 좋네여,0
20hs***,컬러: 코지 버건디,20241125,5,,디자인도 이쁘고 배터리 충전 수준도 나름 좋습니다,0
chos***,컬러: 코튼 블루,20241219,5,,배송도 상품도 만족합니다.,0
camp*****,컬러: 코지 버건디,20250104,5,,좋아요 좋아요 좋아요,0
mypi****,컬러: 코지 버건디,20241115,5,,릴 에이블 쓰다 고장나서 기변했어요 쓸만합니다 충전 빠르니 좋으네요,0
li****,컬러: 코튼 블루,20241201,5,,하이브리드에서 갈아탔는데 만족스러워요 카트리지에서 해방됨,0
xc****,컬러: 코튼 블루,20241208,5,,배송빠르고 잘포장되서 왓어요 아주 좋아오,0
dbzl****,컬러: 코튼 블루,20241211,5,,릴에이블1.0쓰다 이걸로갈아탓는데 좋네요,0
kj****,컬러: 코튼 블루,20241120,5,,배송 빠르고 가볍네요,0
ilov*******,컬러: 코튼 블루,20241210,5,,스틱만잘쓰면 좋아요,0
hide***,컬러: 코튼 블루,20241107,5,,잘 쓸게요 애타게 기다렿네요 번창하십쇼,0
jhm0****,컬러: 코튼 블루,20241205,5,,쓰던건데 잃어버려서 재구입 합니다,0
kskr***,컬러: 코튼 블루,20241203,5,,잘 사용하고 있어요 고마워요 수고해요,0
dbzl****,컬러: 코지 버건디,20241129,5,,전버전보다 아쉽지만 그래도 못필정도는 아니네요,0
2woa******,컬러: 코지 버건디,20241126,4,,디자인도 좋고 좋은데 릴에이블 1이랑 맛은별차이 없는듯,0
dbsr******,컬러: 코지 버건디,20241111,4,,무화량은 1이 더 나아요,0
ju****,컬러: 코지 버건디,20241116,5,,좋은제품잘받았습니다 감사합니다,0
to****,컬러: 코튼 블루,20241125,5,,잘 사용하고 있습니다.,0
alwl****,컬러: 코지 버건디,20241123,5,,최고예요!! 좋습니다 ㅎㅎ,0
didg*****,컬러: 코지 버건디,20241029,5,,전담 처음인데 좋아요,0
gora*******,컬러: 코지 버건디,20241205,5,,좋아요아주좋아요좋아요,0
zzz6***,컬러: 코튼 블루,20241119,2,,기존 1.0이 훨씬 나은거같네요,0
rhtn*****,컬러: 코튼 블루,20241113,5,,배송 빠르고 안전하게 도착했어요,0
to****,컬러: 코튼 블루,20241022,5,,연무감도 많고 사용도 편하고 아주 만족스럽습니다,0
kd****,컬러: 코튼 블루,20241112,5,,고장나지 않고 잘쓰고 있습니다,0
st****,컬러: 코지 버건디,20241106,5,,전작보단 그립감이 좋으나 연무량은 에이블1.0이 좋네요,1
jong********,컬러: 코튼 블루,20241025,5,,좋아요 품질이 마음에듭니다,0
red9*****,컬러: 코튼 블루,20241102,4,,배송과 품질에 만족합니다,0
di****,컬러: 코튼 블루,20241028,5,,좋아요 기계도 좋고 딱좋아요,0
0830*****,컬러: 코튼 블루,20241024,4,,연무량이 좀 떨어짐 그 외는 좋아요,0
coll*****,컬러: 코지 버건디,20241005,5,,자꾸 잃어버려서 5개째구매 전자담배중 ㅈㅔ일 뜨거웅,0
ilov****,컬러: 코지 버건디,20241024,4,,배송도 빠르고 만족합니다,0
suky***,컬러: 코튼 블루,20241112,5,,좋아요 좋아요 좋습니다 굳굳,0
fla3***,컬러: 코튼 블루,20241017,5,,가볍고 들고 다니기 너무 편리한것 같아요 감사합니다,0
mavi****,컬러: 코튼 블루,20241021,5,,잘 사용중이에요 감사합니다,0
opti****,컬러: 코튼 블루,20240928,5,,빠른 배송 잘쓰고 있습니다,0
hd****,컬러: 코지 버건디,20240924,4,,이전버전보다 작아서 좋은데 타격감에선 글쎄요,0
gf****,컬러: 코튼 블루,20241018,5,,잘 사용하고 있습니다.,0
hj_l******,컬러: 코지 버건디,20240822,5,,공식몰보다 저렴하개 구매할수 있어서 좋네요 배송잘왔고 좋아요 기존에 에이블 디바이스 사용 했는데 발열감이 너무 심해서 바꿨습니다,1
gora*******,컬러: 코지 버건디,20241031,5,,좋아요아주좋아요좋아요,0
rhkd*****,컬러: 코지 버건디,20240923,5,,저렴하게 잘 샀어요,0
rain****,컬러: 코지 버건디,20241011,5,,배송빨라서 좋습니다.,0
kskr***,컬러: 코튼 블루,20241006,5,,꼭 필요했는데 여기서 살 수 있어 좋아요,0
xl****,컬러: 코지 버건디,20240823,5,,우선 디자인은 좋네요 손에 착감기고 좋아요 하지만좀 약해진거 같아요 전에쓰던거보다는요,0
gogo****,컬러: 코튼 블루,20240907,5,,전에 쓰던 에이블보다 괜찮네요,0
kd****,컬러: 코튼 블루,20240923,5,,전작과 마찮가지로 좋습니다 디자인도 이쁘고,0
usan*****,컬러: 코지 버건디,20240816,5,,"다양한 스틱 호환: 리얼, 그래뉼라, 베이퍼 스틱 등 다양한 종류의 스틱을 하나의 디바이스로 즐길 수 있습니다. 차별화된 흡연 경험: 밸런스 모드와 클래식 모드를 통해 균일한 만족감 또는 강한 임팩트를 느낄 수 있습니다. 편리한 기능: 일시 정지 기능, 고속 충전 기능, 스마트온 기능 등 사용자 편의를 위한 다양한 기능이 추가되었습니다.",1
fran*******,컬러: 코튼 블루,20240814,5,,빠른배송 감사합니다. 이번에 새로 나와서 보상판매로 구입해서 쓰고 있는데 좋더라구요 그래서 지인께 선물하려고 하나더 구매했네요,0
hot1***,컬러: 코튼 블루,20240830,4,,배터리는 좋아진것같고 나머지는 그전모델이 좀더 좋네요,0
enfn******,컬러: 코지 버건디,20240926,5,,너무 마음에 들어요 ~,0
kang*****,컬러: 코튼 블루,20240817,5,,나쁘지 않아요 하이브리드에 비해 딸리는 느낌은 좀 있어요 액상이 안들어가다보니..,0
hmyh***,컬러: 코지 버건디,20240822,5,,무광와인이라 더예뻐보이네요 가격저렴하게잘구입했습니다,0
whau******,컬러: 코지 버건디,20240911,5,,첫모금이 좀 뜨거운거 제외하면 만족도 최상입니다!!,0
yesm*****,컬러: 코지 버건디,20240914,5,,감사합니다 잘 사용하겠습니다,0
kys7****,컬러: 코튼 블루,20240907,5,,배송 빨라서 너무 좋았어요~,0
drag*****,컬러: 코지 버건디,20240905,5,,작동 잘됩니다 연무도 괜찮네요,0
furu****,컬러: 코지 버건디,20240820,5,,남은 시간이 나오면 더 좋을꺼 같아요!,0
magi*****,컬러: 코튼 블루,20240902,5,,지인꺼랑2개잘사용하고있습니다 가격도만족하구요,0
psy1***,컬러: 코튼 블루,20240809,5,,빠른 배송 감사합니다 수고 하세요,0
furu****,컬러: 코지 버건디,20240828,4,,전체적으로 만족하지만 얼마 안남았을때 남은 시간이 같이 뜨면 좋겠네요.,0
ft****,컬러: 코튼 블루,20240807,5,,빠른배송 감사합니다 많이파세요,0
wogu*****,컬러: 코튼 블루,20240830,5,,굿입니다 ㅎ 정품 맞아요,0
osh9*****,컬러: 코지 버건디,20240808,5,,배송 품질 가격 모두 만족합니다,0
9279****,컬러: 코튼 블루,20240801,5,,좋은상품을 저렴하게 빠른배송까지 감사합니다,0
gptj*****,컬러: 코튼 블루,20240802,5,,하루만에 배송이 왔어요 엄청 빨라요,0
jaso*****,컬러: 코튼 블루,20240730,5,,기존 기기가 자주 오류가있어 주문했는데 빨리 보내주어서 감사합니다,0
ft****,컬러: 코지 버건디,20240807,5,,싸게 잘구입했습니다 많이파세요,0
leet****,컬러: 코지 버건디,20240821,5,,배송 빠르고 이전 버전보다 좋아요,0
0830*****,컬러: 코튼 블루,20240823,5,,저렴한 가격에 좋은 제품 용이하게 사용하도록 해볼께용,0
bc****,컬러: 코지 버건디,20240819,5,,빠른 배송과 컬러가 맘에드네요,0
gf****,컬러: 코튼 블루,20240810,5,,빠른배송 감사합니다. 그립감 좋아요!,0
fa****,컬러: 코지 버건디,20240813,3,,다양한 기능이 탑재되어 좋지만 에이블1.0보다 다소 맛이 약해인게아쉽네요,0
h-jt***,컬러: 코튼 블루,20240812,5,,. 재구매 의사 있어요,0
chun******,컬러: 코튼 블루,20240810,5,,배송도 빠르고 좋가격에 구매했습니다,0
sjan********,컬러: 코튼 블루,20240812,5,,믿고쓰는 제품. 그립감도좋고,0
goos******,컬러: 코튼 블루,20240814,3,,배송이생각보다 늙ㅁ,0
dlal****,컬러: 코튼 블루,20240810,4,,저렴하게 구입해서 만족합니다,0
hyun****,컬러: 코튼 블루,20240731,5,,추천받아 구매했어요 만족합니다,0
hunt****,컬러: 코튼 블루,20240806,5,,배송빠르고 포장도 좋아요,0
sizz***,컬러: 코튼 블루,20240820,5,,너무좋아요 너무좋아요 너무좋아요,0
ds10***,컬러: 코튼 블루,20240727,5,,신속배송 최고에요..,0
agri*****,컬러: 코튼 블루,20240719,3,,빠른 배송 좋아요!!,0
gomu****,컬러: 코튼 블루,20240731,5,,아주좋아요 아주좋아요,0
