작성자,제품명,리뷰작성일,별점,한달 사용기,리뷰 내용,도움 수
minh****,헬베이프 젤로 맥스: 호텔스키 (폴블랑코 한정판),20250429,5,,"오리온, 닷aio, 칼리번, 브이쓰루, 발라리안, 크로미니3/4, 아스몬 등등 이름 기억 안나는 많은 팟 기기 사용함 모든기기가 코일 수명이 짧거나 누수가 생기거나 액빨림이 심하거나 액상이 튀던가 항상 이슈가 있었음 위 이슈로 기변을 정말 많이함 아스몬 구매 할때도 젤로랑 고민하다가 코일 수명 짧다 그래서 아스몬 갔는데 액빨림이 너~~무~~ 심해서 방치. 젤로 맥스 진짜 잘 안샌다길래 사봄 한달 동안 액상 이것저것 과멘/디저트 섞어서 5~6개 먹음 30ml 다 먹을때까지 탄맛 안나고(1개는 불량인지 반통 비우니까 탄맛남) 누수 1도 없음 회사에서 팟 세개에 액상 넣고 코일에 액상 안묻게 방치를하니까 누수 없음 맛은 취향이니 뭐라 말 못하는데 젤맥은 진짜 대만족임 배터리도 이틀은 충분히 피움 제발 지금처럼 팟 잘만들어 주시길 바람",0
hoij******,헬베이프 젤로 맥스: 호텔스키 (폴블랑코 한정판),20250421,5,,"모든 고객분들께 다 주시는 편지지만 이걸 본 저는 '아! 이건 내가 무조건 리뷰를 써드려야겠다!' 라는 생각이 강하게 들었습니다. 솔직히 연초 끊을려는 생각으로 전자담배에 대해 아무것도 모르는 상태에서 많이 팔린 것, 외관 괜찮은 것들 중에서 찾다가 사게 된 건데 나름 만족중입니다. 있는 기능들중 80%는 사용 안(못) 하고 있는 상황이지만 그냥 좋습니다. 예, 외관이 너무 아름다워서 좋아요 누수는 없는 것 같아요. 제가 한 번 필 때 많이 피는 편이고 안 필 땐 아예 안 피는 편이라 이렇다 저렇다 못해도 누수는 아직 경험 못 해봤네요. 결로?는 예, 모르겠어요 용어든 명칭이든 그냥 좋아요 이쁘고 멋지고 세련됩니다.",1
hyun******,헬베이프 젤로 맥스: 블라썸,20250430,5,,전에 나온 젤로쓰고 있다가 max 로 드디어 넘어갔는데 매우 만족스럽습니다 만듦새도 너무 괜찮고 액상사이즈도 많이 커졌고 무엇보다 재질이 맘에 듭니다 혹시라도 맥스전용 드립팁 투명은 아직 따로 구입이 안되는건가요..? 워낙 투명색을 좋아하다보니…^^+,0
jinw*********,헬베이프 젤로 맥스: 호텔스키 (폴블랑코 한정판),20250503,5,,"팟도 추가로 하나 넣어주시고 투명케이스도 하나 더 넣어주셔서 최고인것같아요, 앞으로 액상전담 살 일 있으면 여기서 주문할만큼 너무 좋아요, 손편지도 있고 젤리도 하나 넣어주셔서 친구들이랑 잘 먹었습니다 아직 처음 쓰긴 하지만 기기도 사용하기 편하고 좋아요",0
kfc_****,헬베이프 젤로 맥스: 호텔스키 (폴블랑코 한정판),20250504,5,,우선 기본 젤로보다 디자인은 훨씬 좋습니다 충전선은 따로 없습니다 기존 젤로에서 그냥 맥스한번 써보자했는데 단맛구현은 잘한것같습니다 코일타는건 몇일 봐야할것 같네요 단점은 팟에서 누수가 발생하긴하네요 그리고 서비스에 감동했습니다..,0
kjw4***,헬베이프 젤로 맥스: 블랙,20250429,5,,일단 팩킹이 너무 깔끔하게 돼있어서 놀랐습니다. 그리고 이벤트 중이신건지 팟을 많이 주신거 같아요^^ 거기다 보호 케이스까지 이게 오픈하는 맛이 거의 휴대폰급 ㅎㅎ,0
wjdc****,헬베이프 젤로 맥스: 실버,20250419,5,,"조금 저렴한 위넥스 기기 1년 반 사용하다가 이번에 큰마음먹고 제 기준 조금 가격대 있는거 질러봤습니다! 시중에 엄청 종류가 엄청 많고 뭘 사야 할지 몰랐길래 제가 제일 크게 본건 1. 가지고 다니기 편한지 2. 케이스가 있는지 3. 누수 없는지 이거 3개였는데 젤로 맥스 받고 사용한지 한5일 쯤 된거같은데 맛표현과 무화량 한손에 쏙 들어오는 크기, 그리고 사장님이 보내주신 개쩌는 사은품까지 대 만족하며 잘 사용중입니다 나중에 여기서 팟 재구매하러 올께요 사장님 감사합니둥~",0
sadj*****,헬베이프 젤로 맥스: 그레이,20250509,5,,기존 쓰던게 버튼이 잘안눌려서 새로구매했습니다 그레이색상 리얼로 너무이쁘네요 썹스도 넘 감사합니다 잘쓸게여,0
fb****,헬베이프 젤로 맥스: 실버,20250502,5,,"배송이 일단 너무 빨랐구요, 포장도 정말 꼼꼼하게 해주셨네요! 지인 추천받아서 사봤는데 정말 좋네요^^ 감사합니다",0
tmdc********,헬베이프 젤로 맥스: 블랙,20250418,5,,원래 택배 받으면 사진리뷰 같은거 안쓰는 사람인데 포장 정성을 보니 안 적을 수가 없었습니다. 쿠폰은 긁? 이 나와서 좀 서운하긴 했지만 공팟이랑 케이스도 같이 주셔서 오프라인에서 안사길 잘했다 라는 생각이 들었습니다. 배송도 로켓배송처럼 바로 다음날 도착해서 좋았습니다. 액상도 판매가 가능하면 여기서 살것 같은데 법으로 못팔게 되어있는지 구매를 못하는게 아쉽습니다. 앞으로 액상기기는 여기서만 구매하겠습니다,1
k451****,헬베이프 젤로 맥스: 호텔스키 (폴블랑코 한정판),20250507,5,,제 주변 사람들이 다 이거 쓰길래 암생각없이 좋은가부다 하고 샀는데 직접 써보니 좋네요 누수 별로 없어여,0
ldj0***,헬베이프 젤로 맥스: 블랙,20250508,5,,좋네요 기존 젤로맥스 쓰다가 안에 핀이 들어가서 안나오는 바램에 다시 구매 했네요 ㅎㅎ 전담기기 오만거 다써봤지만 잴로맥스 만한게 없네요 ㅎㅎ,0
tpdn******,헬베이프 젤로 맥스: 블랙,20250402,5,,"몇 년전 입호흡, 폐호흡 하다가 누수 땜에 짜증나서 권련형으로 갈아탔었는데, 젤로 맥스가 누수에 강하다는 말에 다시 옮겨타보려고 주문했어요~ 일단 배송부터가 5G급입니다!! 주문하니까 집앞에 있네요!?ㅋㅋㅋ 구성품도 상당합니다!! 리뷰에 공팟이랑 케이스 주신다기에 설마.. 하고 여분 주문했는데 케이스랑 공팟이 주문한 것외에도 추가로 들어있어요!! 게다가 쿠폰 긁어서 액상 당첨!! 사장님은 도대체 무엇을 남기시나요!!? 부디.. 우리 사장님 번창하시길 기원하며.. 사장님 돈쭐나게 해주세요!! 비나이다비나이다..🙏",0
mexw*******,헬베이프 젤로 맥스: 호텔스키 (폴블랑코 한정판),20250424,5,,워낙 유명한 제품이라 평가가 무의미하죠 연초파라 액상형 전담은 쳐다도 안봤는데 제 모든 선입견을 깨부셨네요 연무량 타격감 맛.. 무엇하나 부족한게 없네요,0
kod0***,헬베이프 젤로 맥스: 호텔스키 (폴블랑코 한정판),20250420,5,,제품 잘 받았습니다 제가 스폰지밥을 좋아해서 그런지 그림 편지가 귀엽네요ㅋㅋ 추가 사은품도 넣어주신거 같고 전반적으로 정성이 느껴져서 좋았습니다 네이버 쇼핑 첫 리뷰입니다ㅎ 잘 쓸게요~,0
ef****,헬베이프 젤로 맥스: 호텔스키 (폴블랑코 한정판),20250205,5,,전에 사용하던 제품은 비슷한 가격대의 파시토미니입니다. 사용하다 과다한 액상 흐름과 액상이 목에 넘어오는 경우가 빈번하여 이참에 예전부터 젤로가 누수 및 액상흐름이 거의 없다고 들어 젤로로 기변을 하였습니다. 방금 받아보고 언박싱을 했는데 역시 전담의 에르메스답게 포장박스부터 고급스러웠고 무엇보다 눈에 띄는 손수 편지에 다시한번 기분이 좋아졌습니다. 편지 내용도 영자님의 진심이 느껴집니다 그전에는 전담기계 보호할 그어떤것도 없었는데 젤로투명케이스도 함께 보내주셨습니다. 역시닌 케이스 부분에서도 완성도가 느껴지네요 무엇보다 흡입부분 먼지 들어가는 부분에 커버 될수 있는 보호마개가 신의 한수네요~ 케이스는 구입 할 수 있으면 후에 따로 하나 더 구입해야겠어요~ 뚜껑 부분 이어진 줄부분이 행여나 끊어질까 걱정이 되지만요~ 저 물건 사면 이리 상품평 달지 않는데 늘 함께 할 녀석이라 그런지 혼자 신이 났네요~그리고 여유분 팟도 보내주셨습니다. 당 떨어진 나에게 하리보와 그리고 명함? 광고 종이 인줄만 알았던게 긁긁 이벤트더군요. 긁어보니 액상당첨까지~ 와 정말 오늘 개탔네요ㅎㅎㅎ 일단 기존 액상 넣어본후 5분 후 시연 해봤는데 느낌이 정말 좋습니다. 부드럽게 흡입이 되며 출력도 내가 원하는대로 조정이되는점도 좋습니다 액상의 맛이 방금전 사용했던 파시토와는 깔끔하고 무언가 다른 상큼한 흡입이였습니다. 아~ 이래서 젤로 젤로 했나봅니다. . 혹 젤로맥스에 고민이분 계시면 망설이지 마시고 얼릉 구입하세요 고민은 배송만 늦출뿐입니다~ 젤로맥스 한정판이여서 더더욱 이쁘고 갠지가 납니다. 아무쪼록 운영자님 좋은 선물 많이 주셔서 감사드리며 사용하는동안 누수.액상넘어오는 현상 없길 바라며 잘 사용하겠습니다 25년도 구입한 물건중에 최고입니다~^^ 곧 생일인데 나에게 주는 생일 선물~ㅎ,0
dbdl****,헬베이프 젤로 맥스: 블랙,20250430,5,,젤로 기종을 쓰고 있었는데 친구의 추천으로 맥스로 변경 했습니다 맛이 더 진하게 느껴 지네요 바꾸길 잘한것 같습니다,0
gksq******,헬베이프 젤로 맥스: 그레이,20250412,5,,원래는 폐호흡 기계를 썼는데 이번에 입호흡 기계가 넘나 탐나더라구용? 그래서 뭐 살까하다 인기 좋은 젤로 샀슴다! 기대가 엄청 되구요 주변에서도 매우 좋은평을 들려 주었기에 아주아주 기대가 됩니다ㅎㅎ 아니 그리고 팟도 같이 주문했는데 하나를 서비스로 주신건진 모르겠지만 하나가 더 와서 사장님 센스에 감동에 도가니 탕탕탕... 잘쓰도록 하겠슴당☺️🤟,0
afte****,헬베이프 젤로 맥스: 바이올렛,20250417,4,,처음으로 전담 입문하는데 젤로맥스 구입했습니다 사용법이 어렵지 않고 액상 맛 표현도 좋고 기기도 너무 예쁘고 깔끔해요 케이스랑 여분의 카트리지도 챙겨주셔서 감사합니다!👍👍 근데 버튼 누를때 찌익 찌익 하고 소리가 나는데 그 이유는 뭔가요?자연스러운 현상인지 궁금합니다,0
cand*******,헬베이프 젤로 맥스: 호텔스키 (폴블랑코 한정판),20250506,5,,좋아요 맥스라 배터리도 충분하고 단점은 약간의 누수정도? 누워서필때만요,0
ki****,헬베이프 젤로 맥스: 블랙,20250508,5,,적극 추천합니다~ 배송 총알이고 정성도 가득이시네요~~~ 하리보 잔 먹을께요!,0
wkdr******,헬베이프 젤로 맥스: 실버,20250504,5,,구매해서 며칠썼는데 만족합니다. 서비스로 이것저것 챙겨주시고~굿입니다,0
lark****,헬베이프 젤로 맥스: 그레이,20250428,5,,"친구 추천으로 사봤는데 사장님이 아주 친절하시네요 ^^ 캐이스 서비스도 잘받았고, 젤리도 잘먹었습니다. 번창하시길",0
we****,헬베이프 젤로 맥스: 블랙,20250508,5,,사장님 서비스 최고입니다 커버와 여분의 팟까지 너무 감사히 잘쓰겠습니드,0
wjdq******,헬베이프 젤로 맥스: 호텔스키 (폴블랑코 한정판),20250505,5,,"진짜 이쁩니다. 그냥 성능도 괜찮은데, 걍 입호흡기는 이거 쓰면 돼요. 아...이뻐라... 그냥 미쳤습니다. 사세요 다들.",0
shor*****,헬베이프 젤로 맥스: 실버,20250426,5,,잘 받았습니다 손편지에 실리콘케이스까지 감동이네요 젤로맥스는 타격감이 참 좋네요 ㅎㅎ 실버색상 구매했는데 너무 예쁨니다!!!! 강추,0
0119*******,헬베이프 젤로 맥스: 실버,20250415,5,,잃어버렸던 그레이 산다는게 실버를 주문했네요 ㅠㅠ 서비스 1옴므랑 케이스 잘 쓸게요 ! 케이스 써본적 없는데 씌워놓으니 넘 좋네요 배송도 하루만에 왔어요!,0
