작성자,제품명,리뷰작성일,별점,한달 사용기,리뷰 내용,도움 수
saga****,옵션선택: 젤로 킷 - 블러드 샷,20250428,5,,기존 연초피면서 가래가 심하고 냄새때문에 눈치가보였었는데 주변에 젤로피는 친구 동생들이 추천해서 구매했는데 디자인도 이쁘고 만족감도 좋습니다. 예전에도 전자담배로 바꿔볼라고 발라@@으로 시도 했었는데 액상이 자꾸 새어나오고 코일 바꾸는게 귀찮아서 다시 연초로 옮겼는데 젤로는 새지도않고 통채로 바꾸는 구조라서 편하다고 추천해줬습니다 잘써보겠습니다^^,0
wndn******,옵션선택: 젤로 킷 - 블랙 로즈,20250508,5,,연초를 끊기 위해서 알아보다가 구매한 젤로 입니다 추가상품으로 공팟을 추가해 구매해 사용하고 있는데 아직까지도 누수가 없고 팟 변경하면 자동으로 와트가 조절되는 점도 너무 만족 스럽습니다 택배 배송도 빨라서 잘 받았고 아직까지 연초 없이 잘 생활하고 있습니다!,0
jnug*****,옵션선택: 젤로 킷 - 달리아 초콜렛,20250423,5,,항상 권렬형 전담만 구매하다가 전자 담배 처음 구매했습니다. 생각보다 다른점은 모르겠고 디자인이 너무 예쁘고 간단한 충전방법에 견고해보여서 좋았습니다. 후기를 보니까 다른 전담에 비해 잘 액체가 잘 안샌다고 하는데 충전후 새는 점은 못느꼇고 좀더 써봐야 알것 같습니다. 받자마자 충전 1시간 후 작동했을 때는 문제없이 아주 잘되었습니다. 아직은 첨 써봐서 모르겠지만 1달정도 써보고 후기 남겨보겠습니다~ 만족합니다.,0
ehdd******,옵션선택: 젤로 킷 - 달리아 초콜렛,20250314,5,,기존에 아보oo 베이퍼 2년 사용하다가 누수가 많기도하고 특히 액상이문제인건지 코일바꾸고 얼마안되서 탄맛이나서 불편한탓에 바꿀려고 찾아봤어요 광고는 보통 못믿는데 네이버에 검색시 상위에있고 리뷰가 워낙많은제품이라 믿고 구매해봤습니다 우선 디자인 미쳤쥬 !! 컬러감도 너무예쁘고 디스플레이에 기능들이 너무 신세계네요 ... 왜이걸 이제야알았는지 ... 여자친구껄 먼저사줬는데 너무괜찮아서 저도 커플로할겸 핑크로 하나더 구매해서 사용중입니다 버튼횟수에 따라 기능이 여러 가지가 있는데 저는 매일 주머니에 넣어 다니다보니 버튼이 계속 눌려져서 코일이 타는 경우가 많더라구요. 여기에는 버튼 홀드 기능이 있어서 코일이 탈 일이 없으니까 너무 좋습니다. !! 오일도 무시못하죠 !! 배합이 잘맞아야 코일이 안타고오래가니까 !! 1주일 사용중인데 아직까진 오일색상도 투명하고 좋네요 레몬에이드는 처음 펴보는데 맛좋습니다 칭찬만 늘어놓아서 협찬처럼 보일텐데 내돈내산 찐리뷰에요 !!,0
andr*******,옵션선택: 젤로 킷 - 블러드 샷,20250410,5,,"저는 발라리안 → 발라리안 맥스, 약 4년간 발라리안만 썼습니다. 맥스만 해도 2년 가까이 썼더니 기기에서도 액상이 샐 정도로 누수가 심해져서 누수가 없다는 지인 말을 믿고 구매했네요. 이틀 째지만 액상 누수가 전혀 없습니다. 구조상 누수가 없도록 제작된게 맞는 것 같네요. 일체형이라 코일 주기적으로 따로 교체해야 하는 번거로움이 없어서 좋은 듯 한데, 사용기간이 어느정도 될지 궁금한 것 빼고는 매우 만족입니다. 연무량도 좋고 와트조절 되는것도 좋네요 👍🏻",0
nata***,옵션선택: 젤로 킷 - 반타 그레이,20250503,5,,"다른기계 쓰다가 밸런스 좋으면서 누수없는 기계 찾다가 선택했고 빠른 배송으로 다음날 바로 받았어요. 아직 베이핑을 많이 해본 건 아니지만 확실히 맛 표현과 밸런스가 좋네요. 단맛이 중요한 사람보다 입문자나 밸런스가 중요한 사람한테 맞는 느낌. 저는 단 액상은 타기계로, 깔끔한 액상은 젤로로 사용하려구요. 잘 쓸께요!",0
tlsw****,옵션선택: 1225 에디션 블랙,20250410,5,,베이퍼 발라리안만 쓰다가 갈아탔습니다 누수 없고 가볍고 편해요! 레드색상 구매했다가 세탁기 돌려서 사망ㅠ 후 클스마스튼튼한 걸로 재구매 했습니다! 전담은 젤로가 최고인것 같아요ㅎㅎ,0
etcs***,옵션선택: 젤로 킷 - 반타 그레이,20250409,5,,"아이코X만 피우다가 젤로 전담으로 넘어 왔습니다. 포장부터 모던하고 튼튼한 느낌이 들며, 제품 디자인도 산뜻하고 세련 되었습니다. 기기 측면부에 디스플레이가 내장되어 있어 여러가지 정보를 잘 알아볼 수 있어서 좋습니다. 기본 팟 두개 제공 되며, 흡입량 조절도 팟 하단에 다이얼 방식으로 편리하게 조절할 수 있게 되어 있네요. 연무 출력 와트수를 0.5W 단위로 조절 할 수 있어 정말 기호에 맞게 사용 가능한 점도 강점이라 판단됩니다. 젤로 킷 제품으로 즐거운 전담 생활이 기대됩니다. 아..추가로 TPU 케이스 같이 주문했는데 핏감도 좋고 기기 보호에 아주 딱 입니다.",0
hoho****,옵션선택: 1225 에디션 블랙,20250424,5,,지인소개로 젤로를 처음 접했어요. 기존 릴 사용하고있는데 차츰 젤로안 사용하게 될것 같아요. 아직 어색하지만 기대이상 입니다,0
jjan*****,옵션선택: 젤로 킷 - 블랙 로즈,20250416,5,,저녁늦게 주문햇는데 하루만에 받았습니다 부푸 브이쓰루 2개 아스파이어 페이보스틱 2개 모두 만 1년도 못쓰고 버튼부가 고장나는 바람에 다음엔 뭘 써야하나 고민하다가 주변 지인들한테도 평가가 좋고 후기도 괜찮길래 젤로 로 왔습니다 한손에 쏙 들어가는 사이즈를 선호하다보니 프로는 좀 과한거 같고 디자인도 맘에드네요 1년이상 쭉 쓸수잇길 바라면서 케이스까지 구입햇는데 빈틈없이 딱 맞네요 이번엔 제발 오래 쓸수잇길 바랍니다,0
hyun******,옵션선택: 젤로 킷 - 피치 버터,20250423,5,,평소 궐련형 전담을 사용중인데 친구추천으로 액상형으로 바꿔보았어요 첨에 평소 피던 방식과 달리 입호흡이 익숙치 않아 기침땜에 당황했지만 요리조리 셋팅하고 하다보니 좋아요,1
geen******,옵션선택: 젤로 킷 - 새비 화이트,20250414,5,,"기기도 깔끔이하고 이쁘네요~^^ 자석타입이라 조립도 쉽고 관리도 편해요~ 3일차 사용하고 있는데, 기기의 충진 구멍도 관리나 열고 닫기 편하고 누액 안돼도록 고무마개로 되어 있어고, 충진액도 뚜껑을 열면 뿔팁처럼 빼쪽하게 되어 있어서 충진하다 흘리지도 않고 좋네요~^^. 특히 버튼을 누르지 않고 흡입만으로 작동되니 그게 너무너무 편하고 좋아요~^^",0
hyoj*****,옵션선택: 젤로 킷 - 블루 스카이,20250403,5,,"저의 첫 전담 구입 후기! 한참 고민하다가 젤로로 구입했는데요. 너무너무 만족합니다~! 배송도 빠르게 왔고 할인 받아서 저렴하게 샀어요. 1. 디자인이 예쁘다. 캡과 드립팁 색깔을 바꿔가며 쓸 수 있다. 2. LED 화면을 통해 와트, 작동횟수, 배터리를 쉽게 확인 가능하다. 3. 가볍다 4. 누수가 적고 관리가 간편하다",0
yhsk******,옵션선택: 1225 에디션 블랙,20250409,5,,시아버지 사드리고 작고 예쁘고 주머니에 쏙 들어간다면 남편도 사달라고 졸라서 바로 남편것도 구매했네요~^^ 코일 갈기도 편하고 오래 쓸수 있을것 같다고 하네요~ 공팟만 두분꺼 준문해주면 될것 같아요~0.8 부스터?? 공팟이 나왔다고 그것도 주문해 달라고 해서 함께 주문했습니다~^^ 그냥 0.8 보다는 약간 강하고 남편이 박하향을 피우는데 박하향이 더 강하게 느껴 진다고 하네요~ 앞으로 이 담배로 정착 할것 같아요~^^,0
show****,옵션선택: 젤로 킷 - 반타 그레이,20250416,5,,매번 금연생각에 가끔 편의점 일회용 전자담배를 사서 피다가 이번에 재대로 된걸 사려고 알아보다가 구매하게 되었습니다. 일단 사이즈가 손에 착 감겨서 좋구요 포장도 훌룽했습니다. 비싼 아이폰에도 안들어 있는 재습재도 들어있더군요~^^ 액상도 맛이 풍부하고 향이 좋아서 맘에 들어요 액상다쓰면 또 구매할께요 많이 파시고 부자되십시요~,0
qhdz***,옵션선택: 젤로 킷 - 반타 그레이,20250415,5,,하루 총알배송이네요 발 땡땡에서 넘어왔는데 디자인 그립감 최고예요 부스터 팟은 아직 사용전 이지만 기본팟 으로도 단맛표현 나쁘지 않습니다 누수만 없다면 정말 끝판왕이 아닐까 생각합니다,0
hawo*******,옵션선택: 젤로 킷 - 블랙 로즈,20250504,5,,하루 두 갑 태우는 저를보며 전담 입문 ㅜㅜ. 한 번에 끊을 순 없지만 하루 반갑으로 줄었네요. 다음달엔 5대. 여름안에 연초는 끊으려구요. 전담 긴가민가 했으나 기기 작동도 안정적이고 가성비 최곱니다,0
yhsk******,옵션선택: 젤로 킷 - 블러드 샷,20250408,5,,시아버님께서 다른 전자담배 피우시는데 담배가 바닥에 뉘어 놓으면 자꾸 액상이 샌다고 해서 찾아보다 모양도 예쁘고 액상이 안 흐른다고 해서 주문했어요~ 배송 빠르게 왔고 공팟을 두 종류로 보내주셨네요~ 사이즈도 작고 예쁘네요~ 남편이 자기도 살라고 난리여서 한개 더 주문했어요~^^ 젤로킷으로 잘 정착했으면 좋겠네요~~,0
joaq******,옵션선택: 젤로 킷 - 피치 버터,20250507,5,,우와~ 전담이 이렇게 예뻐도 되나요? 젤로 전담 사용중이었습니다 누수도 없고 무화량도 좋고 만족스러운데 오래 사용하다보니 배터리가 금방 방전되서 새로 구입했는데 이번 젤로버터 색감은 정말 미쳤네요~^^ 젤로 버터 바디질감은 매트한질감이라 그립감이 너무좋아요 무게도 조금 가벼워진듯(?) 그런데 워낙 파스텔바디에 무광이라 때가 탈것같기는 하네요 오래오래 예쁘게 사용하고 싶어서 이번에는 케이스 주문하러 갑니다~^^ 이것저것 펴봤지만 젤로는 디자인도 성능도 전담중 만족도가 가장 높아요^^,0
cwbg******,옵션선택: 젤로 킷 - 블루 스카이,20250429,5,,금연하려고 금연치료 받았는데도 잘 안됐어요 예전에 샀던 전담은 수시로 액상이 새서 버렸는데 친구의 강력추천으로 젤로 구입했고 곧 여름이라 파란색+액상4개 같이 샀는데 너무 이쁘네요 만족합니다!,0
mj****,옵션선택: 젤로 킷 - 블랙 로즈,20250424,5,,부푸프로 쓰다가 맥스 쓰다가 누수가 계속 발생해서 젤로가 누수가 거의 없다고 해서 갈아탔습니다! 아직까진 누수가 없고 깨끗합니다! 근데 약간 비스듬한 자세에서 베이핑을하면 살짝 부글부글 하는데 이건 원래 이런건지는 모르겠네요. 그리고 블랙로즈 컬러만 그런건진 모르겠는데 젤로 로고 반대편에 촌스럽게 장미 모양이 찍혀있어요....그건 정말 별로라 따로 스티커 붙였어요..,0
jung********,옵션선택: 젤로 킷 - 블루 스카이,20250404,5,,"큰맘먹고 새학기를 맞아 첫구매 및 첫사용 해보았습니다. 지인이 쓰길래 액상을 처음 접해보았는데, 금연은 안되겠고 습관의 무서움을 달래기 위해 아주 만족하고 냄새도 없고 상쾌한게 꾸준히 사용할듯 합니다. 단맛 보다는 멘솔향으로 선호 거의 같다고 생각이 드네요.",0
rufd*****,옵션선택: 젤로 킷 - 새비 화이트,20250426,3,,원래 쓰던 기계가 수명이 다해가서 서브로 냅두고 새 기계 장만하려고 샀는데요 디자인이 다했다는 느낌? 저한텐 액상이 빨리 닳고... 발열이 심하네요 얘를 서브로 냅두고 걍 원래 기계 써야겠어요 ㅠㅠ 그래도 기압 조절이랑 배터리 띄워주는 디스플레이는 배송 자체는 빠르고 좋아요,0
sj****,옵션선택: 젤로 킷 - 반타 그레이,20250424,5,,일단 배송이 미쳣어요.. 어제 오후 4시넘어서 시킨거같은데 오늘 바로받았네요! 글구 이 판매자분께 기계먼저 시키고 액상도 시켯는데 3+1이벤트도 하더라구요 더 놀라운건 시키자마자 택배 붙이셔서 액상따로 기계따로 해서 오늘 도착했다는거.. 진짜 쿠팡보다 더빠르게 받아보실수있고요 제품또한 이상없습니다 좋은제품 고마워요,0
naye*******,옵션선택: 젤로 킷 - 블랙 로즈,20250507,5,,연휴에 시켰는데 연휴가 끝난 바로 다음날 왔어요! 쿠팡 로켓배송 마냥 빨리오네요 액상까지 같이 구매하고 싶어서 여기서 구매했어요,0
ysh_***,옵션선택: 젤로 킷 - 블랙 로즈,20250421,5,,연초 피우다가 친구가 젤로로 바꿨길래 경험해보고 만족해서 구매했습니다. 냄새도 하나도 없고 타르 흡입을 하지 않을 수 있어서 좋습니다. 직관적인 디자인으로 사용하는데 어려움이 없고 설명서같은거 찾을 필요 없이 단순해서 좋습니다. 다른 전자담배들은 누수걱정이 심하다던데 이건 뭐 새는게 없어요 잘 쓰고 있습니다.,0
kyh0*****,옵션선택: 1225 에디션 블랙,20250426,5,,"컴팩트한 디자인으로 휴대성이 뛰어났어요. 다양한 맛을 풍부하게 표현하는 점이 가장 마음에 들었고, 0.8옴과 1.2옴 두 가지 팟이 있어 선택의 폭도 넓었습니다. 특히, 배터리 수명이 길어서 자주 충전할 필요가 없어서 편리했어요. 간편하고 맛있는 경험을 원하신다면, 이 제품을 추천합니다",0
rlad******,옵션선택: 젤로 킷 - 블루 스카이,20250423,5,,제 친구들 다 젤로 쓰는데 누수도 진짜 없고 잘 써서 고민도 없이 첫 전담을 젤로로 구매했습니다! 곧 여름이라 색도 청량하게 블루로 샀는데 실물이 더 예뻐요ㅠㅠ🥰 배송도 정말 빠르게 왔어요 예쁘게 잘 쓰겠습니다~ 번창하세요!!!,0
tlrd******,옵션선택: 젤로 킷 - 달리아 초콜렛,20250412,5,,연초 아이코스를 거쳐 전담에 입문한게 3년쯤 되었어요 젤로가 7번째 기기인데 괜찮은 제품도 있었지만 누수 스트레스때문에 다시 연초를 피려다 젤로가 누수가 제일 없는 기기라는 이야길듣고 구매했어요!! 누수는 더써봐야겠지만 액상향도 잘느껴지고 흡입력도 쫀쫀하니 아주 맘에듭니다! 색상도 실물이 훨씬 예뻐요♡ 지금까지 써본 기기중에 젤 좋네요^^,0
belo***,옵션선택: 1225 에디션 블랙,20250430,5,,작고 느낌 좋습니다! 완전 좋아요!!👍,0
92****,옵션선택: 젤로 킷 - 새비 화이트,20250415,5,,연초피다가 아이코스로 넘어갔었는데 머리카락이며 옷이며 특유의 쩐내가 너무 많이나더라구요 ㅠ 전담기기 여러가지 사용하는 지인에게 액상전담 추천받았는데 젤로가 누수없어서 좋다하더라구요 바로 주문하고 다음날 받았어요 색도 이쁘고 배송도 빨라서 좋아요❤️❤️❤️,0
kaer******,옵션선택: 젤로 킷 - 블랙 로즈,20250429,5,,4번째 인가요? 5번째 인가요? 잃어버리고 사고 잃어버리고 사고 제품이 괜찮아서 다른것으로 갈아 타지도 못하고 계속 잃어 버리니 미쳐버리겠네요 그리고 사고 나면 찾죠 하하하 예비용으로 가지고 있어야 겠어요,1
rani*****,옵션선택: 젤로 킷 - 달리아 초콜렛,20250425,5,,기존에 쓰던게 점점 맛탱이가 가는지 자꾸 인식을 못하길래 새로샀어요ㅠㅠ 여지껏 이것저것 다 써봤지만 제일 누수없고 디자인 예쁘고 배터리 오래가고 너무 만족스러워서 똑같은걸로 하나 더 구매했습니다!,0
mast******,옵션선택: 젤로 킷 - 블랙 로즈,20250502,4,,기존 제품을 잃어버려 새로 사게 되었는데 배송이 매우 빨라 좋았습니다. 그리고 잘 빨리고 누수도 없는 것 같고 잘 사용하겠습니다,0
yi****,옵션선택: 젤로 킷 - 달리아 초콜렛,20250503,5,,연휴껴서 다음주에 받을줄 알았는데 빨리 받아서 기분 좋아요 :-) 두근두근 설레는중-!! 감사합니다,0
bign****,옵션선택: 젤로 킷 - 달리아 초콜렛,20250501,4,,x라xx에어 썼다가 누수 배터리 문제로 엄청 스트레스 받았는데 젤로는 누수 배터리 걱정없네요 와트까지 설정할수 있으니 더더 만족스럽니다,0
badg****,옵션선택: 젤로 킷 - 피치 버터,20250425,5,,전담만 10년째인데 그동안 누수로 스트레스받아 전담 커뮤이리저리 서치해보니 젤로가 누수문제에 있어서는 최고라는 명성을 듣고 구매하게 되었습니다 누수문제있으신분들 스트레스받지 마시고 어여들 젤로로 환승추천드립니다,0
kobo******,옵션선택: 젤로 킷 - 아사이 버터,20250501,5,,빠른배송 감사합니다 재구매의사 있어요 저렴하게 잘 구매 했습니다,0
dwa8***,옵션선택: 젤로 킷 - 라임 버터,20250423,5,,아이가 점점커가면서 담배냄새가 너무 심하다고 하여 금연을 해보려했으나 금연까진 너무 힘들것같고 액상형 전자담배를 알아보고 젤로라는 기계를 접했습니다. 확실히 몸에서 담배쩌든내가 안나니 너무좋네요^^ 잘사용하겠습니다,0
gold****,옵션선택: 1225 에디션 블랙,20250326,5,,하루에 담배를 1갑잔 이상을 피는데…연초 냄새를 싫어하는 사람들이 많아서 액상형 전담을 찾아보다 거래처 분이 쓰시는거 보고 갈아 타보려 주문했습니다. 아직 액상이 안 와서 시연은 못해보지만….제품은 좋아보이네요… TPU 케이스도 씌우니 기스나 이런 것도 많이 줄어들거 같네요…^^ 빨리 시연해보고 싶은데…ㅡ.ㅡ 저랑 맞아서 연초를 피지 않았으면 좋겠네요…ㅎㅎ 궐련형 전담도 해봤는데 저랑은 맞지 않더라고요… 연초는 담배값도 많이 들고 몸도 더 않 좋아지는거 같아 액상형에 정착했으면 좋겠네요.,0
dmi8***,옵션선택: 젤로 킷 - 피치 버터,20250502,5,,누수 잘 안되는거 추천받아서 구매해요 색이 뽀용뽀용 이쁩니다ㅎㅎ많이 파세요,0
012j****,옵션선택: 젤로 킷 - 달리아 초콜렛,20250329,5,,전담 처음인데 사용법도 간단하고 편합니당 전 캡바꿔서 사용중인데 더 맘에 들고 넘 예뻐용 손목쓰는 직업이라 무거울까봐 걱정했는데 여자분들도 전혀 무리없는 무게에요! 먼지가 들어가거나 샐까봐 케이스도 샀는데 그럴 걱정없어서 조아요 ㅎㅎ 케이스 사신분들중 뚜껑열기가 힘드시다면 캡 살짝드시면 편하게 열립니다요! 배송도 완전 빠르게 해주셔서 하루만에 바로 받았어용ㅎㅎㅎ 감사합니당 ♥,0
rnsk****,옵션선택: 젤로 킷 - 피치 버터,20250429,5,,연초를 끊어보려고 구매하게 되었습니다 다른전담처럼 찐내가 안나서좋구요 냄새안나서 좋네요,0
iy****,옵션선택: 젤로 킷 - 블루 스카이,20250425,5,,좋아하는 색이긴한데. 실물 개이쁘네요..,0
du****,옵션선택: 젤로 킷 - 블러드 샷,20250426,5,,입문용으로 유명해서 샀는데 역시나네요 오토베이핑 편하고 디자인 깔끔하고 손에잘감겨서 정말 마음에듭니다,0
hwhw****,옵션선택: 젤로 킷 - 새비 화이트,20250427,5,,남자친구 사줬는데 잘써서 기분 좋아요!! 누수도 없고 연무량 좋대요 ㅎㅎㅎ>< 잘쓸게요!,0
icjo****,옵션선택: 젤로 킷 - 반타 그레이,20250422,5,,15년 전쯤 전담 뚜껑안에있는 솜에 액상 떨어뜨려 피우던 전담 이후 다시 전담을 구입해보네요.. 연초 30년 정도 폈는데 금연 2주정도 되었는데 흡연 욕구가 생겨 전담을 구매해봅니다..,0
kss2*****,옵션선택: 1225 에디션 블랙,20250326,2,,기존 젤로 기기 사용하다 고장 나서 1225에디션 블랙 기기 구매해서 사용해 봤는데 구매 전 주의사항에도 나와있는 <기기와 캡의 규격 차> 가 생각보다 심하다 생각 드네요 캡(알루미늄)을 일반 기기에 장착했을 시 덜 흔들거리고 에디션 기기에 장착했을 시 더 많이 흔들림이 있습니다. (플리스틱캡은 없어서 비교 못함) 팟과 캡(알루미늄) 두 개만 조립하고 확인해 봐도 흔들거림이 있습니다. 사용하는 데는 지장은 없으나 흔들거림이 불편한 분이 있으시면 일반 기기와 플라스틱 캡을 사용해야 할 거 같아요. 추가로 제가 느꼈을 때 케이스를 껴도 흔들거림의 느낌은 똑같습니다. 팟과 캡사이에 a4용지 3장정도 끼워넣으면 덜흔들거리니...이미 구매후 불편한분들은 참고하세요..,1
